Highwayman	PROPN	Highwayman
weapon	NOUN	weapon
!	PUNCT	!
_	PUNCT	_
The	DET	the
skid	NOUN	skid
was	AUX	be
climbing	VERB	climb
,	PUNCT	,
hugging	VERB	hug
the	DET	the
side	NOUN	side
of	ADP	of
one	NUM	one
of	ADP	of
the	DET	the
vast	ADJ	vast
foothills	NOUN	foothill
to	ADP	to
Annihilation	PROPN	Annihilation
Range	PROPN	Range
itself	PRON	itself
,	PUNCT	,
a	DET	a
hundred	NUM	hundred
-	PUNCT	-
foot	NOUN	foot
chasm	NOUN	chasm
on	ADP	on
one	NUM	one
side	NOUN	side
and	CCONJ	and
the	DET	the
cliff	NOUN	cliff
on	ADP	on
the	DET	the
other	ADJ	other
.	PUNCT	.
Nolan	PROPN	Nolan
watched	VERB	watch
the	DET	the
girl	NOUN	girl
's	PART	's
hands	NOUN	hand
for	ADP	for
a	DET	a
sharp	ADJ	sharp
second	NOUN	second
,	PUNCT	,
then	ADV	then
relaxed	VERB	relax
.	PUNCT	.
She	PRON	she
knew	VERB	know
what	PRON	what
she	PRON	she
was	AUX	be
doing	VERB	do
.	PUNCT	.
Unerringly	ADV	unerringly
the	DET	the
skid	NOUN	skid
split	VERB	split
the	DET	the
center	NOUN	center
of	ADP	of
the	DET	the
trail	NOUN	trail
,	PUNCT	,
following	VERB	follow
its	PRON	its
many	ADJ	many
turns	NOUN	turn
as	ADP	as
though	SCONJ	though
on	ADP	on
a	DET	a
track	NOUN	track
.	PUNCT	.
But--	CCONJ	but--
A	DET	a
sudden	ADJ	sudden
high	ADJ	high
sound	NOUN	sound
escaped	VERB	escape
her	PRON	her
lips	NOUN	lip
.	PUNCT	.
Her	PRON	her
foot	NOUN	foot
trod	VERB	tread
hard	ADV	hard
on	ADP	on
the	DET	the
back	NOUN	back
-	PUNCT	-
jet	NOUN	jet
pedal	NOUN	pedal
.	PUNCT	.
The	DET	the
skid	NOUN	skid
slewed	VERB	slew
crazily	ADV	crazily
,	PUNCT	,
its	PRON	its
side	NOUN	side
crunching	VERB	crunch
against	ADP	against
the	DET	the
cliff	NOUN	cliff
as	ADP	as
it	PRON	it
halted	VERB	halt
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
the--	PUNCT	the--
""""	PUNCT	""""
snarled	VERB	snarl
Nolan	PROPN	Nolan
,	PUNCT	,
hand	NOUN	hand
leaping	VERB	leap
to	ADP	to
the	DET	the
concealed	VERB	conceal
pyro	NOUN	pyro
he	PRON	he
wore	VERB	wear
under	ADP	under
his	PRON	his
shirt	NOUN	shirt
.	PUNCT	.
Then	ADV	then
he	PRON	he
saw	VERB	see
.	PUNCT	.
Ahead	ADV	ahead
of	ADP	of
them	PRON	they
was	AUX	be
an	DET	an
immense	ADJ	immense
rounded	ADJ	rounded
bulk	NOUN	bulk
,	PUNCT	,
dome	NOUN	dome
-	PUNCT	-
shaped	ADJ	shaped
,	PUNCT	,
black	ADJ	black
as	ADP	as
the	DET	the
frozen	ADJ	frozen
night	NOUN	night
.	PUNCT	.
A	DET	a
crawler	NOUN	crawler
...	PUNCT	...
but	CCONJ	but
what	PRON	what
a	DET	a
crawler	NOUN	crawler
!	PUNCT	!
Its	PRON	its
horny	ADJ	horny
shell	NOUN	shell
was	AUX	be
half	ADV	half
again	ADV	again
the	DET	the
height	NOUN	height
of	ADP	of
a	DET	a
man	NOUN	man
,	PUNCT	,
filling	VERB	fill
the	DET	the
trail	NOUN	trail
from	ADP	from
cliff	NOUN	cliff
to	ADP	to
chasm	NOUN	chasm
brink	NOUN	brink
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
passing	VERB	pass
that	DET	that
beast	NOUN	beast
.	PUNCT	.
No	DET	no
wonder	NOUN	wonder
there	PRON	there
had	AUX	have
been	AUX	be
no	DET	no
traffic	NOUN	traffic
from	ADP	from
Avalon	PROPN	Avalon
!	PUNCT	!
Mutely	ADV	mutely
the	DET	the
girl	NOUN	girl
turned	VERB	turn
to	ADP	to
Nolan	PROPN	Nolan
.	PUNCT	.
He	PRON	he
grinned	VERB	grin
sourly	ADV	sourly
,	PUNCT	,
then	ADV	then
clambered	VERB	clamber
into	ADP	into
the	DET	the
heat	NOUN	heat
suit	NOUN	suit
he	PRON	he
'd	AUX	would
just	ADV	just
put	VERB	put
off	ADP	off
.	PUNCT	.
He	PRON	he
eyed	VERB	eye
the	DET	the
girl	NOUN	girl
for	ADP	for
a	DET	a
second	NOUN	second
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
have	AUX	have
to	PART	to
trust	VERB	trust
you	PRON	you
.	PUNCT	.
I	PRON	I
have	AUX	have
to	PART	to
get	VERB	get
to	ADP	to
Avalon	PROPN	Avalon
,	PUNCT	,
so	ADV	so
I	PRON	I
have	AUX	have
to	PART	to
get	VERB	get
this	DET	this
misbegotten	ADJ	misbegotten
monstrosity	NOUN	monstrosity
out	ADP	out
of	ADP	of
my	PRON	my
way	NOUN	way
.	PUNCT	.
And	CCONJ	and
I	PRON	I
have	AUX	have
to	PART	to
leave	VERB	leave
the	DET	the
skid	NOUN	skid
to	PART	to
do	AUX	do
it	PRON	it
.	PUNCT	.
That	DET	that
gives	VERB	give
you	PRON	you
a	DET	a
fair	ADJ	fair
,	PUNCT	,
clear	ADJ	clear
chance	NOUN	chance
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
girl	NOUN	girl
shook	VERB	shake
her	PRON	her
head	NOUN	head
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'll	AUX	will
take	VERB	take
you	PRON	you
to	ADP	to
Avalon	PROPN	Avalon
.	PUNCT	.
I	PRON	I
owe	VERB	owe
you	PRON	you
that	DET	that
much	ADJ	much
.	PUNCT	.
But	CCONJ	but
--	PUNCT	--
but	CCONJ	but
how--	PUNCT	how--
""""	PUNCT	""""
""""	PUNCT	""""
Watch	VERB	watch
,	PUNCT	,
""""	PUNCT	""""
Nolan	PROPN	Nolan
said	VERB	say
curtly	ADV	curtly
,	PUNCT	,
and	CCONJ	and
climbed	VERB	climb
into	ADP	into
the	DET	the
tank	NOUN	tank
.	PUNCT	.
Before	ADP	before
he	PRON	he
closed	VERB	close
the	DET	the
door	NOUN	door
a	DET	a
thought	NOUN	thought
struck	VERB	strike
him	PRON	he
.	PUNCT	.
He	PRON	he
poked	VERB	poke
his	PRON	his
head	NOUN	head
out	ADP	out
at	ADP	at
her	PRON	she
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
anything	PRON	anything
should	AUX	should
go	VERB	go
wrong	ADJ	wrong
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
I	PRON	I
find	VERB	find
myself	PRON	myself
scattered	VERB	scatter
all	ADV	all
over	ADP	over
that	DET	that
valley	NOUN	valley
down	ADV	down
there	ADV	there
,	PUNCT	,
you	PRON	you
'd	AUX	would
better	ADV	well
stay	VERB	stay
put	VERB	put
.	PUNCT	.
Keep	VERB	keep
the	DET	the
crawler	NOUN	crawler
away	ADV	away
with	ADP	with
the	DET	the
brake	NOUN	brake
jet	NOUN	jet
.	PUNCT	.
And	CCONJ	and
wait	VERB	wait
for	ADP	for
someone	PRON	someone
to	PART	to
come	VERB	come
along	ADP	along
.	PUNCT	.
You	PRON	you
're	AUX	be
not	PART	not
the	DET	the
skidster	NOUN	skidster
to	PART	to
back	VERB	back
this	DET	this
crate	NOUN	crate
all	DET	all
the	DET	the
way	NOUN	way
down	ADP	down
the	DET	the
trail	NOUN	trail
,	PUNCT	,
with	ADP	with
just	ADV	just
a	DET	a
brake	NOUN	brake
jet	NOUN	jet
.	PUNCT	.
""""	PUNCT	""""
Then	ADV	then
he	PRON	he
slammed	VERB	slam
the	DET	the
inner	ADJ	inner
door	NOUN	door
,	PUNCT	,
sealed	VERB	seal
his	PRON	his
helmet	NOUN	helmet
,	PUNCT	,
pushed	VERB	push
his	PRON	his
way	NOUN	way
out	ADV	out
.	PUNCT	.
The	DET	the
crawler	NOUN	crawler
was	AUX	be
even	ADV	even
bigger	ADJ	big
than	ADP	than
he	PRON	he
'd	AUX	would
thought	VERB	think
.	PUNCT	.
Standing	VERB	stand
within	ADP	within
ten	NUM	ten
feet	NOUN	foot
of	ADP	of
it	PRON	it
,	PUNCT	,
he	PRON	he
felt	VERB	feel
tiny	ADJ	tiny
and	CCONJ	and
weak	ADJ	weak
,	PUNCT	,
a	DET	a
toy	NOUN	toy
before	ADP	before
this	DET	this
massive	ADJ	massive
brute	NOUN	brute
.	PUNCT	.
Like	ADP	like
ancient	ADJ	ancient
Earth	PROPN	Earth
dinosaurs	NOUN	dinosaur
,	PUNCT	,
the	DET	the
crawlers	NOUN	crawler
kept	VERB	keep
growing	VERB	grow
as	ADV	as
long	ADV	long
as	ADP	as
they	PRON	they
lived	VERB	live
.	PUNCT	.
Tiny	ADJ	tiny
as	ADP	as
the	DET	the
palm	NOUN	palm
of	ADP	of
a	DET	a
man	NOUN	man
's	PART	's
hand	NOUN	hand
,	PUNCT	,
foot	NOUN	foot
-	PUNCT	-
high	ADJ	high
creatures	NOUN	creature
like	ADP	like
those	DET	those
Nolan	PROPN	Nolan
had	AUX	have
kicked	VERB	kick
out	ADP	out
of	ADP	of
his	PRON	his
way	NOUN	way
an	DET	an
hour	NOUN	hour
before	ADV	before
or	CCONJ	or
monstrosities	NOUN	monstrosity
like	ADP	like
the	DET	the
one	NUM	one
before	ADP	before
him	PRON	he
--	PUNCT	--
all	DET	all
three	NUM	three
types	NOUN	type
existed	VERB	exist
side	NOUN	side
by	ADP	by
side	NOUN	side
.	PUNCT	.
Only	ADV	only
seldom	ADV	seldom
did	AUX	do
they	PRON	they
grow	VERB	grow
as	ADV	as
great	ADJ	great
as	ADP	as
this	DET	this
.	PUNCT	.
Invulnerable	ADJ	invulnerable
though	SCONJ	though
they	PRON	they
were	AUX	be
,	PUNCT	,
they	PRON	they
perished	VERB	perish
of	ADP	of
starvation	NOUN	starvation
,	PUNCT	,
when	SCONJ	when
their	PRON	their
bulk	NOUN	bulk
grew	VERB	grow
too	ADV	too
much	ADJ	much
for	ADP	for
their	PRON	their
thousands	NUM	thousands
of	ADP	of
tiny	ADJ	tiny
legs	NOUN	leg
to	PART	to
carry	VERB	carry
.	PUNCT	.
Out	ADP	out
of	ADP	of
the	DET	the
ebon	ADJ	ebon
hulk	NOUN	hulk
of	ADP	of
the	DET	the
thing	NOUN	thing
came	VERB	come
poking	VERB	poke
a	DET	a
minute	ADJ	minute
head	NOUN	head
,	PUNCT	,
goggle	NOUN	goggle
-	PUNCT	-
eyed	ADJ	eyed
,	PUNCT	,
with	ADP	with
a	DET	a
luminous	ADJ	luminous
halo	NOUN	halo
of	ADP	of
green	ADJ	green
tendrils	NOUN	tendril
surrounding	VERB	surround
it	PRON	it
.	PUNCT	.
It	PRON	it
blinked	VERB	blink
weakly	ADV	weakly
at	ADP	at
Nolan	PROPN	Nolan
.	PUNCT	.
He	PRON	he
waited	VERB	wait
patiently	ADV	patiently
.	PUNCT	.
If	SCONJ	if
the	DET	the
thing	NOUN	thing
was	AUX	be
convinced	VERB	convince
he	PRON	he
was	AUX	be
harmless	ADJ	harmless
.	PUNCT	.
It	PRON	it
was	AUX	be
.	PUNCT	.
Recovering	VERB	recover
from	ADP	from
the	DET	the
shock	NOUN	shock
of	ADP	of
the	DET	the
skid	NOUN	skid
's	PART	's
arrival	NOUN	arrival
it	PRON	it
began	VERB	begin
to	PART	to
prepare	VERB	prepare
for	ADP	for
motion	NOUN	motion
again	ADV	again
.	PUNCT	.
The	DET	the
head	NOUN	head
poked	VERB	poke
out	ADV	out
toward	ADP	toward
the	DET	the
skid	NOUN	skid
on	ADP	on
a	DET	a
long	ADJ	long
,	PUNCT	,
scrawny	ADJ	scrawny
neck	NOUN	neck
,	PUNCT	,
examined	VERB	examine
it	PRON	it
minutely	ADV	minutely
.	PUNCT	.
The	DET	the
big	ADJ	big
carapace	NOUN	carapace
shivered	VERB	shiver
and	CCONJ	and
rose	VERB	rise
slightly	ADV	slightly
off	ADP	off
the	DET	the
ground	NOUN	ground
as	ADP	as
the	DET	the
multitude	NOUN	multitude
of	ADP	of
tiny	ADJ	tiny
legs	NOUN	leg
took	VERB	take
up	ADP	up
the	DET	the
task	NOUN	task
of	ADP	of
carrying	VERB	carry
it	PRON	it
forward	ADV	forward
.	PUNCT	.
Nolan	PROPN	Nolan
stood	VERB	stand
motionless	ADJ	motionless
.	PUNCT	.
The	DET	the
creature	NOUN	creature
moved	VERB	move
ponderously	ADV	ponderously
toward	ADP	toward
him	PRON	he
,	PUNCT	,
ignoring	VERB	ignore
him	PRON	he
.	PUNCT	.
In	ADP	in
the	DET	the
dull	ADJ	dull
mind	NOUN	mind
of	ADP	of
the	DET	the
creature	NOUN	creature
an	DET	an
object	NOUN	object
as	ADV	as
tiny	ADJ	tiny
as	ADP	as
a	DET	a
man	NOUN	man
was	AUX	be
nothing	PRON	nothing
.	PUNCT	.
Even	ADV	even
the	DET	the
skid	NOUN	skid
was	AUX	be
merely	ADV	merely
another	DET	another
sort	NOUN	sort
of	ADP	of
boulder	NOUN	boulder
,	PUNCT	,
against	ADP	against
which	DET	which
it	PRON	it
could	AUX	could
lean	VERB	lean
,	PUNCT	,
send	VERB	send
it	PRON	it
hurtling	VERB	hurtle
over	ADP	over
to	ADP	to
destruction	NOUN	destruction
,	PUNCT	,
out	ADP	out
of	ADP	of
its	PRON	its
way	NOUN	way
.	PUNCT	.
It	PRON	it
moved	VERB	move
forward	ADV	forward
till	SCONJ	till
the	DET	the
hard	ADJ	hard
horn	NOUN	horn
almost	ADV	almost
touched	VERB	touch
him	PRON	he
.	PUNCT	.
Then	ADV	then
Nolan	PROPN	Nolan
leaped	VERB	leap
.	PUNCT	.
This	DET	this
was	AUX	be
the	DET	the
moment	NOUN	moment
of	ADP	of
decision	NOUN	decision
.	PUNCT	.
He	PRON	he
circled	VERB	circle
the	DET	the
long	ADJ	long
neck	NOUN	neck
with	ADP	with
one	NUM	one
lashing	VERB	lash
arm	NOUN	arm
,	PUNCT	,
clamped	VERB	clamp
on	ADP	on
it	PRON	it
all	DET	all
the	DET	the
pressure	NOUN	pressure
he	PRON	he
could	AUX	could
bring	VERB	bring
to	PART	to
bear	VERB	bear
.	PUNCT	.
It	PRON	it
was	AUX	be
the	DET	the
one	NUM	one
sensitive	ADJ	sensitive
spot	NOUN	spot
the	DET	the
creature	NOUN	creature
had	AUX	have
--	PUNCT	--
and	CCONJ	and
protected	VERB	protect
,	PUNCT	,
normally	ADV	normally
,	PUNCT	,
by	ADP	by
armor	NOUN	armor
battleship	NOUN	battleship
-	PUNCT	-
thick	ADJ	thick
.	PUNCT	.
Nolan	PROPN	Nolan
strained	VERB	strain
the	DET	the
muscles	NOUN	muscle
of	ADP	of
his	PRON	his
arm	NOUN	arm
,	PUNCT	,
cursing	VERB	curse
the	DET	the
cushion	NOUN	cushion
of	ADP	of
air	NOUN	air
inside	ADP	inside
his	PRON	his
suit	NOUN	suit
that	PRON	that
made	VERB	make
a	DET	a
pillow	NOUN	pillow
for	ADP	for
the	DET	the
beast	NOUN	beast
.	PUNCT	.
The	DET	the
slippery	ADJ	slippery
flesh	NOUN	flesh
coiled	VERB	coil
and	CCONJ	and
writhed	VERB	writhe
in	ADP	in
his	PRON	his
grip	NOUN	grip
;	PUNCT	;
the	DET	the
beast	NOUN	beast
exhaled	VERB	exhale
a	DET	a
great	ADJ	great
,	PUNCT	,
whistling	ADJ	whistling
screech	NOUN	screech
of	ADP	of
agony	NOUN	agony
and	CCONJ	and
the	DET	the
snakelike	ADJ	snakelike
neck	NOUN	neck
curved	VERB	curve
around	ADV	around
.	PUNCT	.
The	DET	the
popeyed	ADJ	popeyed
head	NOUN	head
darted	VERB	dart
in	ADV	in
at	ADP	at
him	PRON	he
,	PUNCT	,
tiny	ADJ	tiny
mouth	NOUN	mouth
distended	VERB	distend
to	PART	to
show	VERB	show
raw	ADJ	raw
,	PUNCT	,
red	ADJ	red
flesh	NOUN	flesh
inside	ADV	inside
.	PUNCT	.
It	PRON	it
battered	VERB	batter
ineffectually	ADV	ineffectually
against	ADP	against
the	DET	the
heavy	ADJ	heavy
plastic	NOUN	plastic
faceplate	NOUN	faceplate
of	ADP	of
his	PRON	his
suit	NOUN	suit
.	PUNCT	.
The	DET	the
crawler	NOUN	crawler
vented	VERB	vent
its	PRON	its
whistling	VERB	whistle
sigh	NOUN	sigh
again	ADV	again
and	CCONJ	and
staggered	VERB	stagger
drunkenly	ADV	drunkenly
away	ADV	away
.	PUNCT	.
Away	ADV	away
from	ADP	from
the	DET	the
remorseless	ADJ	remorseless
pressure	NOUN	pressure
on	ADP	on
its	PRON	its
sore	ADJ	sore
spot	NOUN	spot
,	PUNCT	,
away	ADV	away
from	ADP	from
the	DET	the
agonizing	ADJ	agonizing
weight	NOUN	weight
of	ADP	of
him	PRON	he
.	PUNCT	.
Its	PRON	its
tiny	ADJ	tiny
legs	NOUN	leg
carried	VERB	carry
it	PRON	it
rocking	VERB	rock
sidewise	ADV	sidewise
.	PUNCT	.
Then	ADV	then
abruptly	ADV	abruptly
they	PRON	they
tried	VERB	try
to	PART	to
halt	VERB	halt
it	PRON	it
,	PUNCT	,
gave	VERB	give
sharp	ADJ	sharp
warning	NOUN	warning
to	ADP	to
the	DET	the
tiny	ADJ	tiny
brain	NOUN	brain
.	PUNCT	.
It	PRON	it
was	AUX	be
too	ADV	too
late	ADJ	late
.	PUNCT	.
The	DET	the
scrambling	VERB	scramble
legs	NOUN	leg
flailed	VERB	flail
for	ADP	for
a	DET	a
foothold	NOUN	foothold
and	CCONJ	and
found	VERB	find
vacuum	NOUN	vacuum
.	PUNCT	.
Nolan	PROPN	Nolan
gave	VERB	give
a	DET	a
final	ADJ	final
heave	NOUN	heave
,	PUNCT	,
felt	VERB	feel
the	DET	the
thing	NOUN	thing
slide	VERB	slide
away	ADV	away
from	ADP	from
him	PRON	he
,	PUNCT	,
leaped	VERB	leap
back	ADV	back
.	PUNCT	.
Just	ADV	just
in	ADP	in
time	NOUN	time
.	PUNCT	.
He	PRON	he
himself	PRON	himself
was	AUX	be
teetering	VERB	teeter
on	ADP	on
the	DET	the
brink	NOUN	brink
of	ADP	of
the	DET	the
chasm	NOUN	chasm
as	ADP	as
the	DET	the
crawler	NOUN	crawler
,	PUNCT	,
tiny	ADJ	tiny
head	NOUN	head
darting	VERB	dart
frantically	ADV	frantically
,	PUNCT	,
soundlessly	ADV	soundlessly
around	ADV	around
,	PUNCT	,
slid	VERB	slide
over	ADV	over
and	CCONJ	and
disappeared	VERB	disappear
.	PUNCT	.
He	PRON	he
did	AUX	do
n't	PART	not
look	VERB	look
down	ADV	down
.	PUNCT	.
The	DET	the
clattering	NOUN	clattering
and	CCONJ	and
crashing	VERB	crash
vibrations	NOUN	vibration
from	ADP	from
below	ADP	below
told	VERB	tell
what	PRON	what
happened	VERB	happen
.	PUNCT	.
He	PRON	he
turned	VERB	turn
,	PUNCT	,
shook	VERB	shake
himself	PRON	himself
and	CCONJ	and
headed	VERB	head
for	ADP	for
the	DET	the
skid	NOUN	skid
.	PUNCT	.
The	DET	the
girl	NOUN	girl
was	AUX	be
waiting	VERB	wait
for	ADP	for
him	PRON	he
.	PUNCT	.
Nolan	PROPN	Nolan
was	AUX	be
mildly	ADV	mildly
surprised	VERB	surprise
.	PUNCT	.
She	PRON	she
looked	VERB	look
at	ADP	at
him	PRON	he
curiously	ADV	curiously
as	ADP	as
he	PRON	he
entered	VERB	enter
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
dirty	ADJ	dirty
job	NOUN	job
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
offered	VERB	offer
tentatively	ADV	tentatively
.	PUNCT	.
He	PRON	he
shrugged	VERB	shrug
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Let	VERB	let
's	PRON	us
get	VERB	get
moving	VERB	move
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
turned	VERB	turn
without	ADP	without
a	DET	a
word	NOUN	word
.	PUNCT	.
All	DET	all
the	DET	the
way	NOUN	way
back	ADV	back
to	ADP	to
Avalon	PROPN	Avalon
,	PUNCT	,
her	PRON	her
back	NOUN	back
was	AUX	be
a	DET	a
silent	ADJ	silent
reproach	NOUN	reproach
.	PUNCT	.
Friendship	NOUN	friendship
,	PUNCT	,
it	PRON	it
said	VERB	say
,	PUNCT	,
had	AUX	have
been	AUX	be
offered	VERB	offer
--	PUNCT	--
and	CCONJ	and
rebuffed	VERB	rebuff
.	PUNCT	.
Nolan	PROPN	Nolan
had	AUX	have
his	PRON	his
private	ADJ	private
thoughts	NOUN	thought
,	PUNCT	,
and	CCONJ	and
dwelt	VERB	dwell
in	ADP	in
them	PRON	they
.	PUNCT	.
Except	SCONJ	except
for	ADP	for
the	DET	the
muffled	ADJ	muffled
blast	NOUN	blast
of	ADP	of
the	DET	the
rockets	NOUN	rocket
there	PRON	there
was	AUX	be
no	DET	no
sound	NOUN	sound
in	ADP	in
the	DET	the
skid	NOUN	skid
until	ADP	until
they	PRON	they
'd	AUX	would
jetted	VERB	jet
into	ADP	into
the	DET	the
great	ADJ	great
cargo	NOUN	cargo
lock	NOUN	lock
in	ADP	in
Avalon	PROPN	Avalon
's	PART	's
crystal	NOUN	crystal
dome	NOUN	dome
and	CCONJ	and
the	DET	the
handlers	NOUN	handler
had	AUX	have
come	VERB	come
to	PART	to
slide	VERB	slide
the	DET	the
skid	NOUN	skid
into	ADP	into
a	DET	a
parking	NOUN	parking
space	NOUN	space
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
as	ADP	as
they	PRON	they
got	VERB	get
out	ADV	out
,	PUNCT	,
she	PRON	she
smiled	VERB	smile
suddenly	ADV	suddenly
.	PUNCT	.
She	PRON	she
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
guess	VERB	guess
I	PRON	I
misjudged	VERB	misjudge
you	PRON	you
,	PUNCT	,
Mr.	PROPN	Mr.
Matthews	PROPN	Matthews
.	PUNCT	.
I	PRON	I
'm	AUX	be
sorry	ADJ	sorry
I	PRON	I
was	AUX	be
discourteous	ADJ	discourteous
,	PUNCT	,
but	CCONJ	but
a	DET	a
girl	NOUN	girl
ca	AUX	can
n't	PART	not
be	AUX	be
too	ADV	too
careful	ADJ	careful
.	PUNCT	.
Let	VERB	let
me	PRON	I
take	VERB	take
you	PRON	you
to	ADP	to
dinner	NOUN	dinner
for	ADP	for
an	DET	an
apology	NOUN	apology
.	PUNCT	.
""""	PUNCT	""""
Nolan	PROPN	Nolan
paused	VERB	pause
and	CCONJ	and
stared	VERB	stare
at	ADP	at
her	PRON	she
soberly	ADV	soberly
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
thanks	NOUN	thank
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
meant	VERB	mean
it	PRON	it
when	SCONJ	when
I	PRON	I
said	VERB	say
I	PRON	I
was	AUX	be
n't	PART	not
interested	ADJ	interested
in	ADP	in
you	PRON	you
.	PUNCT	.
I	PRON	I
have	AUX	have
things	NOUN	thing
on	ADP	on
my	PRON	my
mind	NOUN	mind
already	ADV	already
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
ignored	VERB	ignore
her	PRON	her
outstretched	ADJ	outstretched
hand	NOUN	hand
,	PUNCT	,
turned	VERB	turn
to	PART	to
leave	VERB	leave
,	PUNCT	,
then	ADV	then
stopped	VERB	stop
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
yes	INTJ	yes
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Thanks	NOUN	thank
for	ADP	for
the	DET	the
ride	NOUN	ride
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
walked	VERB	walk
cumbrously	ADV	cumbrously
over	ADV	over
to	ADP	to
a	DET	a
storage	NOUN	storage
cubicle	NOUN	cubicle
without	ADP	without
looking	VERB	look
back	ADV	back
.	PUNCT	.
He	PRON	he
stripped	VERB	strip
off	ADP	off
his	PRON	his
heat	NOUN	heat
suit	NOUN	suit
and	CCONJ	and
checked	VERB	check
it	PRON	it
with	ADP	with
a	DET	a
stout	ADJ	stout
man	NOUN	man
in	ADP	in
Pluto	PROPN	Pluto
-	PUNCT	-
city	NOUN	city
green	NOUN	green
.	PUNCT	.
It	PRON	it
was	AUX	be
time	NOUN	time
to	PART	to
plan	VERB	plan
his	PRON	his
next	ADJ	next
move	NOUN	move
.	PUNCT	.
There	PRON	there
was	AUX	be
a	DET	a
pilot	NOUN	pilot
's	PART	's
hangout	NOUN	hangout
,	PUNCT	,
he	PRON	he
remembered	VERB	remember
,	PUNCT	,
a	DET	a
saloon	NOUN	saloon
called	VERB	call
the	DET	the
Golden	PROPN	Golden
Ray	PROPN	Ray
.	PUNCT	.
He	PRON	he
took	VERB	take
a	DET	a
worn	ADJ	worn
notebook	NOUN	notebook
from	ADP	from
his	PRON	his
shirt	NOUN	shirt
pocket	NOUN	pocket
,	PUNCT	,
thumbed	VERB	thumb
it	PRON	it
to	ADP	to
the	DET	the
forgotten	VERB	forget
address	NOUN	address
and	CCONJ	and
held	VERB	hold
the	DET	the
page	NOUN	page
up	ADP	up
for	ADP	for
the	DET	the
checking	VERB	check
attendant	NOUN	attendant
to	PART	to
see	VERB	see
.	PUNCT	.
""""	PUNCT	""""
How	SCONJ	how
do	AUX	do
I	PRON	I
get	VERB	get
there	ADV	there
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
man	NOUN	man
's	PART	's
eyes	NOUN	eye
widened	VERB	widen
a	DET	a
fraction	NOUN	fraction
as	ADP	as
he	PRON	he
took	VERB	take
the	DET	the
address	NOUN	address
in	ADP	in
.	PUNCT	.
He	PRON	he
shrugged	VERB	shrug
imperceptibly	ADV	imperceptibly
.	PUNCT	.
""""	PUNCT	""""
Any	DET	any
slidewalk	NOUN	slidewalk
going	VERB	go
north	ADV	north
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Get	VERB	get
off	ADP	off
at	ADP	at
the	DET	the
Hub	PROPN	Hub
and	CCONJ	and
you	PRON	you
'll	AUX	will
be	AUX	be
within	ADP	within
a	DET	a
couple	NOUN	couple
blocks	NOUN	block
of	ADP	of
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
Nolan	PROPN	Nolan
nodded	VERB	nod
and	CCONJ	and
headed	VERB	head
for	ADP	for
a	DET	a
moving	VERB	move
sidewalk	NOUN	sidewalk
.	PUNCT	.
The	DET	the
notebook	NOUN	notebook
went	VERB	go
back	ADV	back
into	ADP	into
the	DET	the
pocket	NOUN	pocket
of	ADP	of
his	PRON	his
open	ADJ	open
-	PUNCT	-
necked	ADJ	necked
black	ADJ	black
shirt	NOUN	shirt
,	PUNCT	,
and	CCONJ	and
the	DET	the
hand	NOUN	hand
that	PRON	that
put	VERB	put
it	PRON	it
there	ADV	there
paused	VERB	pause
a	DET	a
second	NOUN	second
to	PART	to
touch	VERB	touch
reassuringly	ADV	reassuringly
the	DET	the
weight	NOUN	weight
of	ADP	of
a	DET	a
slim	ADJ	slim
-	PUNCT	-
barreled	ADJ	barreled
pyro	NOUN	pyro
