JOHN	PROPN	JOHN
should	AUX	should
have	AUX	have
come	VERB	come
here	ADV	here
within	ADP	within
quite	DET	quite
a	DET	a
short	ADJ	short
interval	NOUN	interval
of	ADP	of
one	NUM	one
another	DET	another
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
What	PRON	what
makes	VERB	make
you	PRON	you
think	VERB	think
they	PRON	they
have	AUX	have
done	VERB	do
so	ADV	so
?	PUNCT	?
""""	PUNCT	""""
Thorndyke	PROPN	Thorndyke
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Well	ADV	well
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
replied	VERB	reply
,	PUNCT	,
""""	PUNCT	""""
both	DET	both
of	ADP	of
these	DET	these
sets	NOUN	set
of	ADP	of
footprints	NOUN	footprint
appear	VERB	appear
to	PART	to
be	AUX	be
quite	ADJ	quite
fresh	ADJ	fresh
,	PUNCT	,
and	CCONJ	and
to	PART	to
have	AUX	have
been	AUX	be
made	VERB	make
about	ADV	about
the	DET	the
same	ADJ	same
time	NOUN	time
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Not	PART	not
at	ADP	at
the	DET	the
same	ADJ	same
time	NOUN	time
,	PUNCT	,
Jervis	PROPN	Jervis
,	PUNCT	,
""""	PUNCT	""""
rejoined	VERB	rejoin
Thorndyke	PROPN	Thorndyke
.	PUNCT	.
""""	PUNCT	""""
There	PRON	there
is	AUX	be
certainly	ADV	certainly
an	DET	an
interval	NOUN	interval
of	ADP	of
several	ADJ	several
hours	NOUN	hour
between	ADP	between
them	PRON	they
,	PUNCT	,
though	SCONJ	though
precisely	ADV	precisely
how	SCONJ	how
many	ADJ	many
hours	NOUN	hour
we	PRON	we
can	AUX	can
not	PART	not
judge	VERB	judge
,	PUNCT	,
since	SCONJ	since
there	PRON	there
has	AUX	have
been	AUX	be
so	ADV	so
little	ADJ	little
wind	NOUN	wind
lately	ADV	lately
to	PART	to
disturb	VERB	disturb
them	PRON	they
;	PUNCT	;
but	CCONJ	but
the	DET	the
fisherman	NOUN	fisherman
unquestionably	ADV	unquestionably
passed	VERB	pass
here	ADV	here
not	PART	not
more	ADJ	more
than	ADP	than
three	NUM	three
hours	NOUN	hour
ago	ADV	ago
,	PUNCT	,
and	CCONJ	and
I	PRON	I
should	AUX	should
say	VERB	say
probably	ADV	probably
within	ADP	within
an	DET	an
hour	NOUN	hour
;	PUNCT	;
whereas	SCONJ	whereas
the	DET	the
other	ADJ	other
man	NOUN	man
--	PUNCT	--
who	PRON	who
seems	VERB	seem
to	PART	to
have	AUX	have
come	VERB	come
up	ADP	up
from	ADP	from
a	DET	a
boat	NOUN	boat
to	PART	to
fetch	VERB	fetch
something	PRON	something
of	ADP	of
considerable	ADJ	considerable
weight	NOUN	weight
--	PUNCT	--
returned	VERB	return
through	ADP	through
the	DET	the
gap	NOUN	gap
certainly	ADV	certainly
not	PART	not
less	ADJ	less
,	PUNCT	,
and	CCONJ	and
probably	ADV	probably
more	ADJ	more
,	PUNCT	,
than	ADP	than
four	NUM	four
hours	NOUN	hour
ago	ADV	ago
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
gazed	VERB	gaze
at	ADP	at
my	PRON	my
friend	NOUN	friend
in	ADP	in
blank	ADJ	blank
astonishment	NOUN	astonishment
,	PUNCT	,
for	ADP	for
these	DET	these
events	NOUN	event
befell	VERB	befall
in	ADP	in
the	DET	the
days	NOUN	day
before	ADP	before
I	PRON	I
had	AUX	have
joined	VERB	join
him	PRON	he
as	ADP	as
his	PRON	his
assistant	NOUN	assistant
,	PUNCT	,
and	CCONJ	and
his	PRON	his
special	NOUN	special
knowledge	NOUN	knowledge
and	CCONJ	and
powers	NOUN	power
of	ADP	of
inference	NOUN	inference
were	AUX	be
not	PART	not
then	ADV	then
fully	ADV	fully
appreciated	VERB	appreciate
by	ADP	by
me	PRON	I
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
is	AUX	be
clear	ADJ	clear
,	PUNCT	,
Thorndyke	PROPN	Thorndyke
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
that	SCONJ	that
footprints	NOUN	footprint
have	AUX	have
a	DET	a
very	ADV	very
different	ADJ	different
meaning	NOUN	meaning
to	ADP	to
you	PRON	you
from	ADP	from
what	PRON	what
they	PRON	they
have	AUX	have
for	ADP	for
me	PRON	I
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
see	VERB	see
in	ADP	in
the	DET	the
least	ADJ	least
how	SCONJ	how
you	PRON	you
have	AUX	have
reached	VERB	reach
any	DET	any
of	ADP	of
these	DET	these
conclusions	NOUN	conclusion
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
suppose	VERB	suppose
not	PART	not
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
the	DET	the
reply	NOUN	reply
;	PUNCT	;
""""	PUNCT	""""
but	CCONJ	but
,	PUNCT	,
you	PRON	you
see	VERB	see
,	PUNCT	,
special	ADJ	special
knowledge	NOUN	knowledge
of	ADP	of
this	DET	this
kind	NOUN	kind
is	AUX	be
the	DET	the
stock	NOUN	stock
-	PUNCT	-
in	ADP	in
-	PUNCT	-
trade	NOUN	trade
of	ADP	of
the	DET	the
medical	ADJ	medical
jurist	NOUN	jurist
,	PUNCT	,
and	CCONJ	and
has	AUX	have
to	PART	to
be	AUX	be
acquired	VERB	acquire
by	ADP	by
special	ADJ	special
study	NOUN	study
,	PUNCT	,
though	SCONJ	though
the	DET	the
present	ADJ	present
example	NOUN	example
is	AUX	be
one	NUM	one
of	ADP	of
the	DET	the
greatest	ADJ	great
simplicity	NOUN	simplicity
.	PUNCT	.
But	CCONJ	but
let	VERB	let
us	PRON	we
consider	VERB	consider
it	PRON	it
point	NOUN	point
by	ADP	by
point	NOUN	point
;	PUNCT	;
and	CCONJ	and
first	ADV	first
we	PRON	we
will	AUX	will
take	VERB	take
this	DET	this
set	NOUN	set
of	ADP	of
footprints	NOUN	footprint
which	DET	which
I	PRON	I
have	AUX	have
inferred	VERB	infer
to	PART	to
be	AUX	be
a	DET	a
fisherman	NOUN	fisherman
's	PART	's
.	PUNCT	.
Note	VERB	note
their	PRON	their
enormous	ADJ	enormous
size	NOUN	size
.	PUNCT	.
They	PRON	they
should	AUX	should
be	AUX	be
the	DET	the
footprints	NOUN	footprint
of	ADP	of
a	DET	a
giant	NOUN	giant
.	PUNCT	.
But	CCONJ	but
the	DET	the
length	NOUN	length
of	ADP	of
the	DET	the
stride	NOUN	stride
shows	VERB	show
that	SCONJ	that
they	PRON	they
were	AUX	be
made	VERB	make
by	ADP	by
a	DET	a
rather	ADV	rather
short	ADJ	short
man	NOUN	man
.	PUNCT	.
Then	ADV	then
observe	VERB	observe
the	DET	the
massiveness	NOUN	massiveness
of	ADP	of
the	DET	the
soles	NOUN	sol
,	PUNCT	,
and	CCONJ	and
the	DET	the
fact	NOUN	fact
that	SCONJ	that
there	PRON	there
are	AUX	be
no	DET	no
nails	NOUN	nail
in	ADP	in
them	PRON	they
.	PUNCT	.
Note	VERB	note
also	ADV	also
the	DET	the
peculiar	ADJ	peculiar
clumsy	ADJ	clumsy
tread	NOUN	tread
--	PUNCT	--
the	DET	the
deep	ADJ	deep
toe	NOUN	toe
and	CCONJ	and
heel	NOUN	heel
marks	NOUN	mark
,	PUNCT	,
as	ADP	as
if	SCONJ	if
the	DET	the
walker	NOUN	walker
had	AUX	have
wooden	ADJ	wooden
legs	NOUN	leg
,	PUNCT	,
or	CCONJ	or
fixed	VERB	fix
ankles	NOUN	ankle
and	CCONJ	and
knees	NOUN	knee
.	PUNCT	.
From	ADP	from
that	DET	that
character	NOUN	character
we	PRON	we
can	AUX	can
safely	ADV	safely
infer	VERB	infer
high	ADJ	high
boots	NOUN	boot
of	ADP	of
thick	ADJ	thick
,	PUNCT	,
rigid	ADJ	rigid
leather	NOUN	leather
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
we	PRON	we
can	AUX	can
diagnose	VERB	diagnose
high	ADJ	high
boots	NOUN	boot
,	PUNCT	,
massive	ADJ	massive
and	CCONJ	and
stiff	ADJ	stiff
,	PUNCT	,
with	ADP	with
nailless	NOUN	nailless
soles	NOUN	sol
,	PUNCT	,
and	CCONJ	and
many	ADJ	many
sizes	NOUN	size
too	ADV	too
large	ADJ	large
for	ADP	for
the	DET	the
wearer	NOUN	wearer
.	PUNCT	.
But	CCONJ	but
the	DET	the
only	ADJ	only
boot	NOUN	boot
that	PRON	that
answers	VERB	answer
this	DET	this
description	NOUN	description
is	AUX	be
the	DET	the
fisherman	NOUN	fisherman
's	PART	's
thigh	NOUN	thigh
-	PUNCT	-
boot	NOUN	boot
--	PUNCT	--
made	VERB	make
of	ADP	of
enormous	ADJ	enormous
size	NOUN	size
to	PART	to
enable	VERB	enable
him	PRON	he
to	PART	to
wear	VERB	wear
in	ADP	in
the	DET	the
winter	NOUN	winter
two	NUM	two
or	CCONJ	or
three	NUM	three
pairs	NOUN	pair
of	ADP	of
thick	ADJ	thick
knitted	ADJ	knitted
stockings	NOUN	stocking
,	PUNCT	,
one	NUM	one
over	ADP	over
the	DET	the
other	ADJ	other
.	PUNCT	.
Now	VERB	now
look	VERB	look
at	ADP	at
the	DET	the
other	ADJ	other
footprints	NOUN	footprint
;	PUNCT	;
there	PRON	there
is	AUX	be
a	DET	a
double	ADJ	double
track	NOUN	track
,	PUNCT	,
you	PRON	you
see	VERB	see
,	PUNCT	,
one	NUM	one
set	VERB	set
coming	VERB	come
from	ADP	from
the	DET	the
sea	NOUN	sea
and	CCONJ	and
one	NUM	one
going	VERB	go
towards	ADP	towards
it	PRON	it
.	PUNCT	.
As	ADP	as
the	DET	the
man	NOUN	man
(	PUNCT	(
who	PRON	who
was	AUX	be
bow	NOUN	bow
-	PUNCT	-
legged	VERB	legge
and	CCONJ	and
turned	VERB	turn
his	PRON	his
toes	NOUN	toe
in	ADP	in
)	PUNCT	)
has	AUX	have
trodden	VERB	tread
in	ADP	in
his	PRON	his
own	ADJ	own
footprints	NOUN	footprint
,	PUNCT	,
it	PRON	it
is	AUX	be
obvious	ADJ	obvious
that	SCONJ	that
he	PRON	he
came	VERB	come
from	ADP	from
the	DET	the
sea	NOUN	sea
,	PUNCT	,
and	CCONJ	and
returned	VERB	return
to	ADP	to
it	PRON	it
.	PUNCT	.
But	CCONJ	but
observe	VERB	observe
the	DET	the
difference	NOUN	difference
in	ADP	in
the	DET	the
two	NUM	two
sets	NOUN	set
of	ADP	of
prints	NOUN	print
;	PUNCT	;
the	DET	the
returning	VERB	return
ones	NOUN	one
are	AUX	be
much	ADV	much
deeper	ADJ	deep
than	ADP	than
the	DET	the
others	NOUN	other
,	PUNCT	,
and	CCONJ	and
the	DET	the
stride	NOUN	stride
much	ADV	much
shorter	ADJ	short
.	PUNCT	.
Evidently	ADV	evidently
he	PRON	he
was	AUX	be
carrying	VERB	carry
something	PRON	something
when	SCONJ	when
he	PRON	he
returned	VERB	return
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
something	PRON	something
was	AUX	be
very	ADV	very
heavy	ADJ	heavy
.	PUNCT	.
Moreover	ADV	moreover
,	PUNCT	,
we	PRON	we
can	AUX	can
see	VERB	see
,	PUNCT	,
by	ADP	by
the	DET	the
greater	ADJ	great
depth	NOUN	depth
of	ADP	of
the	DET	the
toe	NOUN	toe
impressions	NOUN	impression
,	PUNCT	,
that	SCONJ	that
he	PRON	he
was	AUX	be
stooping	VERB	stoop
forward	ADV	forward
as	ADP	as
he	PRON	he
walked	VERB	walk
,	PUNCT	,
and	CCONJ	and
so	ADV	so
probably	ADV	probably
carried	VERB	carry
the	DET	the
weight	NOUN	weight
on	ADP	on
his	PRON	his
back	NOUN	back
.	PUNCT	.
Is	AUX	be
that	DET	that
quite	ADV	quite
clear	ADJ	clear
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Perfectly	ADV	perfectly
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
replied	VERB	reply
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
how	SCONJ	how
do	AUX	do
you	PRON	you
arrive	VERB	arrive
at	ADP	at
the	DET	the
interval	NOUN	interval
of	ADP	of
time	NOUN	time
between	ADP	between
the	DET	the
visits	NOUN	visit
of	ADP	of
the	DET	the
two	NUM	two
men	NOUN	man
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
also	ADV	also
is	AUX	be
quite	ADV	quite
simple	ADJ	simple
.	PUNCT	.
The	DET	the
tide	NOUN	tide
is	AUX	be
now	ADV	now
about	ADP	about
halfway	ADV	halfway
out	ADV	out
;	PUNCT	;
it	PRON	it
is	AUX	be
thus	ADV	thus
about	ADP	about
three	NUM	three
hours	NOUN	hour
since	SCONJ	since
high	ADJ	high
water	NOUN	water
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
the	DET	the
fisherman	NOUN	fisherman
walked	VERB	walk
just	ADV	just
about	ADP	about
the	DET	the
neap	ADJ	neap
-	PUNCT	-
tide	NOUN	tide
,	PUNCT	,
high	ADJ	high
-	PUNCT	-
water	NOUN	water
mark	NOUN	mark
,	PUNCT	,
sometimes	ADV	sometimes
above	ADP	above
it	PRON	it
and	CCONJ	and
sometimes	ADV	sometimes
below	ADP	below
.	PUNCT	.
But	CCONJ	but
none	NOUN	none
of	ADP	of
his	PRON	his
footprints	NOUN	footprint
have	AUX	have
been	AUX	be
obliterated	VERB	obliterate
;	PUNCT	;
therefore	ADV	therefore
he	PRON	he
passed	VERB	pass
after	ADP	after
high	ADJ	high
water	NOUN	water
--	PUNCT	--
that	ADV	that
is	AUX	be
,	PUNCT	,
less	ADJ	less
than	ADP	than
three	NUM	three
hours	NOUN	hour
ago	ADV	ago
;	PUNCT	;
and	CCONJ	and
since	SCONJ	since
his	PRON	his
footprints	NOUN	footprint
are	AUX	be
all	DET	all
equally	ADV	equally
distinct	ADJ	distinct
,	PUNCT	,
he	PRON	he
could	AUX	could
not	PART	not
have	AUX	have
passed	VERB	pass
when	SCONJ	when
the	DET	the
sand	NOUN	sand
was	AUX	be
very	ADV	very
wet	ADJ	wet
.	PUNCT	.
Therefore	ADV	therefore
he	PRON	he
probably	ADV	probably
passed	VERB	pass
less	ADJ	less
than	ADP	than
an	DET	an
hour	NOUN	hour
ago	ADV	ago
.	PUNCT	.
The	DET	the
other	ADJ	other
man	NOUN	man
's	PART	's
footprints	NOUN	footprint
,	PUNCT	,
on	ADP	on
the	DET	the
other	ADJ	other
hand	NOUN	hand
,	PUNCT	,
reach	VERB	reach
only	ADV	only
to	ADP	to
the	DET	the
neap	NOUN	neap
-	PUNCT	-
tide	NOUN	tide
,	PUNCT	,
high	ADJ	high
-	PUNCT	-
water	NOUN	water
mark	NOUN	mark
,	PUNCT	,
where	SCONJ	where
they	PRON	they
end	VERB	end
abruptly	ADV	abruptly
.	PUNCT	.
The	DET	the
sea	NOUN	sea
has	AUX	have
washed	VERB	wash
over	ADJ	over
the	DET	the
remainder	NOUN	remainder
of	ADP	of
the	DET	the
tracks	NOUN	track
and	CCONJ	and
obliterated	VERB	obliterate
them	PRON	they
.	PUNCT	.
Therefore	ADV	therefore
he	PRON	he
passed	VERB	pass
not	PART	not
less	ADJ	less
than	ADP	than
three	NUM	three
hours	NOUN	hour
and	CCONJ	and
not	PART	not
more	ADJ	more
than	ADP	than
four	NUM	four
days	NOUN	days
ago	ADV	ago
--	PUNCT	--
probably	ADV	probably
within	ADP	within
twenty	NUM	twenty
-	PUNCT	-
four	NUM	four
hours	NOUN	hour
.	PUNCT	.
""""	PUNCT	""""
As	ADP	as
Thorndyke	PROPN	Thorndyke
concluded	VERB	conclude
his	PRON	his
demonstration	NOUN	demonstration
the	DET	the
sound	NOUN	sound
of	ADP	of
voices	NOUN	voice
was	AUX	be
borne	VERB	bear
to	ADP	to
us	PRON	we
from	ADP	from
above	ADV	above
,	PUNCT	,
mingled	VERB	mingle
with	ADP	with
the	DET	the
tramping	NOUN	tramping
of	ADP	of
feet	NOUN	foot
,	PUNCT	,
and	CCONJ	and
immediately	ADV	immediately
afterwards	ADV	afterwards
a	DET	a
very	ADV	very
singular	ADJ	singular
party	NOUN	party
appeared	VERB	appear
at	ADP	at
the	DET	the
head	NOUN	head
of	ADP	of
the	DET	the
gap	NOUN	gap
descending	VERB	descend
towards	ADP	towards
the	DET	the
shore	NOUN	shore
.	PUNCT	.
First	ADV	first
came	VERB	come
a	DET	a
short	ADJ	short
burly	ADJ	burly
fisherman	NOUN	fisherman
clad	VERB	clothe
in	ADP	in
oilskins	NOUN	oilskin
and	CCONJ	and
sou'-wester	NOUN	sou'-wester
,	PUNCT	,
clumping	VERB	clump
along	ADV	along
awkwardly	ADV	awkwardly
in	ADP	in
his	PRON	his
great	NOUN	great
sea	NOUN	sea
-	PUNCT	-
boots	NOUN	boot
,	PUNCT	,
then	ADV	then
the	DET	the
local	ADJ	local
police	NOUN	police
-	PUNCT	-
sergeant	NOUN	sergeant
in	ADP	in
company	NOUN	company
with	ADP	with
my	PRON	my
professional	ADJ	professional
rival	NOUN	rival
Dr.	PROPN	Dr.
Burrows	PROPN	Burrows
,	PUNCT	,
while	SCONJ	while
the	DET	the
rear	NOUN	rear
of	ADP	of
the	DET	the
procession	NOUN	procession
was	AUX	be
brought	VERB	bring
up	ADP	up
by	ADP	by
two	NUM	two
constables	NOUN	constable
carrying	VERB	carry
a	DET	a
stretcher	NOUN	stretcher
.	PUNCT	.
As	ADP	as
he	PRON	he
reached	VERB	reach
the	DET	the
bottom	NOUN	bottom
of	ADP	of
the	DET	the
gap	NOUN	gap
the	DET	the
fisherman	NOUN	fisherman
,	PUNCT	,
who	PRON	who
was	AUX	be
evidently	ADV	evidently
acting	VERB	act
as	ADP	as
guide	NOUN	guide
,	PUNCT	,
turned	VERB	turn
along	ADP	along
the	DET	the
shore	NOUN	shore
,	PUNCT	,
retracing	VERB	retrace
his	PRON	his
own	ADJ	own
tracks	NOUN	track
,	PUNCT	,
and	CCONJ	and
the	DET	the
procession	NOUN	procession
followed	VERB	follow
in	ADP	in
his	PRON	his
wake	NOUN	wake
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
surgeon	NOUN	surgeon
,	PUNCT	,
a	DET	a
stretcher	NOUN	stretcher
,	PUNCT	,
two	NUM	two
constables	NOUN	constable
,	PUNCT	,
and	CCONJ	and
a	DET	a
police	NOUN	police
-	PUNCT	-
sergeant	NOUN	sergeant
,	PUNCT	,
""""	PUNCT	""""
observed	VERB	observe
Thorndyke	PROPN	Thorndyke
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
does	AUX	do
that	DET	that
suggest	VERB	suggest
to	ADP	to
your	PRON	your
mind	NOUN	mind
,	PUNCT	,
Jervis	PROPN	Jervis
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
A	DET	a
fall	NOUN	fall
from	ADP	from
the	DET	the
cliff	NOUN	cliff
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
replied	VERB	reply
,	PUNCT	,
""""	PUNCT	""""
or	CCONJ	or
a	DET	a
body	NOUN	body
washed	VERB	wash
up	ADP	up
on	ADP	on
the	DET	the
shore	NOUN	shore
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Probably	ADV	probably
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
rejoined	VERB	rejoin
;	PUNCT	;
""""	PUNCT	""""
but	CCONJ	but
we	PRON	we
may	AUX	may
as	ADV	as
well	ADV	well
walk	VERB	walk
in	ADP	in
that	DET	that
direction	NOUN	direction
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
turned	VERB	turn
to	PART	to
follow	VERB	follow
the	DET	the
retreating	VERB	retreat
procession	NOUN	procession
,	PUNCT	,
and	CCONJ	and
as	ADP	as
we	PRON	we
strode	VERB	stride
along	ADP	along
the	DET	the
smooth	ADJ	smooth
surface	NOUN	surface
left	VERB	leave
by	ADP	by
the	DET	the
retiring	VERB	retire
tide	NOUN	tide
Thorndyke	PROPN	Thorndyke
resumed	VERB	resume
:	PUNCT	:
""""	PUNCT	""""
The	DET	the
subject	NOUN	subject
of	ADP	of
footprints	NOUN	footprint
has	AUX	have
always	ADV	always
interested	VERB	interest
me	PRON	I
deeply	ADV	deeply
for	ADP	for
two	NUM	two
reasons	NOUN	reason
.	PUNCT	.
First	ADV	first
,	PUNCT	,
the	DET	the
evidence	NOUN	evidence
furnished	VERB	furnish
by	ADP	by
footprints	NOUN	footprint
is	AUX	be
constantly	ADV	constantly
being	AUX	be
brought	VERB	bring
forward	ADV	forward
,	PUNCT	,
and	CCONJ	and
is	AUX	be
often	ADV	often
of	ADP	of
cardinal	ADJ	cardinal
importance	NOUN	importance
;	PUNCT	;
and	CCONJ	and
,	PUNCT	,
secondly	ADV	secondly
,	PUNCT	,
the	DET	the
whole	ADJ	whole
subject	NOUN	subject
is	AUX	be
capable	ADJ	capable
of	ADP	of
really	ADV	really
systematic	ADJ	systematic
and	CCONJ	and
scientific	ADJ	scientific
treatment	NOUN	treatment
.	PUNCT	.
In	ADP	in
the	DET	the
main	ADJ	main
the	DET	the
data	NOUN	datum
are	AUX	be
anatomical	ADJ	anatomical
,	PUNCT	,
but	CCONJ	but
age	NOUN	age
,	PUNCT	,
sex	NOUN	sex
,	PUNCT	,
occupation	NOUN	occupation
,	PUNCT	,
health	NOUN	health
,	PUNCT	,
and	CCONJ	and
disease	NOUN	disease
all	DET	all
give	VERB	give
their	PRON	their
various	ADJ	various
indications	NOUN	indication
.	PUNCT	.
Clearly	ADV	clearly
,	PUNCT	,
for	ADP	for
instance	NOUN	instance
,	PUNCT	,
the	DET	the
footprints	NOUN	footprint
of	ADP	of
an	DET	an
old	ADJ	old
man	NOUN	man
will	AUX	will
differ	VERB	differ
from	ADP	from
those	DET	those
of	ADP	of
a	DET	a
young	ADJ	young
man	NOUN	man
of	ADP	of
the	DET	the
same	ADJ	same
height	NOUN	height
,	PUNCT	,
and	CCONJ	and
I	PRON	I
need	AUX	need
not	PART	not
point	VERB	point
out	ADP	out
to	ADP	to
you	PRON	you
that	SCONJ	that
those	DET	those
of	ADP	of
a	DET	a
person	NOUN	person
suffering	VERB	suffer
from	ADP	from
locomotor	ADJ	locomotor
ataxia	NOUN	ataxia
or	CCONJ	or
paralysis	NOUN	paralysis
agitans	NOUN	agitan
would	AUX	would
be	AUX	be
quite	ADV	quite
unmistakable	ADJ	unmistakable
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
I	PRON	I
see	VERB	see
that	SCONJ	that
plainly	ADV	plainly
enough	ADV	enough
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Here	ADV	here
,	PUNCT	,
now	ADV	now
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
continued	VERB	continue
,	PUNCT	,
""""	PUNCT	""""
is	AUX	be
a	DET	a
case	NOUN	case
in	ADP	in
point	NOUN	point
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
halted	VERB	halt
to	PART	to
point	VERB	point
with	ADP	with
his	PRON	his
stick	NOUN	stick
at	ADP	at
a	DET	a
row	NOUN	row
of	ADP	of
footprints	NOUN	footprint
that	PRON	that
appeared	VERB	appear
suddenly	ADV	suddenly
above	ADP	above
high	ADJ	high
-	PUNCT	-
water	NOUN	water
mark	NOUN	mark
,	PUNCT	,
and	CCONJ	and
having	VERB	have
proceeded	VERB	proceed
a	DET	a
short	ADJ	short
distance	NOUN	distance
,	PUNCT	,
crossed	VERB	cross
the	DET	the
line	NOUN	line
again	ADV	again
,	PUNCT	,
and	CCONJ	and
vanished	VERB	vanish
where	SCONJ	where
the	DET	the
waves	NOUN	wave
had	AUX	have
washed	VERB	wash
over	ADP	over
them	PRON	they
.	PUNCT	.
They	PRON	they
were	AUX	be
easily	ADV	easily
distinguished	VERB	distinguish
from	ADP	from
any	DET	any
of	ADP	of
the	DET	the
others	NOUN	other
by	ADP	by
the	DET	the
clear	ADJ	clear
impressions	NOUN	impression
of	ADP	of
circular	ADJ	circular
rubber	NOUN	rubber
heels	NOUN	heel
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
see	VERB	see
anything	PRON	anything
remarkable	ADJ	remarkable
about	ADP	about
them	PRON	they
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
notice	VERB	notice
that	SCONJ	that
they	PRON	they
are	AUX	be
considerably	ADV	considerably
deeper	ADJ	deep
than	ADP	than
our	PRON	our
own	ADJ	own
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
answered	VERB	answer
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
and	CCONJ	and
the	DET	the
boots	NOUN	boot
are	AUX	be
about	ADP	about
the	DET	the
same	ADJ	same
size	NOUN	size
as	ADP	as
ours	NOUN	our
,	PUNCT	,
whereas	SCONJ	whereas
the	DET	the
stride	NOUN	stride
is	AUX	be
considerably	ADV	considerably
shorter	ADJ	short
--	PUNCT	--
quite	DET	quite
a	DET	a
short	ADJ	short
stride	NOUN	stride
,	PUNCT	,
in	ADP	in
fact	NOUN	fact
.	PUNCT	.
Now	ADV	now
there	PRON	there
is	AUX	be
a	DET	a
pretty	ADV	pretty
constant	ADJ	constant
ratio	NOUN	ratio
between	ADP	between
the	DET	the
length	NOUN	length
of	ADP	of
the	DET	the
foot	NOUN	foot
and	CCONJ	and
the	DET	the
length	NOUN	length
of	ADP	of
the	DET	the
leg	NOUN	leg
,	PUNCT	,
between	ADP	between
the	DET	the
length	NOUN	length
of	ADP	of
leg	NOUN	leg
and	CCONJ	and
the	DET	the
height	NOUN	height
of	ADP	of
the	DET	the
person	NOUN	person
,	PUNCT	,
and	CCONJ	and
between	ADP	between
the	DET	the
stature	NOUN	stature
and	CCONJ	and
the	DET	the
length	NOUN	length
of	ADP	of
stride	NOUN	stride
.	PUNCT	.
A	DET	a
long	ADJ	long
foot	NOUN	foot
means	VERB	mean
a	DET	a
long	ADJ	long
leg	NOUN	leg
,	PUNCT	,
a	DET	a
tall	ADJ	tall
man	NOUN	man
,	PUNCT	,
and	CCONJ	and
a	DET	a
long	ADJ	long
stride	NOUN	stride
.	PUNCT	.
But	CCONJ	but
here	ADV	here
we	PRON	we
have	AUX	have
a	DET	a
long	ADJ	long
foot	NOUN	foot
and	CCONJ	and
a	DET	a
short	ADJ	short
stride	NOUN	stride
.	PUNCT	.
What	PRON	what
do	AUX	do
you	PRON	you
make	VERB	make
of	ADP	of
that	DET	that
?	PUNCT	?
""""	PUNCT	""""
He	PRON	he
laid	VERB	lay
down	ADP	down
his	PRON	his
stick	NOUN	stick
--	PUNCT	--
a	DET	a
smooth	ADJ	smooth
partridge	NOUN	partridge
cane	NOUN	cane
,	PUNCT	,
one	NUM	one
side	NOUN	side
of	ADP	of
which	DET	which
was	AUX	be
marked	VERB	mark
by	ADP	by
small	ADJ	small
lines	NOUN	line
into	ADP	into
inches	NOUN	inch
and	CCONJ	and
feet	NOUN	foot
--	PUNCT	--
beside	ADP	beside
the	DET	the
footprints	NOUN	footprint
to	PART	to
demonstrate	VERB	demonstrate
the	DET	the
discrepancy	NOUN	discrepancy
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
depth	NOUN	depth
of	ADP	of
the	DET	the
footprints	NOUN	footprint
shows	VERB	show
that	SCONJ	that
he	PRON	he
was	AUX	be
a	DET	a
much	ADV	much
heavier	ADJ	heavy
man	NOUN	man
than	ADP	than
either	DET	either
