&	CCONJ	&
squatocracy	NOUN	squatocracy
,	PUNCT	,
by	ADP	by
whom	PRON	whom
he	PRON	he
had	AUX	have
two	NUM	two
sons	NOUN	son
,	PUNCT	,
Hector	PROPN	Hector
and	CCONJ	and
Adrian	PROPN	Adrian
;	PUNCT	;
and	CCONJ	and
from	ADP	from
whom	PRON	whom
,	PUNCT	,
on	ADP	on
her	PRON	her
death	NOUN	death
in	ADP	in
1906	NUM	1906
,	PUNCT	,
he	PRON	he
received	VERB	receive
sufficient	ADJ	sufficient
money	NOUN	money
to	PART	to
make	VERB	make
his	PRON	his
declining	VERB	decline
years	NOUN	year
perfectly	ADV	perfectly
comfortable	ADJ	comfortable
--	PUNCT	--
though	SCONJ	though
in	ADP	in
a	DET	a
very	ADV	very
modest	ADJ	modest
fashion	NOUN	fashion
when	SCONJ	when
compared	VERB	compare
with	ADP	with
his	PRON	his
younger	ADJ	young
brother	NOUN	brother
Simeon	PROPN	Simeon
,	PUNCT	,
whose	DET	whose
first	ADJ	first
wife	NOUN	wife
was	AUX	be
a	DET	a
Sturgis	PROPN	Sturgis
,	PUNCT	,
of	ADP	of
Sturgis	PROPN	Sturgis
,	PUNCT	,
Campion	PROPN	Campion
&	CCONJ	&
Sturgis	PROPN	Sturgis
,	PUNCT	,
the	DET	the
high	ADJ	high
-	PUNCT	-
speed	NOUN	speed
steel	NOUN	steel
manufacturers	NOUN	manufacturer
,	PUNCT	,
and	CCONJ	and
whose	DET	whose
second	ADJ	second
,	PUNCT	,
an	DET	an
Anglo	PROPN	Anglo
-	PUNCT	-
Indian	PROPN	Indian
,	PUNCT	,
still	ADV	still
very	ADV	very
much	ADV	much
alive	ADJ	alive
at	ADP	at
the	DET	the
time	NOUN	time
our	PRON	our
story	NOUN	story
opens	VERB	open
,	PUNCT	,
inherited	VERB	inherit
a	DET	a
largish	ADJ	largish
slice	NOUN	slice
of	ADP	of
shares	NOUN	share
in	ADP	in
her	PRON	her
father	NOUN	father
's	PART	's
main	ADJ	main
enterprise	NOUN	enterprise
,	PUNCT	,
""""	PUNCT	""""
The	DET	the
Raneegunge	PROPN	Raneegunge
Jute	PROPN	Jute
and	CCONJ	and
Cotton	PROPN	Cotton
Mills	PROPN	Mills
,	PUNCT	,
Ltd.	PROPN	Ltd.
""""	PUNCT	""""
""""	PUNCT	""""
"Still""--once"	ADV	"still""--once"
again	ADV	again
employing	VERB	employ
the	DET	the
language	NOUN	language
of	ADP	of
Rear	PROPN	Rear
-	PUNCT	-
Admiral	PROPN	Admiral
"Billy--""Simeon"	PROPN	"Billy--""Simeon"
's	AUX	be
feeding	VERB	feed
a	DET	a
pretty	ADV	pretty
long	ADJ	long
string	NOUN	string
of	ADP	of
unmated	ADJ	unmated
fillies	NOUN	filly
in	ADP	in
his	PRON	his
stables	NOUN	stable
;	PUNCT	;
and	CCONJ	and
I	PRON	I
've	AUX	have
only	ADV	only
got	VERB	get
a	DET	a
brace	NOUN	brace
of	ADP	of
colts	NOUN	colt
who	PRON	who
seem	VERB	seem
tolerably	ADV	tolerably
capable	ADJ	capable
of	ADP	of
foraging	VERB	forage
for	ADP	for
themselves	PRON	themselves
in	ADP	in
mine	NOUN	mine
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
""""	PUNCT	""""
colts	NOUN	colt
,	PUNCT	,
""""	PUNCT	""""
Hector	PROPN	Hector
,	PUNCT	,
born	VERB	bear
in	ADP	in
'	NUM	'
77	NUM	77
,	PUNCT	,
and	CCONJ	and
Adrian	PROPN	Adrian
two	NUM	two
years	NOUN	year
later	ADV	later
,	PUNCT	,
certainly	ADV	certainly
foraged	VERB	forage
for	ADP	for
themselves	PRON	themselves
with	ADP	with
considerable	ADJ	considerable
assiduity	NOUN	assiduity
.	PUNCT	.
Adrian	PROPN	Adrian
entered	VERB	enter
the	DET	the
church	NOUN	church
;	PUNCT	;
and	CCONJ	and
developed	VERB	develop
the	DET	the
Brunton	PROPN	Brunton
instinct	NOUN	instinct
to	ADP	to
such	ADJ	such
purpose	NOUN	purpose
that	SCONJ	that
he	PRON	he
endowed	VERB	endow
himself	PRON	himself
with	ADP	with
a	DET	a
bishop	NOUN	bishop
's	PART	's
daughter	NOUN	daughter
and	CCONJ	and
a	DET	a
Mayfair	PROPN	Mayfair
congregation	NOUN	congregation
at	ADP	at
the	DET	the
early	ADJ	early
age	NOUN	age
of	ADP	of
thirty	NUM	thirty
-	PUNCT	-
five	NUM	five
--	PUNCT	--
though	SCONJ	though
it	PRON	it
must	AUX	must
be	AUX	be
put	VERB	put
to	ADP	to
his	PRON	his
credit	NOUN	credit
that	SCONJ	that
he	PRON	he
abandoned	VERB	abandon
his	PRON	his
Hill	PROPN	Hill
Street	PROPN	Street
surplice	NOUN	surplice
for	ADP	for
a	DET	a
chaplain	NOUN	chaplain
's	PART	's
khaki	NOUN	khaki
tunic	NOUN	tunic
in	ADP	in
the	DET	the
Holy	PROPN	Holy
Land	PROPN	Land
,	PUNCT	,
and	CCONJ	and
did	AUX	do
not	PART	not
return	VERB	return
to	ADP	to
his	PRON	his
bishop	NOUN	bishop
's	PART	's
daughter	NOUN	daughter
until	ADP	until
early	ADJ	early
in	ADP	in
1919	NUM	1919
,	PUNCT	,
by	ADP	by
which	DET	which
time	NOUN	time
she	PRON	she
had	AUX	have
manœuvered	VERB	manœuvere
for	ADP	for
him	PRON	he
the	DET	the
comfortable	NOUN	comfortable
vicarage	NOUN	vicarage
at	ADP	at
High	PROPN	High
Moor	PROPN	Moor
,	PUNCT	,
a	DET	a
prosperous	ADJ	prosperous
Oxfordshire	PROPN	Oxfordshire
living	NOUN	living
,	PUNCT	,
whose	DET	whose
exact	NOUN	exact
center	NOUN	center
is	AUX	be
Admiral	PROPN	Admiral
Billy	PROPN	Billy
's	PART	's
Moor	PROPN	Moor
Park	PROPN	Park
.	PUNCT	.
Meanwhile	ADV	meanwhile
Aliette	PROPN	Aliette
's	PART	's
husband	NOUN	husband
--	PUNCT	--
having	VERB	have
persuaded	VERB	persuade
himself	PRON	himself
that	SCONJ	that
he	PRON	he
was	AUX	be
indispensable	ADJ	indispensable
to	ADP	to
his	PRON	his
country	NOUN	country
--	PUNCT	--
became	VERB	become
a	DET	a
king	NOUN	king
's	PART	's
counselor	NOUN	counselor
,	PUNCT	,
dividing	VERB	divide
his	PRON	his
days	NOUN	day
between	ADP	between
the	DET	the
common	ADJ	common
law	NOUN	law
courts	NOUN	court
,	PUNCT	,
where	SCONJ	where
emoluments	NOUN	emolument
were	AUX	be
fat	ADJ	fat
if	SCONJ	if
advertisement	PRON	advertisement
lean	VERB	lean
,	PUNCT	,
and	CCONJ	and
the	DET	the
criminal	ADJ	criminal
courts	NOUN	court
,	PUNCT	,
wherein	SCONJ	wherein
,	PUNCT	,
as	ADP	as
prosecuting	NOUN	prosecuting
counsel	NOUN	counsel
for	ADP	for
the	DET	the
crown	NOUN	crown
,	PUNCT	,
he	PRON	he
on	ADP	on
occasions	NOUN	occasion
glittered	VERB	glitter
exceedingly	ADV	exceedingly
.	PUNCT	.
A	DET	a
large	ADJ	large
and	CCONJ	and
a	DET	a
successful	ADJ	successful
family	NOUN	family
--	PUNCT	--
they	PRON	they
look	VERB	look
--	PUNCT	--
these	DET	these
Bruntons	PROPN	Bruntons
,	PUNCT	,
when	SCONJ	when
you	PRON	you
make	VERB	make
their	PRON	their
massed	VERB	mass
acquaintance	NOUN	acquaintance
in	ADP	in
three	NUM	three
pages	NOUN	page
of	ADP	of
""""	PUNCT	""""
Who	PRON	who
's	AUX	be
Who	PRON	who
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
,	PUNCT	,
_	PUNCT	_
née_Wixton	PROPN	née_Wixton
,	PUNCT	,
used	VERB	use
to	PART	to
have	AUX	have
a	DET	a
page	NOUN	page
to	ADP	to
herself	PRON	herself
!	PUNCT	!
4	NUM	4
You	PRON	you
will	AUX	will
find	VERB	find
mention	NOUN	mention
of	ADP	of
the	DET	the
""""	PUNCT	""""
four	NUM	four
sisters	NOUN	sister
Wixton	PROPN	Wixton
,	PUNCT	,
""""	PUNCT	""""
of	ADP	of
their	PRON	their
""""	PUNCT	""""
charming	ADJ	charming
""""	PUNCT	""""
mother	NOUN	mother
and	CCONJ	and
their	PRON	their
""""	PUNCT	""""
distinguished	ADJ	distinguished
""""	PUNCT	""""
father	NOUN	father
in	ADP	in
most	ADJ	most
mid	ADJ	mid
-	ADJ	-
Victorian	ADJ	victorian
memoirs	NOUN	memoir
.	PUNCT	.
Tennyson	PROPN	Tennyson
wrote	VERB	write
a	DET	a
poem	NOUN	poem
to	ADP	to
the	DET	the
baby	NOUN	baby
Clementina	PROPN	Clementina
.	PUNCT	.
Robert	PROPN	Robert
Browning	PROPN	Browning
is	AUX	be
rumored	VERB	rumor
to	PART	to
have	AUX	have
stopped	VERB	stop
May	PROPN	May
's	PART	's
perambulator	NOUN	perambulator
on	ADP	on
more	ADJ	more
than	ADP	than
one	NUM	one
occasion	NOUN	occasion
in	ADP	in
Kensington	PROPN	Kensington
Gardens	PROPN	Gardens
.	PUNCT	.
Alice	PROPN	Alice
had	AUX	have
an	DET	an
affair	NOUN	affair
,	PUNCT	,
very	ADV	very
nebulous	ADJ	nebulous
and	CCONJ	and
of	ADP	of
her	PRON	her
period	NOUN	period
,	PUNCT	,
with	ADP	with
one	NUM	one
of	ADP	of
the	DET	the
less	ADV	less
celebrated	ADJ	celebrated
Preraphaelite	ADJ	preraphaelite
painters	NOUN	painter
.	PUNCT	.
But	CCONJ	but
on	ADP	on
the	DET	the
demise	NOUN	demise
of	ADP	of
Josiah	PROPN	Josiah
Wixton	PROPN	Wixton
(	PUNCT	(
his	PRON	his
wife	NOUN	wife
and	CCONJ	and
book	NOUN	book
-	PUNCT	-
publishing	NOUN	publishing
business	NOUN	business
survived	VERB	survive
him	PRON	he
a	DET	a
bare	ADJ	bare
three	NUM	three
years	NOUN	year
)	PUNCT	)
,	PUNCT	,
all	DET	all
but	SCONJ	but
one	NUM	one
of	ADP	of
his	PRON	his
daughters	NOUN	daughter
disappear	VERB	disappear
from	ADP	from
artistic	ADJ	artistic
history	NOUN	history
.	PUNCT	.
May	PROPN	May
married	VERB	marry
a	DET	a
tea	NOUN	tea
-	PUNCT	-
broker	NOUN	broker
named	VERB	name
Robinson	PROPN	Robinson
,	PUNCT	,
and	CCONJ	and
was	AUX	be
left	VERB	leave
a	DET	a
childless	ADJ	childless
but	CCONJ	but
affluent	ADJ	affluent
widow	NOUN	widow
in	ADP	in
1908	NUM	1908
.	PUNCT	.
Alice	PROPN	Alice
vanished	VERB	vanish
with	ADP	with
John	PROPN	John
Edwards	PROPN	Edwards
of	ADP	of
the	DET	the
Indian	ADJ	indian
civil	ADJ	civil
service	NOUN	service
into	ADP	into
the	DET	the
Punjab	PROPN	Punjab
--	PUNCT	--
finally	ADV	finally
returning	VERB	return
with	ADP	with
a	DET	a
livery	NOUN	livery
husband	NOUN	husband
and	CCONJ	and
one	NUM	one
daughter	NOUN	daughter
,	PUNCT	,
Lucy	PROPN	Lucy
,	PUNCT	,
to	PART	to
settle	VERB	settle
down	ADP	down
among	ADP	among
the	DET	the
retired	ADJ	retired
Anglo	PROPN	Anglo
-	PUNCT	-
Indians	PROPN	Indians
of	ADP	of
Cheltenham	PROPN	Cheltenham
.	PUNCT	.
Clementina	PROPN	Clementina
allied	VERB	ally
herself	PRON	herself
--	PUNCT	--
no	DET	no
less	ADV	less
pompous	ADJ	pompous
phrase	NOUN	phrase
is	AUX	be
adequate	ADJ	adequate
--	PUNCT	--
with	ADP	with
Sir	PROPN	Sir
John	PROPN	John
Bentham	PROPN	Bentham
of	ADP	of
the	DET	the
Bank	PROPN	Bank
of	ADP	of
England	PROPN	England
.	PUNCT	.
Remained	VERB	remain
,	PUNCT	,
therefore	ADV	therefore
,	PUNCT	,
to	PART	to
carry	VERB	carry
on	ADP	on
the	DET	the
literary	ADJ	literary
tradition	NOUN	tradition
,	PUNCT	,
only	ADV	only
the	DET	the
eldest	ADJ	eld
of	ADP	of
the	DET	the
Wixtons	PROPN	Wixtons
,	PUNCT	,
who	PRON	who
married	VERB	marry
Maurice	PROPN	Maurice
Cavendish	PROPN	Cavendish
,	PUNCT	,
the	DET	the
Oxford	PROPN	Oxford
don	NOUN	don
,	PUNCT	,
presented	VERB	present
him	PRON	he
with	ADP	with
a	DET	a
son	NOUN	son
,	PUNCT	,
Ronald	PROPN	Ronald
,	PUNCT	,
and	CCONJ	and
became	VERB	become
""""	PUNCT	""""
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
,	PUNCT	,
the	DET	the
novelist	NOUN	novelist
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
is	AUX	be
a	DET	a
curious	ADJ	curious
commentary	NOUN	commentary
on	ADP	on
the	DET	the
ingratitude	NOUN	ingratitude
of	ADP	of
our	PRON	our
educated	VERB	educate
classes	NOUN	class
that	SCONJ	that
the	DET	the
Rutland	PROPN	Rutland
Cavendishes	PROPN	Cavendishes
,	PUNCT	,
who	PRON	who
are	AUX	be
at	ADP	at
least	ADJ	least
as	ADV	as
distinguished	ADJ	distinguished
scholastically	ADV	scholastically
as	ADP	as
the	DET	the
Bruntons	PROPN	Bruntons
in	ADP	in
the	DET	the
social	ADJ	social
world	NOUN	world
,	PUNCT	,
have	AUX	have
to	PART	to
rely	VERB	rely
for	ADP	for
their	PRON	their
public	ADJ	public
fame	NOUN	fame
almost	ADV	almost
entirely	ADV	entirely
on	ADP	on
Julia	PROPN	Julia
.	PUNCT	.
""""	PUNCT	""""
Because	SCONJ	because
in	ADP	in
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
,	PUNCT	,
""""	PUNCT	""""
as	ADP	as
wrote	VERB	write
her	PRON	her
one	NUM	one
-	PUNCT	-
time	NOUN	time
friend	NOUN	friend
,	PUNCT	,
""""	PUNCT	""""
Dot	PROPN	Dot
""""	PUNCT	""""
Fancourt	PROPN	Fancourt
,	PUNCT	,
""""	PUNCT	""""
we	PRON	we
have	AUX	have
a	DET	a
really	ADV	really
great	ADJ	great
Victorian	PROPN	Victorian
.	PUNCT	.
She	PRON	she
stands	VERB	stand
for	ADP	for
everything	PRON	everything
that	PRON	that
is	AUX	be
best	ADJ	good
of	ADP	of
that	DET	that
bygone	ADJ	bygone
school	NOUN	school
:	PUNCT	:
for	ADP	for
a	DET	a
technique	NOUN	technique
,	PUNCT	,
now	ADV	now
,	PUNCT	,
alas	INTJ	alas
!	PUNCT	!
despised	VERB	despise
.	PUNCT	.
Her	PRON	her
novels	NOUN	novel
are	AUX	be
not	PART	not
perfect	ADJ	perfect
;	PUNCT	;
they	PRON	they
lack	VERB	lack
,	PUNCT	,
perhaps	ADV	perhaps
,	PUNCT	,
that	DET	that
warm	ADJ	warm
touch	NOUN	touch
of	ADP	of
humanity	NOUN	humanity
which	DET	which
one	PRON	one
finds	VERB	find
in	ADP	in
Charles	PROPN	Charles
Dickens	PROPN	Dickens
,	PUNCT	,
in	ADP	in
William	PROPN	William
Makepeace	PROPN	Makepeace
Thackeray	PROPN	Thackeray
.	PUNCT	.
But	CCONJ	but
at	ADP	at
least	ADJ	least
they	PRON	they
are	AUX	be
the	DET	the
novels	NOUN	novel
of	ADP	of
a	DET	a
true	ADJ	true
educated	VERB	educate
Englishwoman	NOUN	englishwoman
,	PUNCT	,
reflections	NOUN	reflection
of	ADP	of
a	DET	a
fine	ADJ	fine
,	PUNCT	,
faithful	ADJ	faithful
spirit	NOUN	spirit
.	PUNCT	.
Even	ADV	even
apart	ADV	apart
from	ADP	from
her	PRON	her
skill	NOUN	skill
as	ADP	as
a	DET	a
story	NOUN	story
-	PUNCT	-
teller	NOUN	teller
,	PUNCT	,
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
,	PUNCT	,
with	ADP	with
her	PRON	her
great	ADJ	great
belief	NOUN	belief
in	ADP	in
the	DET	the
traditional	ADJ	traditional
decencies	NOUN	decency
,	PUNCT	,
with	ADP	with
her	PRON	her
reverence	NOUN	reverence
for	ADP	for
the	DET	the
teachings	NOUN	teaching
of	ADP	of
the	DET	the
Protestant	PROPN	Protestant
Church	PROPN	Church
,	PUNCT	,
for	ADP	for
discipline	NOUN	discipline
and	CCONJ	and
the	DET	the
subjugation	NOUN	subjugation
of	ADP	of
self	NOUN	self
to	ADP	to
the	DET	the
common	ADJ	common
weal	NOUN	weal
,	PUNCT	,
towers	VERB	tower
like	ADP	like
a	DET	a
rock	NOUN	rock
above	ADP	above
the	DET	the
wish	NOUN	wish
-	PUNCT	-
wash	NOUN	wash
flood	NOUN	flood
of	ADP	of
cheap	ADJ	cheap
sex	NOUN	sex
and	CCONJ	and
cheaper	ADJ	cheap
psychoanalysis	NOUN	psychoanalysis
which	DET	which
obsess	VERB	obsess
most	ADJ	most
young	ADJ	young
writers	NOUN	writer
of	ADP	of
this	DET	this
self	NOUN	self
-	PUNCT	-
conscious	ADJ	conscious
Georgian	ADJ	georgian
epoch	NOUN	epoch
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
with	ADP	with
that	DET	that
,	PUNCT	,
to	ADP	to
our	PRON	our
story	NOUN	story
!	PUNCT	!
CHAPTER	NOUN	chapter
I	NUM	i
1	NUM	1
Miracle	PROPN	Miracle
,	PUNCT	,
by	ADP	by
St.	PROPN	St.
Peter	PROPN	Peter
out	ADP	out
of	ADP	of
Three	NUM	three
-	PUNCT	-
to	ADP	to
-	PUNCT	-
a	DET	a
-	PUNCT	-
Flush	PROPN	Flush
,	PUNCT	,
a	DET	a
thoroughbred	ADJ	thoroughbred
chestnut	NOUN	chestnut
not	PART	not
quite	ADV	quite
good	ADJ	good
enough	ADV	enough
for	ADP	for
steeple	NOUN	steeple
-	PUNCT	-
chasing	NOUN	chasing
but	CCONJ	but
considerably	ADV	considerably
too	ADV	too
good	ADJ	good
for	ADP	for
that	DET	that
very	ADV	very
quiet	ADJ	quiet
hunt	NOUN	hunt
,	PUNCT	,
the	DET	the
Mid	PROPN	Mid
-	PROPN	-
Oxfordshire	PROPN	Oxfordshire
,	PUNCT	,
was	AUX	be
just	ADV	just
out	ADP	out
of	ADP	of
his	PRON	his
box	NOUN	box
,	PUNCT	,
and	CCONJ	and
pretty	ADV	pretty
fresh	ADJ	fresh
.	PUNCT	.
Looking	VERB	look
over	ADP	over
the	DET	the
flint	NOUN	flint
wall	NOUN	wall
which	DET	which
separated	VERB	separate
the	DET	the
well	ADV	well
-	PUNCT	-
kept	VERB	keep
gardens	NOUN	garden
from	ADP	from
the	DET	the
newly	ADV	newly
-	PUNCT	-
swilled	VERB	swill
tiling	NOUN	tiling
of	ADP	of
the	DET	the
stable	NOUN	stable
-	PUNCT	-
courtyard	NOUN	courtyard
at	ADP	at
Moor	PROPN	Moor
Park	PROPN	Park
,	PUNCT	,
the	DET	the
horse	NOUN	horse
's	PART	's
questing	VERB	quest
eyes	NOUN	eye
could	AUX	could
just	ADV	just
see	VERB	see
,	PUNCT	,
between	ADP	between
clipped	VERB	clip
yew	NOUN	yew
-	PUNCT	-
trees	NOUN	tree
,	PUNCT	,
the	DET	the
red	ADJ	red
-	PUNCT	-
brick	NOUN	brick
façade	NOUN	façade
of	ADP	of
the	DET	the
modest	ADJ	modest
Georgian	ADJ	georgian
house	NOUN	house
,	PUNCT	,
its	PRON	its
windows	NOUN	window
glinting	VERB	glint
in	ADP	in
the	DET	the
March	PROPN	March
sunlight	NOUN	sunlight
.	PUNCT	.
Miracle	NOUN	miracle
knew	VERB	know
that	SCONJ	that
a	DET	a
footpath	NOUN	footpath
led	VERB	lead
straight	ADV	straight
across	ADP	across
the	DET	the
gardens	NOUN	garden
from	ADP	from
the	DET	the
front	ADJ	front
door	NOUN	door
of	ADP	of
the	DET	the
house	NOUN	house
to	ADP	to
the	DET	the
white	ADJ	white
gate	NOUN	gate
in	ADP	in
the	DET	the
wall	NOUN	wall
of	ADP	of
his	PRON	his
stable	NOUN	stable
-	PUNCT	-
courtyard	NOUN	courtyard
;	PUNCT	;
and	CCONJ	and
suddenly	ADV	suddenly
,	PUNCT	,
hearing	VERB	hear
a	DET	a
footfall	NOUN	footfall
on	ADP	on
the	DET	the
path	NOUN	path
,	PUNCT	,
he	PRON	he
whinnied	VERB	whinny
.	PUNCT	.
""""	PUNCT	""""
All	ADV	all
right	ADV	right
,	PUNCT	,
you	PRON	you
,	PUNCT	,
""""	PUNCT	""""
soothed	VERB	soothe
Miracle	PROPN	Miracle
's	PART	's
groom	NOUN	groom
,	PUNCT	,
a	DET	a
little	ADJ	little
lame	ADJ	lame
man	NOUN	man
with	ADP	with
tattooed	VERB	tattoo
forearms	NOUN	forearm
and	CCONJ	and
a	DET	a
wry	ADJ	wry
smile	NOUN	smile
.	PUNCT	.
The	DET	the
white	ADJ	white
gate	NOUN	gate
clicked	VERB	click
open	ADV	open
,	PUNCT	,
revealing	VERB	reveal
Aliette	PROPN	Aliette
.	PUNCT	.
Hector	PROPN	Hector
Brunton	PROPN	Brunton
's	PART	's
wife	NOUN	wife
had	AUX	have
never	ADV	never
accustomed	VERB	accustom
herself	PRON	herself
to	ADP	to
riding	VERB	ride
astride	ADV	astride
.	PUNCT	.
Her	PRON	her
small	ADJ	small
figure	NOUN	figure
,	PUNCT	,
in	ADP	in
its	PRON	its
short	ADJ	short
black	ADJ	black
habit	NOUN	habit
and	CCONJ	and
loose	ADV	loose
-	PUNCT	-
fitting	ADJ	fitting
coat	NOUN	coat
,	PUNCT	,
looked	VERB	look
modern	ADJ	modern
enough	ADV	enough
.	PUNCT	.
She	PRON	she
wore	VERB	wear
the	DET	the
conventional	ADJ	conventional
bowler	NOUN	bowler
hat	NOUN	hat
,	PUNCT	,
white	ADJ	white
stock	NOUN	stock
,	PUNCT	,
and	CCONJ	and
patent	NOUN	patent
-	PUNCT	-
leather	NOUN	leather
riding	NOUN	riding
-	PUNCT	-
boots	NOUN	boot
.	PUNCT	.
Yet	CCONJ	yet
there	PRON	there
was	AUX	be
something	PRON	something
old	ADJ	old
-	PUNCT	-
fashioned	ADJ	fashioned
about	ADP	about
her	PRON	she
,	PUNCT	,
despite	SCONJ	despite
the	DET	the
fashionable	ADJ	fashionable
get	NOUN	get
-	PUNCT	-
up	NOUN	up
;	PUNCT	;
something	PRON	something
,	PUNCT	,
to	PART	to
use	VERB	use
an	DET	an
old	ADJ	old
-	PUNCT	-
fashioned	ADJ	fashioned
word	NOUN	word
,	PUNCT	,
distinguished	ADJ	distinguished
.	PUNCT	.
She	PRON	she
closed	VERB	close
the	DET	the
gate	NOUN	gate
,	PUNCT	,
and	CCONJ	and
came	VERB	come
slowly	ADV	slowly
across	ADP	across
the	DET	the
courtyard	NOUN	courtyard
.	PUNCT	.
Her	PRON	her
yellow	ADJ	yellow
-	PUNCT	-
gloved	ADJ	gloved
hands	NOUN	hand
carried	VERB	carry
a	DET	a
thonged	ADJ	thonged
hunting	NOUN	hunting
-	PUNCT	-
crop	NOUN	crop
and	CCONJ	and
a	DET	a
leather	NOUN	leather
sandwich	NOUN	sandwich
-	PUNCT	-
case	NOUN	case
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
might	AUX	might
fasten	VERB	fasten
this	DET	this
on	ADP	on
for	ADP	for
me	PRON	I
,	PUNCT	,
Jenkins	PROPN	Jenkins
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Aliette	PROPN	Aliette
.	PUNCT	.
The	DET	the
voice	NOUN	voice
,	PUNCT	,
low	ADJ	low
yet	CCONJ	yet
with	ADP	with
each	DET	each
tone	NOUN	tone
perfectly	ADV	perfectly
clear	ADJ	clear
,	PUNCT	,
held	VERB	hold
a	DET	a
hint	NOUN	hint
of	ADP	of
diffident	ADJ	diffident
shyness	NOUN	shyness
,	PUNCT	,
alluring	ADJ	alluring
in	ADP	in
so	ADV	so
poised	ADJ	poised
a	DET	a
creature	NOUN	creature
.	PUNCT	.
While	SCONJ	while
Jenkins	PROPN	Jenkins
busied	VERB	busy
himself	PRON	himself
with	ADP	with
the	DET	the
sandwich	NOUN	sandwich
-	PUNCT	-
case	NOUN	case
and	CCONJ	and
girthed	VERB	girth
up	ADP	up
,	PUNCT	,
Aliette	PROPN	Aliette
held	VERB	hold
Miracle	PROPN	Miracle
's	PART	's
head	NOUN	head
,	PUNCT	,
gentling	VERB	gentle
his	PRON	his
nose	NOUN	nose
with	ADP	with
deft	ADJ	deft
fingers	NOUN	finger
,	PUNCT	,
and	CCONJ	and
explaining	VERB	explain
--	PUNCT	--
half	ADV	half
to	ADP	to
herself	PRON	herself
and	CCONJ	and
half	NOUN	half
to	ADP	to
the	DET	the
horse	NOUN	horse
--	PUNCT	--
why	SCONJ	why
she	PRON	she
had	AUX	have
brought	VERB	bring
no	DET	no
sugar	NOUN	sugar
for	ADP	for
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
No	DET	no
sugar	NOUN	sugar
for	ADP	for
gee	NOUN	gee
-	PUNCT	-
gees	NOUN	gee
these	DET	these
days	NOUN	day
,	PUNCT	,
Miracle	PROPN	Miracle
.	PUNCT	.
Not	PART	not
at	ADP	at
the	DET	the
admiral	NOUN	admiral
's	PART	's
.	PUNCT	.
Billy	PROPN	Billy
's	PART	's
mean	ADJ	mean
about	ADP	about
his	PRON	his
sugar	NOUN	sugar
.	PUNCT	.
Pity	VERB	pity
you	PRON	you
do	AUX	do
n't	PART	not
drink	VERB	drink
port	NOUN	port
,	PUNCT	,
Miracle	PROPN	Miracle
dear	NOUN	dear
.	PUNCT	.
There	PRON	there
's	AUX	be
plenty	NOUN	plenty
of	ADP	of
port	NOUN	port
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
laughed	VERB	laugh
at	ADP	at
that	DET	that
;	PUNCT	;
and	CCONJ	and
it	PRON	it
was	AUX	be
as	ADP	as
though	SCONJ	though
you	PRON	you
saw	VERB	see
a	DET	a
woman	NOUN	woman
transformed	VERB	transform
.	PUNCT	.
Her	PRON	her
face	NOUN	face
,	PUNCT	,
smooth	ADJ	smooth
in	ADP	in
repose	NOUN	repose
,	PUNCT	,
almost	ADV	almost
colorless	ADJ	colorless
save	SCONJ	save
for	ADP	for
the	DET	the
scarlet	ADJ	scarlet
lips	NOUN	lip
and	CCONJ	and
the	DET	the
big	ADJ	big
wallflower	NOUN	wallflower
-	PUNCT	-
brown	ADJ	brown
eyes	NOUN	eye
under	ADP	under
the	DET	the
dark	ADJ	dark
lashes	NOUN	lash
,	PUNCT	,
broke	VERB	break
into	ADP	into
a	DET	a
hundred	NUM	hundred
dimples	NOUN	dimple
.	PUNCT	.
There	PRON	there
were	AUX	be
dimples	NOUN	dimple
at	ADP	at
the	DET	the
corners	NOUN	corner
of	ADP	of
her	PRON	her
mouth	NOUN	mouth
,	PUNCT	,
in	ADP	in
the	DET	the
cream	NOUN	cream
of	ADP	of
her	PRON	her
oval	ADJ	oval
cheeks	NOUN	cheek
,	PUNCT	,
on	ADP	on
the	DET	the
crinkled	ADJ	crinkled
upper	ADJ	upper
-	PUNCT	-
lip	NOUN	lip
under	ADP	under
the	DET	the
small	ADJ	small
fine	ADJ	fine
nose	NOUN	nose
;	PUNCT	;
even	ADV	even
--	PUNCT	--
if	SCONJ	if
you	PRON	you
looked	VERB	look
carefully	ADV	carefully
enough	ADV	enough
--	PUNCT	--
behind	ADP	behind
the	DET	the
close	ADV	close
-	PUNCT	-
set	VERB	set
ears	NOUN	ear
.	PUNCT	.
Miracle	NOUN	miracle
began	VERB	begin
fidgeting	VERB	fidget
;	PUNCT	;
and	CCONJ	and
laughter	NOUN	laughter
went	VERB	go
out	ADP	out
of	ADP	of
the	DET	the
face	NOUN	face
,	PUNCT	,
