EUGENE	PROPN	EUGENE
the	DET	the
ship	NOUN	ship
-	PUNCT	-
building	VERB	build
department	NOUN	department
of	ADP	of
the	DET	the
Petrograd	PROPN	Petrograd
Polytech	PROPN	Polytech
.	PUNCT	.
""""	PUNCT	""""
Thirteen	NUM	thirteen
years	NOUN	year
ago	ADV	ago
in	ADP	in
the	DET	the
month	NOUN	month
of	ADP	of
May	PROPN	May
--	PUNCT	--
and	CCONJ	and
that	SCONJ	that
May	PROPN	May
was	AUX	be
remarkable	ADJ	remarkable
in	ADP	in
that	SCONJ	that
the	DET	the
snow	NOUN	snow
covered	VERB	cover
the	DET	the
flowers	NOUN	flower
--	PUNCT	--
I	PRON	I
simultaneously	ADV	simultaneously
finished	VERB	finish
my	PRON	my
work	NOUN	work
for	ADP	for
my	PRON	my
diploma	NOUN	diploma
and	CCONJ	and
my	PRON	my
first	ADJ	first
short	ADJ	short
story	NOUN	story
.	PUNCT	.
The	DET	the
short	ADJ	short
story	NOUN	story
was	AUX	be
published	VERB	publish
in	ADP	in
the	DET	the
old	ADJ	old
_	X	_
Obrazovanye	PROPN	Obrazovanye
_	PUNCT	_
.	PUNCT	.
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
what	PRON	what
else	ADV	else
do	AUX	do
you	PRON	you
want	VERB	want
?	PUNCT	?
That	DET	that
meant	VERB	mean
that	SCONJ	that
I	PRON	I
was	AUX	be
going	VERB	go
to	PART	to
write	VERB	write
short	ADJ	short
stories	NOUN	story
and	CCONJ	and
was	AUX	be
going	VERB	go
to	PART	to
publish	VERB	publish
them	PRON	they
.	PUNCT	.
Therefore	ADV	therefore
for	ADP	for
the	DET	the
following	VERB	follow
three	NUM	three
years	NOUN	year
I	PRON	I
wrote	VERB	write
about	ADP	about
nothing	PRON	nothing
but	CCONJ	but
ice	NOUN	ice
cutters	NOUN	cutter
,	PUNCT	,
steam	NOUN	steam
engines	NOUN	engine
,	PUNCT	,
refillers	NOUN	refiller
and	CCONJ	and
'	PUNCT	'
The	DET	the
Theoretical	PROPN	Theoretical
Exploration	PROPN	Exploration
of	ADP	of
the	DET	the
Works	NOUN	work
of	ADP	of
Floating	VERB	float
Steam	PROPN	Steam
Shovels	PROPN	Shovels
.	PUNCT	.
'	PUNCT	'
I	PRON	I
could	AUX	could
n't	PART	not
help	VERB	help
myself	PRON	myself
.	PUNCT	.
I	PRON	I
was	AUX	be
attached	VERB	attach
to	ADP	to
the	DET	the
chair	NOUN	chair
of	ADP	of
Ship	PROPN	Ship
Architecture	PROPN	Architecture
and	CCONJ	and
busied	VERB	busy
myself	PRON	myself
with	ADP	with
teaching	VERB	teach
in	ADP	in
the	DET	the
ship	NOUN	ship
-	PUNCT	-
building	NOUN	building
faculty	NOUN	faculty
,	PUNCT	,
where	SCONJ	where
I	PRON	I
teach	VERB	teach
until	ADP	until
now	ADV	now
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
I	PRON	I
mean	VERB	mean
anything	PRON	anything
in	ADP	in
Russian	ADJ	russian
Literature	PROPN	Literature
,	PUNCT	,
I	PRON	I
owe	VERB	owe
this	DET	this
completely	ADV	completely
to	ADP	to
the	DET	the
Petrograd	PROPN	Petrograd
Secret	PROPN	Secret
Service	PROPN	Service
.	PUNCT	.
In	ADP	in
1911	NUM	1911
this	DET	this
service	NOUN	service
exiled	VERB	exile
me	PRON	I
from	ADP	from
Petrograd	PROPN	Petrograd
and	CCONJ	and
I	PRON	I
was	AUX	be
forced	VERB	force
to	PART	to
spend	VERB	spend
two	NUM	two
years	NOUN	year
in	ADP	in
a	DET	a
non	ADJ	non
-	ADJ	-
populated	ADJ	populated
place	NOUN	place
in	ADP	in
Lachta	PROPN	Lachta
.	PUNCT	.
There	ADV	there
,	PUNCT	,
in	ADP	in
the	DET	the
midst	NOUN	midst
of	ADP	of
the	DET	the
white	ADJ	white
winter	NOUN	winter
silence	NOUN	silence
and	CCONJ	and
the	DET	the
green	ADJ	green
summer	NOUN	summer
silence	NOUN	silence
,	PUNCT	,
I	PRON	I
wrote	VERB	write
my	PRON	my
_	PUNCT	_
Provincial	PROPN	Provincial
_	PUNCT	_
.	PUNCT	.
After	ADP	after
that	DET	that
the	DET	the
late	ADJ	late
Ismaylov	PROPN	Ismaylov
expressed	VERB	express
in	ADP	in
print	NOUN	print
his	PRON	his
belief	NOUN	belief
that	SCONJ	that
I	PRON	I
wore	VERB	wear
very	ADV	very
high	ADJ	high
boots	NOUN	boot
and	CCONJ	and
was	AUX	be
a	DET	a
long	ADJ	long
-	PUNCT	-
haired	ADJ	haired
provincial	ADJ	provincial
type	NOUN	type
,	PUNCT	,
carrying	VERB	carry
a	DET	a
heavy	NOUN	heavy
stick	NOUN	stick
,	PUNCT	,
and	CCONJ	and
he	PRON	he
was	AUX	be
later	ADV	later
very	ADV	very
much	ADV	much
surprised	ADJ	surprised
that	SCONJ	that
I	PRON	I
'	PUNCT	'
did	AUX	do
n't	PART	not
look	VERB	look
a	DET	a
bit	NOUN	bit
like	ADP	like
that	DET	that
.	PUNCT	.
'	PUNCT	'
Incidentally	ADV	incidentally
,	PUNCT	,
'	PUNCT	'
not	PART	not
a	DET	a
bit	NOUN	bit
like	ADP	like
that	DET	that
'	PUNCT	'
I	PRON	I
became	VERB	become
in	ADP	in
England	PROPN	England
where	SCONJ	where
,	PUNCT	,
during	ADP	during
the	DET	the
War	PROPN	War
,	PUNCT	,
I	PRON	I
spent	VERB	spend
about	ADV	about
two	NUM	two
years	NOUN	year
,	PUNCT	,
building	VERB	build
ships	NOUN	ship
and	CCONJ	and
visiting	VERB	visit
the	DET	the
ruins	NOUN	ruin
of	ADP	of
ancient	ADJ	ancient
castles	NOUN	castle
.	PUNCT	.
I	PRON	I
listened	VERB	listen
to	ADP	to
the	DET	the
banging	NOUN	banging
of	ADP	of
the	DET	the
German	ADJ	german
Zeppelin	PROPN	Zeppelin
bombs	NOUN	bomb
and	CCONJ	and
wrote	VERB	write
a	DET	a
short	ADJ	short
novel	NOUN	novel
_	PUNCT	_
The	DET	the
Islanders	PROPN	Islanders
_	PUNCT	_
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
regret	VERB	regret
immensely	ADV	immensely
that	SCONJ	that
I	PRON	I
did	AUX	do
not	PART	not
witness	VERB	witness
the	DET	the
Russian	PROPN	Russian
Revolution	PROPN	Revolution
in	ADP	in
February	PROPN	February
and	CCONJ	and
know	VERB	know
only	ADV	only
the	DET	the
October	PROPN	October
Revolution	PROPN	Revolution
,	PUNCT	,
because	SCONJ	because
it	PRON	it
was	AUX	be
in	ADP	in
October	PROPN	October
,	PUNCT	,
a	DET	a
life	NOUN	life
preserver	NOUN	preserver
around	ADP	around
my	PRON	my
body	NOUN	body
and	CCONJ	and
all	DET	all
the	DET	the
lights	NOUN	light
out	ADV	out
,	PUNCT	,
passing	VERB	pass
German	ADJ	german
submarines	NOUN	submarine
,	PUNCT	,
that	PRON	that
I	PRON	I
returned	VERB	return
to	ADP	to
Petrograd	PROPN	Petrograd
.	PUNCT	.
Because	SCONJ	because
of	ADP	of
this	DET	this
I	PRON	I
felt	VERB	feel
like	ADP	like
one	NUM	one
who	PRON	who
never	ADV	never
having	VERB	have
been	AUX	be
in	ADP	in
love	NOUN	love
gets	VERB	get
up	ADP	up
one	NUM	one
morning	NOUN	morning
and	CCONJ	and
finds	VERB	find
himself	PRON	himself
married	VERB	marry
about	ADP	about
ten	NUM	ten
years	NOUN	year
.	PUNCT	.
""""	PUNCT	""""
Now	ADV	now
I	PRON	I
write	VERB	write
little	ADJ	little
,	PUNCT	,
perhaps	ADV	perhaps
because	SCONJ	because
my	PRON	my
requirements	NOUN	requirement
towards	ADP	towards
myself	PRON	myself
become	VERB	become
greater	ADJ	great
.	PUNCT	.
Three	NUM	three
new	ADJ	new
volumes	NOUN	volume
are	AUX	be
in	ADP	in
the	DET	the
hands	NOUN	hand
of	ADP	of
the	DET	the
publisher	NOUN	publisher
and	CCONJ	and
begin	VERB	begin
to	PART	to
be	AUX	be
published	VERB	publish
only	ADV	only
now	ADV	now
.	PUNCT	.
The	DET	the
fourth	ADJ	fourth
will	AUX	will
be	AUX	be
my	PRON	my
novel	NOUN	novel
_	SYM	_
We	PROPN	We
_	PUNCT	_
,	PUNCT	,
the	DET	the
funniest	ADJ	funny
and	CCONJ	and
most	ADV	most
earnest	ADJ	earnest
thing	NOUN	thing
I	PRON	I
have	AUX	have
written	VERB	write
.	PUNCT	.
However	ADV	however
,	PUNCT	,
the	DET	the
most	ADV	most
serious	ADJ	serious
and	CCONJ	and
most	ADV	most
interesting	ADJ	interesting
novels	NOUN	novel
I	PRON	I
never	ADV	never
wrote	VERB	write
.	PUNCT	.
They	PRON	they
happened	VERB	happen
to	ADP	to
me	PRON	I
in	ADP	in
my	PRON	my
life	NOUN	life
.	PUNCT	.
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
Zamiatin	PROPN	Zamiatin
continues	VERB	continue
to	PART	to
live	VERB	live
in	ADP	in
Russia	PROPN	Russia
and	CCONJ	and
continues	VERB	continue
to	PART	to
live	VERB	live
with	ADP	with
Russia	PROPN	Russia
,	PUNCT	,
but	CCONJ	but
such	ADJ	such
is	AUX	be
the	DET	the
sarcasm	NOUN	sarcasm
of	ADP	of
Fate	PROPN	Fate
that	SCONJ	that
the	DET	the
first	ADJ	first
Russian	ADJ	russian
novel	NOUN	novel
giving	VERB	give
a	DET	a
real	ADJ	real
synthesis	NOUN	synthesis
of	ADP	of
the	DET	the
Russian	ADJ	russian
revolution	NOUN	revolution
and	CCONJ	and
its	PRON	its
greater	ADJ	great
universal	ADJ	universal
meaning	NOUN	meaning
,	PUNCT	,
this	DET	this
novel	NOUN	novel
written	VERB	write
by	ADP	by
Zamiatin	PROPN	Zamiatin
,	PUNCT	,
should	AUX	should
remain	VERB	remain
unknown	ADJ	unknown
to	ADP	to
the	DET	the
Russians	PROPN	Russians
in	ADP	in
Russia	PROPN	Russia
.	PUNCT	.
Gregory	PROPN	Gregory
Zilboorg	PROPN	Zilboorg
.	PUNCT	.
_	PUNCT	_
New	PROPN	New
York	PROPN	York
_	PUNCT	_
,	PUNCT	,
1924	NUM	1924
.	PUNCT	.
CONTENTS	NOUN	content
page	NOUN	page
Foreword	NOUN	foreword
Gregory	PROPN	Gregory
Zilboorg	PROPN	Zilboorg
v	X	v
Record	NOUN	record
1	X	1
.	PUNCT	.
An	DET	an
Announcement	NOUN	announcement
--	PUNCT	--
The	DET	the
Wisest	ADJ	wise
of	ADP	of
Lines	NOUN	line
--	PUNCT	--
A	DET	a
Poem	NOUN	poem
1	NUM	1
2	NUM	2
.	PUNCT	.
Ballet	NOUN	ballet
--	PUNCT	--
Square	NOUN	square
Harmony	NOUN	harmony
--	PUNCT	--
X	NOUN	x
4	NUM	4
3	NUM	3
.	PUNCT	.
A	DET	a
Coat	NOUN	coat
--	PUNCT	--
A	DET	a
Wall	NOUN	wall
--	PUNCT	--
The	DET	the
Tables	NOUN	table
12	NUM	12
4	NUM	4
.	PUNCT	.
The	DET	the
Wild	ADJ	wild
Man	NOUN	man
with	ADP	with
the	DET	the
Barometer	NOUN	barometer
--	PUNCT	--
Epilepsy	NOUN	epilepsy
--	PUNCT	--
If	SCONJ	if
18	NUM	18
5	NUM	5
.	PUNCT	.
The	DET	the
Square	NOUN	square
--	PUNCT	--
The	DET	the
Rulers	NOUN	ruler
of	ADP	of
the	DET	the
World	NOUN	world
--	PUNCT	--
An	DET	an
Agreeable	ADJ	agreeable
and	CCONJ	and
Useful	ADJ	useful
Function	NOUN	function
24	NUM	24
6	NUM	6
.	PUNCT	.
An	DET	an
Accident	NOUN	accident
--	PUNCT	--
The	DET	the
Cursed	ADJ	cursed
""""	PUNCT	""""
It	PRON	it
's	AUX	be
"Clear""--Twenty"	PUNCT	"Clear""--Twenty"
-	PUNCT	-
four	NUM	four
Hours	NOUN	hour
28	NUM	28
7	NUM	7
.	PUNCT	.
An	DET	an
Eyelash	NOUN	eyelash
--	PUNCT	--
Taylor	PROPN	Taylor
--	PUNCT	--
Henbane	PROPN	Henbane
and	CCONJ	and
Lily	PROPN	Lily
of	ADP	of
the	DET	the
Valley	PROPN	Valley
38	NUM	38
8	NUM	8
.	PUNCT	.
An	DET	an
Irrational	ADJ	irrational
Root	NOUN	root
--	PUNCT	--
R-13	NUM	r-13
-	PUNCT	-
-The	DET	-the
Triangle	PROPN	Triangle
46	NUM	46
9	NUM	9
.	PUNCT	.
Liturgy	NOUN	liturgy
--	PUNCT	--
Iambus	PROPN	Iambus
--	PUNCT	--
The	DET	the
Cast	VERB	Cast
-	PUNCT	-
Iron	NOUN	iron
Hand	NOUN	hand
53	NUM	53
10	NUM	10
.	PUNCT	.
A	DET	a
Letter	NOUN	letter
--	PUNCT	--
A	DET	a
Membrane	NOUN	membrane
--	PUNCT	--
Hairy	ADJ	hairy
I	PROPN	I
59	NUM	59
11	NUM	11
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
I	PRON	I
Ca	AUX	can
n't	PART	not
;	PUNCT	;
Let	VERB	let
It	PRON	it
Be	AUX	be
without	ADP	without
Headings	NOUN	heading
!	PUNCT	!
70	NUM	70
12	NUM	12
.	PUNCT	.
The	DET	the
Delimitation	NOUN	delimitation
of	ADP	of
the	DET	the
Infinite	ADJ	infinite
--	PUNCT	--
Angel	NOUN	angel
--	PUNCT	--
Meditations	NOUN	meditation
on	NOUN	on
Poetry	NOUN	poetry
77	NUM	77
13	NUM	13
.	PUNCT	.
Fog	NOUN	fog
--	PUNCT	--
Thou	X	thou
--	PUNCT	--
A	DET	a
Decidedly	ADV	decidedly
Absurd	ADJ	absurd
Adventure	NOUN	adventure
83	NUM	83
14	NUM	14
.	PUNCT	.
""""	PUNCT	""""
"Mine""--Impossible"	ADJ	"mine""--impossible"
--	PUNCT	--
A	DET	a
Cold	ADJ	cold
Floor	NOUN	floor
91	NUM	91
15	NUM	15
.	PUNCT	.
The	DET	the
Bell	NOUN	bell
--	PUNCT	--
The	DET	the
Mirror	NOUN	mirror
-	PUNCT	-
Like	ADJ	like
Sea	NOUN	sea
--	PUNCT	--
I	PRON	I
am	AUX	be
to	PART	to
Burn	VERB	burn
Eternally	ADV	eternally
95	NUM	95
16	NUM	16
.	PUNCT	.
Yellow	ADJ	yellow
--	PUNCT	--
A	DET	a
Two	NUM	two
-	PUNCT	-
dimensional	ADJ	dimensional
Shadow	NOUN	shadow
--	PUNCT	--
An	DET	an
Incurable	ADJ	incurable
Soul	NOUN	soul
102	NUM	102
17	NUM	17
.	PUNCT	.
Through	ADP	through
Glass	NOUN	glass
--	PUNCT	--
I	PRON	I
Died	VERB	die
--	PUNCT	--
The	DET	the
Corridor	NOUN	corridor
111	NUM	111
18	NUM	18
.	PUNCT	.
Logical	ADJ	logical
Debris	NOUN	debris
--	PUNCT	--
Wounds	NOUN	wound
and	CCONJ	and
Plaster	NOUN	plaster
--	PUNCT	--
Never	ADV	never
Again	ADV	again
121	NUM	121
19	NUM	19
.	PUNCT	.
The	DET	the
Infinitesimal	NOUN	infinitesimal
of	ADP	of
the	DET	the
Third	ADJ	third
Order	NOUN	order
--	PUNCT	--
From	ADP	from
Under	ADP	under
the	DET	the
Forehead	NOUN	forehead
--	PUNCT	--
Over	ADP	over
the	DET	the
Railing	NOUN	railing
130	NUM	130
20	NUM	20
.	PUNCT	.
Discharge	NOUN	discharge
--	PUNCT	--
The	DET	the
Material	NOUN	material
of	ADP	of
an	DET	an
Idea	NOUN	idea
--	PUNCT	--
The	DET	the
Zero	NUM	zero
Rock	NOUN	rock
139	NUM	139
21	NUM	21
.	PUNCT	.
The	DET	the
Duty	NOUN	duty
of	ADP	of
an	DET	an
Author	NOUN	author
--	PUNCT	--
The	DET	the
Ice	NOUN	ice
-	PUNCT	-
swells	NOUN	swell
--	PUNCT	--
The	DET	the
Most	ADV	most
Difficult	ADJ	difficult
Love	NOUN	love
144	NUM	144
22	NUM	22
.	PUNCT	.
The	DET	the
Benumbed	ADJ	benumbed
Waves	NOUN	wave
--	PUNCT	--
Everything	PRON	everything
is	AUX	be
Improving	VERB	improve
--	PUNCT	--
I	PRON	I
Am	AUX	be
a	DET	a
Microbe	NOUN	microbe
152	NUM	152
23	NUM	23
.	PUNCT	.
Flowers	NOUN	flower
--	PUNCT	--
The	DET	the
Dissolution	NOUN	dissolution
of	ADP	of
a	DET	a
Crystal	NOUN	crystal
--	PUNCT	--
If	SCONJ	if
Only	ADV	only
(	PUNCT	(
?	PUNCT	?
)	PUNCT	)
158	NUM	158
24	NUM	24
.	PUNCT	.
The	DET	the
Limit	NOUN	limit
of	ADP	of
the	DET	the
Function	NOUN	function
--	PUNCT	--
Easter	NOUN	easter
--	PUNCT	--
To	PART	to
Cross	VERB	cross
Out	ADP	out
Everything	PRON	everything
165	NUM	165
25	NUM	25
.	PUNCT	.
The	DET	the
Descent	NOUN	descent
from	ADP	from
Heaven	PROPN	Heaven
--	PUNCT	--
The	DET	the
Greatest	ADJ	great
Catastrophe	NOUN	catastrophe
in	ADP	in
History	NOUN	history
--	PUNCT	--
The	DET	the
Known	VERB	know
--	PUNCT	--
Is	AUX	be
Ended	VERB	end
171	NUM	171
26	NUM	26
.	PUNCT	.
The	DET	the
World	NOUN	world
Does	AUX	do
Exist	VERB	exist
--	PUNCT	--
Rash	X	rash
--	PUNCT	--
Forty	NUM	forty
-	PUNCT	-
one	NUM	one
Degrees	NOUN	degree
Centigrade	ADJ	centigrade
181	NUM	181
27	NUM	27
.	PUNCT	.
No	DET	no
Headings	NOUN	heading
.	PUNCT	.
It	PRON	it
Is	AUX	be
Impossible	ADJ	impossible
187	NUM	187
28	NUM	28
.	PUNCT	.
Both	DET	both
of	ADP	of
Them	PRON	they
--	PUNCT	--
Entropy	NOUN	entropy
and	CCONJ	and
Energy	NOUN	energy
--	PUNCT	--
The	DET	the
Opaque	ADJ	opaque
Part	NOUN	part
of	ADP	of
the	DET	the
Body	NOUN	body
196	NUM	196
29	NUM	29
.	PUNCT	.
Threads	NOUN	thread
of	ADP	of
the	DET	the
Face	NOUN	face
--	PUNCT	--
Sprouts	NOUN	sprout
--	PUNCT	--
An	DET	an
Unnatural	ADJ	unnatural
Compression	NOUN	compression
207	NUM	207
30	NUM	30
.	PUNCT	.
The	DET	the
Last	ADJ	last
Number	NOUN	number
--	PUNCT	--
Galileo	PROPN	Galileo
's	PART	's
Mistake	NOUN	mistake
--	PUNCT	--
Would	AUX	would
It	PRON	it
Not	PART	not
Be	AUX	be
Better	ADJ	well
211	NUM	211
31	NUM	31
.	PUNCT	.
The	DET	the
Great	ADJ	great
Operation	NOUN	operation
--	PUNCT	--
I	PRON	I
Forgave	VERB	forgive
Everything	PRON	everything
--	PUNCT	--
The	DET	the
Collision	NOUN	collision
of	ADP	of
Trains	NOUN	train
217	NUM	217
32	NUM	32
.	PUNCT	.
I	PRON	I
Do	AUX	do
Not	PART	not
Believe	VERB	believe
--	PUNCT	--
Tractors	NOUN	tractor
--	PUNCT	--
A	DET	a
Little	ADJ	little
Human	NOUN	human
Splinter	NOUN	splinter
228	NUM	228
33	NUM	33
.	PUNCT	.
This	DET	this
without	ADP	without
a	DET	a
Synopsis	NOUN	synopsis
,	PUNCT	,
Hastily	ADV	hastily
,	PUNCT	,
the	DET	the
Last	ADJ	last
237	NUM	237
34	NUM	34
.	PUNCT	.
The	DET	the
Forgiven	VERB	forgive
Ones	NOUN	one
--	PUNCT	--
A	DET	a
Sunny	ADJ	sunny
Night	NOUN	night
--	PUNCT	--
A	DET	a
Radio	NOUN	radio
-	PUNCT	-
Walkryie	NOUN	walkryie
239	NUM	239
35	NUM	35
.	PUNCT	.
In	ADP	in
a	DET	a
Ring	NOUN	ring
--	PUNCT	--
A	DET	a
Carrot	NOUN	carrot
--	PUNCT	--
A	DET	a
Murder	NOUN	murder
251	NUM	251
36	NUM	36
.	PUNCT	.
Empty	ADJ	empty
Pages	NOUN	page
--	PUNCT	--
The	DET	the
Christian	ADJ	christian
God	PROPN	God
--	PUNCT	--
About	ADP	about
My	PRON	my
Mother	NOUN	mother
260	NUM	260
37	NUM	37
.	PUNCT	.
Infusorian	NOUN	infusorian
--	PUNCT	--
Doomsday	NOUN	doomsday
--	PUNCT	--
Her	PRON	her
Room	NOUN	room
266	NUM	266
38	NUM	38
.	PUNCT	.
I	PRON	I
Do	AUX	do
n't	PART	not
Know	VERB	know
What	PRON	what
Title	NOUN	title
--	PUNCT	--
Perhaps	ADV	perhaps
the	DET	the
Whole	ADJ	whole
Synopsis	NOUN	synopsis
May	AUX	may
Be	AUX	be
Called	VERB	call
a	DET	a
Cast	VERB	Cast
-	PUNCT	-
off	ADP	off
Cigarette	NOUN	cigarette
-	PUNCT	-
Butt	NOUN	butt
272	NUM	272
39	NUM	39
.	PUNCT	.
The	DET	the
End	NOUN	end
276	NUM	276
40	NUM	40
.	PUNCT	.
Facts	NOUN	fact
--	PUNCT	--
The	DET	the
Bell	NOUN	bell
--	PUNCT	--
I	PRON	I
Am	AUX	be
Certain	ADJ	certain
284	NUM	284
WE	NOUN	we
RECORD	NOUN	record
ONE	NUM	one
An	DET	an
Announcement	NOUN	announcement
The	DET	the
Wisest	ADJ	wise
of	ADP	of
Lines	NOUN	line
A	DET	a
Poem	NOUN	poem
This	DET	this
is	AUX	be
merely	ADV	merely
a	DET	a
copy	NOUN	copy
,	PUNCT	,
word	NOUN	word
by	ADP	by
word	NOUN	word
,	PUNCT	,
of	ADP	of
what	PRON	what
was	AUX	be
published	VERB	publish
this	DET	this
morning	NOUN	morning
in	ADP	in
the	DET	the
State	NOUN	state
newspaper	NOUN	newspaper
:	PUNCT	:
""""	PUNCT	""""
In	ADP	in
another	DET	another
hundred	NUM	hundred
and	CCONJ	and
twenty	NUM	twenty
days	NOUN	day
the	DET	the
building	NOUN	building
of	ADP	of
the	DET	the
_	PUNCT	_
Integral	PROPN	Integral
_	PUNCT	_
will	AUX	will
be	AUX	be
completed	VERB	complete
.	PUNCT	.
The	DET	the
great	ADJ	great
historic	ADJ	historic
hour	NOUN	hour
is	AUX	be
near	ADJ	near
,	PUNCT	,
when	SCONJ	when
the	DET	the
first	ADJ	first
_	SYM	_
Integral	PROPN	Integral
_	PUNCT	_
will	AUX	will
rise	VERB	rise
into	ADP	into
the	DET	the
limitless	ADJ	limitless
space	NOUN	space
of	ADP	of
the	DET	the
universe	NOUN	universe
.	PUNCT	.
A	NUM	a
thousand	NUM	thousand
years	NOUN	year
ago	ADV	ago
your	PRON	your
heroic	ADJ	heroic
ancestors	NOUN	ancestor
subjected	VERB	subject
the	DET	the
whole	ADJ	whole
earth	NOUN	earth
to	ADP	to
the	DET	the
power	NOUN	power
of	ADP	of
the	DET	the
United	PROPN	United
State	PROPN	State
.	PUNCT	.
A	DET	a
still	ADV	still
more	ADV	more
glorious	ADJ	glorious
task	NOUN	task
is	AUX	be
before	ADP	before
you,--the	PRON	you,--the
integration	NOUN	integration
of	ADP	of
the	DET	the
indefinite	ADJ	indefinite
equation	NOUN	equation
of	ADP	of
the	DET	the
Cosmos	PROPN	Cosmos
by	ADP	by
the	DET	the
use	NOUN	use
of	ADP	of
the	DET	the
glass	NOUN	glass
,	PUNCT	,
electric	ADJ	electric
,	PUNCT	,
fire	NOUN	fire
-	PUNCT	-
breathing	VERB	breathe
_	PROPN	_
Integral	PROPN	Integral
_	PUNCT	_
.	PUNCT	.
Your	PRON	your
mission	NOUN	mission
is	AUX	be
to	PART	to
subjugate	VERB	subjugate
to	ADP	to
the	DET	the
grateful	ADJ	grateful
yoke	NOUN	yoke
of	ADP	of
reason	NOUN	reason
the	DET	the
unknown	ADJ	unknown
beings	NOUN	being
who	PRON	who
live	VERB	live
on	ADP	on
other	ADJ	other
planets	NOUN	planet
,	PUNCT	,
and	CCONJ	and
who	PRON	who
are	AUX	be
perhaps	ADV	perhaps
still	ADV	still
in	ADP	in
the	DET	the
primitive	ADJ	primitive
state	NOUN	state
of	ADP	of
freedom	NOUN	freedom
.	PUNCT	.
If	SCONJ	if
they	PRON	they
will	AUX	will
not	PART	not
understand	VERB	understand
that	SCONJ	that
we	PRON	we
are	AUX	be
bringing	VERB	bring
them	PRON	they
a	DET	a
mathematically	ADV	mathematically
faultless	ADJ	faultless
happiness	NOUN	happiness
,	PUNCT	,
our	PRON	our
duty	NOUN	duty
will	AUX	will
be	AUX	be
to	PART	to
force	VERB	force
them	PRON	they
to	PART	to
be	AUX	be
happy	ADJ	happy
.	PUNCT	.
But	CCONJ	but
before	ADP	before
we	PRON	we
take	VERB	take
up	ADP	up
arms	NOUN	arm
,	PUNCT	,
we	PRON	we
shall	AUX	shall
try	VERB	try
the	DET	the
power	NOUN	power
of	ADP	of
words	NOUN	word
.	PUNCT	.
""""	PUNCT	""""
In	ADP	in
the	DET	the
name	NOUN	name
of	ADP	of
The	DET	the
Well	PROPN	Well
-	PUNCT	-
Doer	PROPN	Doer
,	PUNCT	,
the	DET	the
following	VERB	follow
is	AUX	be
announced	VERB	announce
herewith	ADV	herewith
to	ADP	to
all	DET	all
Numbers	NOUN	number
of	ADP	of
the	DET	the
United	PROPN	United
State	PROPN	State
:	PUNCT	:
""""	PUNCT	""""
Whoever	PRON	whoever
feels	VERB	feel
capable	ADJ	capable
must	AUX	must
consider	VERB	consider
it	PRON	it
his	PRON	his
duty	NOUN	duty
to	PART	to
write	VERB	write
treatises	NOUN	treatise
,	PUNCT	,
poems	NOUN	poem
,	PUNCT	,
manifestoes	NOUN	manifesto
,	PUNCT	,
odes	NOUN	ode
and	CCONJ	and
other	ADJ	other
compositions	NOUN	composition
on	ADP	on
the	DET	the
greatness	NOUN	greatness
and	CCONJ	and
the	DET	the
beauty	NOUN	beauty
of	ADP	of
the	DET	the
United	PROPN	United
State	PROPN	State
.	PUNCT	.
""""	PUNCT	""""
This	DET	this
will	AUX	will
be	AUX	be
the	DET	the
first	ADJ	first
load	NOUN	load
which	DET	which
the	DET	the
_	SYM	_
Integral	ADJ	integral
_	PUNCT	_
will	AUX	will
carry	VERB	carry
.	PUNCT	.
""""	PUNCT	""""
Long	ADV	long
live	VERB	live
the	DET	the
United	PROPN	United
State	PROPN	State
!	PUNCT	!
Long	ADV	long
live	VERB	live
the	DET	the
Numbers	NOUN	number
!	PUNCT	!
!	PUNCT	!
Long	ADV	long
live	VERB	live
the	DET	the
Well	PROPN	Well
-	PUNCT	-
Doer	PROPN	Doer
!	PUNCT	!
!	PUNCT	!
!	PUNCT	!
""""	PUNCT	""""
I	PRON	I
feel	VERB	feel
my	PRON	my
cheeks	NOUN	cheek
are	AUX	be
burning	VERB	burn
as	ADP	as
I	PRON	I
write	VERB	write
this	DET	this
.	PUNCT	.
To	PART	to
integrate	VERB	integrate
the	DET	the
colossal	ADJ	colossal
,	PUNCT	,
universal	ADJ	universal
equation	NOUN	equation
!	PUNCT	!
To	PART	to
unbend	VERB	unbend
the	DET	the
wild	ADJ	wild
curve	NOUN	curve
,	PUNCT	,
to	PART	to
straighten	VERB	straighten
it	PRON	it
out	ADP	out
to	ADP	to
a	DET	a
tangent	NOUN	tangent
--	PUNCT	--
to	ADP	to
a	DET	a
straight	ADJ	straight
line	NOUN	line
!	PUNCT	!
For	CCONJ	for
the	DET	the
United	PROPN	United
State	PROPN	State
is	AUX	be
a	DET	a
straight	ADJ	straight
line	NOUN	line
,	PUNCT	,
a	DET	a
great	ADJ	great
,	PUNCT	,
divine	ADJ	divine
,	PUNCT	,
precise	ADJ	precise
,	PUNCT	,
wise	ADJ	wise
line	NOUN	line
,	PUNCT	,
the	DET	the
wisest	ADJ	wise
of	ADP	of
lines	NOUN	line
!	PUNCT	!
I	PRON	I
,	PUNCT	,
