WAY	NOUN	way
But	CCONJ	but
those	DET	those
with	ADP	with
something	PRON	something
to	PART	to
offer	VERB	offer
beyond	ADP	beyond
their	PRON	their
freakishness	NOUN	freakishness
,	PUNCT	,
he	PRON	he
found	VERB	find
and	CCONJ	and
sheltered	VERB	shelter
.	PUNCT	.
It	PRON	it
was	AUX	be
the	DET	the
bringing	NOUN	bringing
in	ADP	in
of	ADP	of
Kern	PROPN	Kern
that	PRON	that
gave	VERB	give
the	DET	the
secret	NOUN	secret
away	ADP	away
.	PUNCT	.
The	DET	the
boy	NOUN	boy
had	AUX	have
gone	VERB	go
too	ADV	too
long	ADV	long
among	ADP	among
ordinary	ADJ	ordinary
humans	NOUN	human
,	PUNCT	,
while	SCONJ	while
his	PRON	his
wings	NOUN	wing
grew	VERB	grow
.	PUNCT	.
He	PRON	he
was	AUX	be
eighteen	NUM	eighteen
,	PUNCT	,
and	CCONJ	and
his	PRON	his
pinions	NOUN	pinion
had	AUX	have
a	DET	a
six	NUM	six
-	PUNCT	-
foot	NOUN	foot
spread	NOUN	spread
,	PUNCT	,
when	SCONJ	when
old	ADJ	old
Mr.	PROPN	Mr.
Brewster	PROPN	Brewster
found	VERB	find
him	PRON	he
.	PUNCT	.
His	PRON	his
family	NOUN	family
had	AUX	have
tried	VERB	try
to	PART	to
keep	VERB	keep
him	PRON	he
hidden	VERB	hide
,	PUNCT	,
but	CCONJ	but
the	DET	the
news	NOUN	news
was	AUX	be
leaking	VERB	leak
out	ADP	out
already	ADV	already
when	SCONJ	when
he	PRON	he
left	VERB	leave
for	ADP	for
the	DET	the
Brewster	PROPN	Brewster
asylum	NOUN	asylum
,	PUNCT	,
and	CCONJ	and
in	ADP	in
the	DET	the
years	NOUN	year
since	SCONJ	since
it	PRON	it
had	AUX	have
spread	VERB	spread
until	ADP	until
the	DET	the
authorities	NOUN	authority
at	ADP	at
last	ADV	last
issued	VERB	issue
their	PRON	their
ultimatum	NOUN	ultimatum
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
was	AUX	be
my	PRON	my
fault	NOUN	fault
,	PUNCT	,
”	PUNCT	""""
Kern	PROPN	Kern
said	VERB	say
bitterly	ADV	bitterly
.	PUNCT	.
“	PUNCT	""""
If	SCONJ	if
it	PRON	it
had	AUX	have
n't	PART	not
been	AUX	be
for	ADP	for
me	PRON	I
,	PUNCT	,
you	PRON	you
'd	AUX	would
never	ADV	never
have	AUX	have
been	AUX	be
molested	VERB	molest
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
No	INTJ	no
.	PUNCT	.
”	PUNCT	""""
Kua	PROPN	Kua
's	PART	's
deep	ADJ	deep
,	PUNCT	,
luminous	ADJ	luminous
eye	NOUN	eye
fixed	VERB	fix
his	PRON	his
.	PUNCT	.
“	PUNCT	""""
Sooner	ADV	soon
or	CCONJ	or
later	ADV	later
you	PRON	you
know	VERB	know
they	PRON	they
'd	AUX	would
have	AUX	have
found	VERB	find
us	PRON	we
.	PUNCT	.
Better	ADV	well
let	VERB	let
it	PRON	it
happen	VERB	happen
now	ADV	now
,	PUNCT	,
while	SCONJ	while
we	PRON	we
're	AUX	be
all	DET	all
still	ADV	still
young	ADJ	young
and	CCONJ	and
adaptable	ADJ	adaptable
.	PUNCT	.
We	PRON	we
can	AUX	can
go	VERB	go
and	CCONJ	and
enjoy	VERB	enjoy
going	VERB	go
,	PUNCT	,
now	ADV	now
.	PUNCT	.
”	PUNCT	""""
Her	PRON	her
voice	NOUN	voice
shook	VERB	shake
a	DET	a
little	ADJ	little
with	ADP	with
deep	ADJ	deep
excitement	NOUN	excitement
.	PUNCT	.
“	PUNCT	""""
Think	VERB	think
of	ADP	of
it	PRON	it
,	PUNCT	,
Kern	PROPN	Kern
!	PUNCT	!
New	ADJ	new
worlds	NOUN	world
!	PUNCT	!
Places	NOUN	place
beyond	ADP	beyond
the	DET	the
earth	NOUN	earth
,	PUNCT	,
where	SCONJ	where
there	PRON	there
could	AUX	could
be	AUX	be
people	NOUN	people
like	ADP	like
us	PRON	we
!	PUNCT	!
”	PUNCT	""""
“	PUNCT	""""
But	CCONJ	but
Kua	PROPN	Kua
,	PUNCT	,
I	PRON	I
'm	AUX	be
human	ADJ	human
!	PUNCT	!
I	PRON	I
feel	VERB	feel
human	ADJ	human
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
want	VERB	want
to	PART	to
leave	VERB	leave
.	PUNCT	.
This	DET	this
is	AUX	be
where	SCONJ	where
I	PRON	I
belong	VERB	belong
!	PUNCT	!
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
say	VERB	say
that	DET	that
because	SCONJ	because
you	PRON	you
grew	VERB	grow
up	ADP	up
among	ADP	among
normal	ADJ	normal
people	NOUN	people
.	PUNCT	.
Kern	PROPN	Kern
,	PUNCT	,
you	PRON	you
've	AUX	have
got	VERB	get
to	PART	to
face	VERB	face
it	PRON	it
.	PUNCT	.
Tire	NOUN	tire
only	ADJ	only
place	NOUN	place
for	ADP	for
any	DET	any
of	ADP	of
us	PRON	we
is	AUX	be
—	PUNCT	—
somewhere	ADV	somewhere
away	ADV	away
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
know	VERB	know
.	PUNCT	.
”	PUNCT	""""
He	PRON	he
grinned	VERB	grin
wryly	ADV	wryly
.	PUNCT	.
“	PUNCT	""""
But	CCONJ	but
I	PRON	I
do	AUX	do
n't	PART	not
have	AUX	have
to	PART	to
like	VERB	like
it	PRON	it
.	PUNCT	.
Well	INTJ	well
—	PUNCT	—
we'd	PRON	we'd
better	ADV	well
go	VERB	go
back	ADV	back
.	PUNCT	.
They	PRON	they
'll	AUX	will
have	AUX	have
the	DET	the
ultimatum	NOUN	ultimatum
by	ADP	by
now	ADV	now
,	PUNCT	,
I	PRON	I
suppose	VERB	suppose
.	PUNCT	.
May	AUX	may
as	ADV	as
well	ADV	well
hear	VERB	hear
it	PRON	it
.	PUNCT	.
I	PRON	I
know	VERB	know
what	PRON	what
the	DET	the
answer	NOUN	answer
is	AUX	be
.	PUNCT	.
Do	AUX	do
n't	PART	not
you	PRON	you
?	PUNCT	?
”	PUNCT	""""
She	PRON	she
nodded	VERB	nod
,	PUNCT	,
watching	VERB	watch
his	PRON	his
involuntary	ADJ	involuntary
glance	NOUN	glance
around	ADP	around
the	DET	the
empty	ADJ	empty
blue	ADJ	blue
sky	NOUN	sky
,	PUNCT	,
the	DET	the
warm	ADJ	warm
October	PROPN	October
hills	NOUN	hill
.	PUNCT	.
A	DET	a
world	NOUN	world
for	ADP	for
humans	NOUN	human
.	PUNCT	.
But	CCONJ	but
for	ADP	for
humans	NOUN	human
alone	ADV	alone
....	PUNCT	....
Back	ADV	back
in	ADP	in
the	DET	the
Brewster	PROPN	Brewster
plastic	NOUN	plastic
asylum	NOUN	asylum
,	PUNCT	,
the	DET	the
inmates	NOUN	inmate
had	AUX	have
assembled	VERB	assemble
.	PUNCT	.
“	PUNCT	""""
There	PRON	there
is	AUX	be
n't	PART	not
much	ADJ	much
time	NOUN	time
,	PUNCT	,
”	PUNCT	""""
old	ADJ	old
Mr.	PROPN	Mr.
Brewster	PROPN	Brewster
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
They	PRON	they
're	AUX	be
on	ADP	on
their	PRON	their
way	NOUN	way
here	ADV	here
now	ADV	now
,	PUNCT	,
to	PART	to
take	VERB	take
you	PRON	you
all	DET	all
back	ADP	back
for	ADP	for
euthanasia	NOUN	euthanasia
.	PUNCT	.
”	PUNCT	""""
Sam	PROPN	Sam
Brewster	PROPN	Brewster
laughed	VERB	laugh
harshly	ADV	harshly
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
could	AUX	could
show	VERB	show
'em	PRON	them
a	DET	a
few	ADJ	few
tricks	NOUN	trick
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
No	INTJ	no
.	PUNCT	.
You	PRON	you
ca	AUX	can
n't	PART	not
fight	VERB	fight
the	DET	the
whole	ADJ	whole
world	NOUN	world
.	PUNCT	.
You	PRON	you
could	AUX	could
kill	VERB	kill
many	ADJ	many
of	ADP	of
them	PRON	they
,	PUNCT	,
but	CCONJ	but
it	PRON	it
would	AUX	would
n't	PART	not
do	AUX	do
any	DET	any
good	NOUN	good
.	PUNCT	.
Bruce	PROPN	Bruce
's	PART	's
machine	NOUN	machine
is	AUX	be
the	DET	the
only	ADJ	only
hope	NOUN	hope
for	ADP	for
you	PRON	you
all	DET	all
.	PUNCT	.
”	PUNCT	""""
His	PRON	his
voice	NOUN	voice
broke	VERB	break
a	DET	a
little	ADJ	little
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
's	AUX	be
going	VERB	go
to	PART	to
be	AUX	be
a	DET	a
lonely	ADJ	lonely
world	NOUN	world
for	ADP	for
me	PRON	I
,	PUNCT	,
children	NOUN	child
,	PUNCT	,
after	ADP	after
you	PRON	you
've	AUX	have
gone	VERB	go
.	PUNCT	.
”	PUNCT	""""
They	PRON	they
looked	VERB	look
at	ADP	at
him	PRON	he
uncomfortably	ADV	uncomfortably
,	PUNCT	,
this	DET	this
strange	ADJ	strange
,	PUNCT	,
unrelated	ADJ	unrelated
family	NOUN	family
of	ADP	of
freak	NOUN	freak
mutations	NOUN	mutation
,	PUNCT	,
scarcely	ADV	scarcely
more	ADJ	more
than	ADP	than
the	DET	the
children	NOUN	child
he	PRON	he
had	AUX	have
called	VERB	call
them	PRON	they
,	PUNCT	,
but	CCONJ	but
matured	VERB	mature
beyond	ADP	beyond
their	PRON	their
years	NOUN	year
by	ADP	by
their	PRON	their
strange	ADJ	strange
rearing	NOUN	rearing
.	PUNCT	.
“	PUNCT	""""
There	PRON	there
are	AUX	be
worlds	NOUN	world
beyond	ADP	beyond
counting	NOUN	counting
,	PUNCT	,
as	ADP	as
you	PRON	you
know	VERB	know
,	PUNCT	,
”	PUNCT	""""
Bruce	PROPN	Bruce
said	VERB	say
precisely	ADV	precisely
.	PUNCT	.
“	PUNCT	""""
Infinite	ADJ	infinite
numbers	NOUN	number
—	PUNCT	—
worlds	NOUN	world
where	SCONJ	where
we	PRON	we
might	AUX	might
not	PART	not
be	AUX	be
freaks	NOUN	freak
at	ADV	at
all	ADV	all
.	PUNCT	.
Somewhere	ADV	somewhere
among	ADP	among
them	PRON	they
there	PRON	there
must	AUX	must
be	AUX	be
places	NOUN	place
where	SCONJ	where
each	DET	each
of	ADP	of
our	PRON	our
mutations	NOUN	mutation
is	AUX	be
a	DET	a
norm	NOUN	norm
.	PUNCT	.
I	PRON	I
've	AUX	have
set	VERB	set
the	DET	the
machine	NOUN	machine
to	ADP	to
the	DET	the
aggregate	ADJ	aggregate
pattern	NOUN	pattern
of	ADP	of
us	PRON	we
all	DET	all
and	CCONJ	and
it	PRON	it
'll	AUX	will
find	VERB	find
our	PRON	our
equivalents	NOUN	equivalent
—	PUNCT	—
something	PRON	something
to	PART	to
suit	VERB	suit
one	NUM	one
of	ADP	of
us	PRON	we
at	ADP	at
least	ADJ	least
.	PUNCT	.
And	CCONJ	and
the	DET	the
others	NOUN	other
can	AUX	can
go	VERB	go
on	ADP	on
looking	VERB	look
.	PUNCT	.
I	PRON	I
can	AUX	can
build	VERB	build
the	DET	the
machine	NOUN	machine
in	ADP	in
duplicate	NOUN	duplicate
on	ADP	on
any	DET	any
world	NOUN	world
,	PUNCT	,
anywhere	ADV	anywhere
,	PUNCT	,
where	SCONJ	where
I	PRON	I
can	AUX	can
live	VERB	live
at	ADV	at
all	ADV	all
.	PUNCT	.
”	PUNCT	""""
He	PRON	he
smiled	VERB	smile
,	PUNCT	,
and	CCONJ	and
his	PRON	his
strange	ADJ	strange
light	NOUN	light
eyes	NOUN	eye
glowed	VERB	glow
.	PUNCT	.
It	PRON	it
was	AUX	be
curious	ADJ	curious
,	PUNCT	,
Kern	PROPN	Kern
thought	VERB	think
,	PUNCT	,
how	SCONJ	how
frequently	ADV	frequently
in	ADP	in
mutations	NOUN	mutation
the	DET	the
eyes	NOUN	eye
were	AUX	be
the	DET	the
giveaway	NOUN	giveaway
.	PUNCT	.
Kua	PROPN	Kua
,	PUNCT	,
of	ADP	of
course	NOUN	course
.	PUNCT	.
And	CCONJ	and
Sam	PROPN	Sam
Brewster	PROPN	Brewster
with	ADP	with
his	PRON	his
terrible	ADJ	terrible
veiled	ADJ	veiled
glance	NOUN	glance
protected	VERB	protect
by	ADP	by
its	PRON	its
secondary	ADJ	secondary
lid	NOUN	lid
which	DET	which
drew	VERB	draw
back	ADV	back
only	ADV	only
in	ADP	in
anger	NOUN	anger
.	PUNCT	.
And	CCONJ	and
Bruce	PROPN	Bruce
Hallam	PROPN	Hallam
,	PUNCT	,
whose	DET	whose
strangeness	NOUN	strangeness
was	AUX	be
not	PART	not
visible	ADJ	visible
but	CCONJ	but
existed	VERB	exist
only	ADV	only
in	ADP	in
the	DET	the
amazing	ADJ	amazing
intricacies	NOUN	intricacy
of	ADP	of
his	PRON	his
brain	NOUN	brain
,	PUNCT	,
looked	VERB	look
upon	SCONJ	upon
the	DET	the
alien	ADJ	alien
world	NOUN	world
with	ADP	with
eyes	NOUN	eye
that	PRON	that
mirrored	VERB	mirror
the	DET	the
mysteries	NOUN	mystery
behind	ADP	behind
them	PRON	they
.	PUNCT	.
Bruce	PROPN	Bruce
knew	VERB	know
machinery	NOUN	machinery
—	PUNCT	—
call	VERB	call
it	PRON	it
machinery	NOUN	machinery
for	ADP	for
lack	NOUN	lack
of	ADP	of
a	DET	a
more	ADV	more
comprehensive	ADJ	comprehensive
word	NOUN	word
—	PUNCT	—
with	ADP	with
a	DET	a
knowledge	NOUN	knowledge
that	PRON	that
was	AUX	be
beyond	ADP	beyond
learning	NOUN	learning
.	PUNCT	.
He	PRON	he
could	AUX	could
produce	VERB	produce
miracles	NOUN	miracle
with	ADP	with
any	DET	any
set	NOUN	set
of	ADP	of
devices	NOUN	device
his	PRON	his
fingers	NOUN	finger
could	AUX	could
contrive	VERB	contrive
.	PUNCT	.
He	PRON	he
seemed	VERB	seem
to	PART	to
sense	VERB	sense
by	ADP	by
sheer	ADJ	sheer
instinct	NOUN	instinct
the	DET	the
courses	NOUN	course
of	ADP	of
infinite	ADJ	infinite
power	NOUN	power
,	PUNCT	,
and	CCONJ	and
harness	VERB	harness
them	PRON	they
with	ADP	with
the	DET	the
simplest	ADJ	simple
ease	NOUN	ease
,	PUNCT	,
the	DET	the
simplest	ADJ	simple
mechanics	NOUN	mechanic
.	PUNCT	.
There	PRON	there
was	AUX	be
a	DET	a
steel	NOUN	steel
cubicle	NOUN	cubicle
in	ADP	in
the	DET	the
corner	NOUN	corner
of	ADP	of
the	DET	the
room	NOUN	room
with	ADP	with
a	DET	a
round	ADJ	round
steel	NOUN	steel
door	NOUN	door
which	DET	which
had	AUX	have
taken	VERB	take
Bruce	PROPN	Bruce
a	DET	a
week	NOUN	week
to	PART	to
set	VERB	set
up	ADP	up
.	PUNCT	.
Over	ADP	over
it	PRON	it
a	DET	a
panel	NOUN	panel
burned	VERB	burn
with	ADP	with
changing	VERB	change
light	NOUN	light
,	PUNCT	,
flickering	VERB	flicker
through	ADP	through
the	DET	the
spectrum	NOUN	spectrum
and	CCONJ	and
halting	VERB	halt
now	ADV	now
and	CCONJ	and
then	ADV	then
upon	SCONJ	upon
clear	ADJ	clear
red	NOUN	red
.	PUNCT	.
When	SCONJ	when
it	PRON	it
was	AUX	be
red	ADJ	red
,	PUNCT	,
then	ADV	then
the	DET	the
—	PUNCT	—
the	DET	the
world	NOUN	world
—	PUNCT	—
upon	SCONJ	upon
which	DET	which
the	DET	the
steel	ADJ	steel
door	NOUN	door
opened	VERB	open
was	AUX	be
a	DET	a
world	NOUN	world
suitable	ADJ	suitable
for	ADP	for
the	DET	the
little	ADJ	little
family	NOUN	family
of	ADP	of
mutations	NOUN	mutation
to	PART	to
enter	VERB	enter
.	PUNCT	.
The	DET	the
red	ADJ	red
light	NOUN	light
meant	VERB	mean
it	PRON	it
could	AUX	could
support	VERB	support
human	ADJ	human
life	NOUN	life
,	PUNCT	,
that	SCONJ	that
it	PRON	it
paralleled	VERB	parallel
roughly	ADV	roughly
the	DET	the
world	NOUN	world
they	PRON	they
already	ADV	already
knew	VERB	know
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
something	PRON	something
in	ADP	in
its	PRON	its
essential	ADJ	essential
pattern	NOUN	pattern
duplicated	VERB	duplicate
the	DET	the
pattern	NOUN	pattern
of	ADP	of
at	ADP	at
least	ADJ	least
one	NUM	one
of	ADP	of
the	DET	the
mutant	ADJ	mutant
group	NOUN	group
.	PUNCT	.
Kern	PROPN	Kern
was	AUX	be
dizzy	ADJ	dizzy
when	SCONJ	when
he	PRON	he
thought	VERB	think
of	ADP	of
the	DET	the
sweep	NOUN	sweep
of	ADP	of
universes	NOUN	universe
past	ADP	past
that	DET	that
door	NOUN	door
,	PUNCT	,
world	NOUN	world
whirling	VERB	whirl
upon	SCONJ	upon
world	NOUN	world
where	SCONJ	where
no	DET	no
human	ADJ	human
life	NOUN	life
could	AUX	could
dwell	VERB	dwell
,	PUNCT	,
worlds	NOUN	world
of	ADP	of
gas	NOUN	gas
and	CCONJ	and
flame	NOUN	flame
,	PUNCT	,
worlds	NOUN	world
of	ADP	of
ice	NOUN	ice
and	CCONJ	and
rock	NOUN	rock
.	PUNCT	.
And	CCONJ	and
,	PUNCT	,
one	NUM	one
in	ADP	in
a	DET	a
countless	ADJ	countless
number	NOUN	number
,	PUNCT	,
a	DET	a
world	NOUN	world
of	ADP	of
sun	NOUN	sun
and	CCONJ	and
water	NOUN	water
like	ADP	like
their	PRON	their
own	ADJ	own
....	PUNCT	....
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
It	PRON	it
was	AUX	be
incredible	ADJ	incredible
.	PUNCT	.
But	CCONJ	but
so	ADV	so
were	AUX	be
the	DET	the
wings	NOUN	wing
at	ADP	at
his	PRON	his
own	ADJ	own
back	NOUN	back
,	PUNCT	,
so	ADV	so
was	AUX	be
Kua	PROPN	Kua
's	PART	's
cyclopean	ADJ	cyclopean
eye	NOUN	eye
,	PUNCT	,
and	CCONJ	and
Sam	PROPN	Sam
Brewster	PROPN	Brewster
's	PART	's
veiled	ADJ	veiled
gaze	NOUN	gaze
,	PUNCT	,
and	CCONJ	and
so	ADV	so
was	AUX	be
the	DET	the
brain	NOUN	brain
in	ADP	in
Bruce	PROPN	Bruce
Hallam	PROPN	Hallam
's	PART	's
skull	NOUN	skull
,	PUNCT	,
which	DET	which
had	AUX	have
built	VERB	build
a	DET	a
bridge	NOUN	bridge
for	ADP	for
them	PRON	they
all	DET	all
.	PUNCT	.
He	PRON	he
glanced	VERB	glance
around	ADP	around
the	DET	the
group	NOUN	group
.	PUNCT	.
Sitting	VERB	sit
back	ADV	back
against	ADP	against
the	DET	the
wall	NOUN	wall
,	PUNCT	,
in	ADP	in
shadow	NOUN	shadow
,	PUNCT	,
Byrna	PROPN	Byrna
,	PUNCT	,
the	DET	the
last	ADJ	last
of	ADP	of
the	DET	the
mutant	ADJ	mutant
family	NOUN	family
,	PUNCT	,
lifted	VERB	lift
her	PRON	her
gray	ADJ	gray
gaze	NOUN	gaze
to	ADP	to
his	PRON	his
.	PUNCT	.
Compassion	NOUN	compassion
touched	VERB	touch
him	PRON	he
as	ADP	as
always	ADV	always
when	SCONJ	when
he	PRON	he
met	VERB	meet
her	PRON	her
eyes	NOUN	eye
.	PUNCT	.
Byrna	PROPN	Byrna
was	AUX	be
physically	ADV	physically
the	DET	the
most	ADV	most
abnormal	ADJ	abnormal
of	ADP	of
them	PRON	they
all	DET	all
,	PUNCT	,
in	ADP	in
her	PRON	her
sheer	NOUN	sheer
smallness	NOUN	smallness
.	PUNCT	.
She	PRON	she
came	VERB	come
scarcely	ADV	scarcely
to	ADP	to
Kern	PROPN	Kern
's	PART	's
elbow	NOUN	elbow
when	SCONJ	when
she	PRON	she
was	AUX	be
standing	VERB	stand
.	PUNCT	.
She	PRON	she
was	AUX	be
proportioned	VERB	proportion
perfectly	ADV	perfectly
in	ADP	in
the	DET	the
scale	NOUN	scale
of	ADP	of
her	PRON	her
size	NOUN	size
,	PUNCT	,
delicate	ADJ	delicate
,	PUNCT	,
fragile	ADJ	fragile
as	ADP	as
something	PRON	something
of	ADP	of
glass	NOUN	glass
.	PUNCT	.
But	CCONJ	but
she	PRON	she
was	AUX	be
not	PART	not
beautiful	ADJ	beautiful
to	PART	to
look	VERB	look
at	ADP	at
.	PUNCT	.
There	PRON	there
was	AUX	be
a	DET	a
wrongness	NOUN	wrongness
about	ADP	about
her	PRON	her
features	NOUN	feature
that	PRON	that
made	VERB	make
them	PRON	they
pathetically	ADV	pathetically
ugly	ADJ	ugly
,	PUNCT	,
and	CCONJ	and
the	DET	the
sadness	NOUN	sadness
in	ADP	in
her	PRON	her
gray	ADJ	gray
eyes	NOUN	eye
seemed	VERB	seem
to	PART	to
mirror	VERB	mirror
the	DET	the
sadness	NOUN	sadness
of	ADP	of
all	DET	all
misfit	NOUN	misfit
things	NOUN	thing
.	PUNCT	.
Byrna	PROPN	Byrna
's	PART	's
voice	NOUN	voice
had	AUX	have
magic	NOUN	magic
in	ADP	in
it	PRON	it
,	PUNCT	,
and	CCONJ	and
so	ADV	so
did	AUX	do
her	PRON	her
brain	NOUN	brain
.	PUNCT	.
Wisdom	NOUN	wisdom
came	VERB	come
as	ADV	as
simply	ADV	simply
to	ADP	to
her	PRON	she
as	ADP	as
knowledge	NOUN	knowledge
came	VERB	come
to	ADP	to
Bruce	PROPN	Bruce
Hallam	PROPN	Hallam
,	PUNCT	,
but	CCONJ	but
she	PRON	she
had	AUX	have
infinitely	ADV	infinitely
more	ADJ	more
warmth	NOUN	warmth
than	ADP	than
he	PRON	he
.	PUNCT	.
Bruce	PROPN	Bruce
,	PUNCT	,
Kern	PROPN	Kern
sometimes	ADV	sometimes
thought	VERB	think
,	PUNCT	,
would	AUX	would
dismember	VERB	dismember
a	DET	a
human	NOUN	human
as	ADV	as
dispassionately	ADV	dispassionately
as	ADP	as
he	PRON	he
would	AUX	would
cut	VERB	cut
wire	NOUN	wire
in	ADP	in
two	NUM	two
if	SCONJ	if
he	PRON	he
needed	VERB	need
the	DET	the
material	NOUN	material
for	ADP	for
an	DET	an
experiment	NOUN	experiment
.	PUNCT	.
Bruce	PROPN	Bruce
looked	VERB	look
the	DET	the
most	ADV	most
normal	ADJ	normal
of	ADP	of
them	PRON	they
all	DET	all
,	PUNCT	,
but	CCONJ	but
he	PRON	he
would	AUX	would
not	PART	not
have	AUX	have
passed	VERB	pass
the	DET	the
questioning	NOUN	questioning
of	ADP	of
the	DET	the
most	ADV	most
superficial	ADJ	superficial
mental	ADJ	mental
examination	NOUN	examination
.	PUNCT	.
Now	ADV	now
his	PRON	his
voice	NOUN	voice
was	AUX	be
impatient	ADJ	impatient
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
are	AUX	be
we	PRON	we
waiting	VERB	wait
for	ADP	for
?	PUNCT	?
Everything	PRON	everything
's	AUX	be
ready	ADJ	ready
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
you	PRON	you
must	AUX	must
go	VERB	go
quickly	ADV	quickly
,	PUNCT	,
”	PUNCT	""""
the	DET	the
old	ADJ	old
man	NOUN	man
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Look	VERB	look
—	PUNCT	—
the	DET	the
light	NOUN	light
's	AUX	be
coming	VERB	come
toward	ADV	toward
red	NOUN	red
now	ADV	now
,	PUNCT	,
is	AUX	be
n't	PART	not
it	PRON	it
?	PUNCT	?
”	PUNCT	""""
The	DET	the
panel	NOUN	panel
above	ADP	above
the	DET	the
steel	NOUN	steel
door	NOUN	door
was	AUX	be
orange	ADJ	orange
.	PUNCT	.
As	ADP	as
they	PRON	they
watched	VERB	watch
it	PRON	it
shifted	VERB	shift
and	CCONJ	and
grew	VERB	grow
ruddier	ADJ	ruddy
.	PUNCT	.
Bruce	PROPN	Bruce
went	VERB	go
silently	ADV	silently
forward	ADV	forward
and	CCONJ	and
laid	VERB	lay
his	PRON	his
hand	NOUN	hand
on	ADP	on
the	DET	the
lever	NOUN	lever
that	PRON	that
opened	VERB	open
the	DET	the
panel	NOUN	panel
.	PUNCT	.
When	SCONJ	when
the	DET	the
light	NOUN	light
was	AUX	be
pure	ADJ	pure
red	ADJ	red
he	PRON	he
pushed	VERB	push
the	DET	the
steel	NOUN	steel
bar	NOUN	bar
down	ADV	down
.	PUNCT	.
In	ADP	in
half	ADJ	half
-	PUNCT	-
darkness	NOUN	darkness
beyond	ADP	beyond
the	DET	the
opening	NOUN	opening
a	DET	a
gust	NOUN	gust
of	ADP	of
luminous	ADJ	luminous
atoms	NOUN	atom
blew	VERB	blow
across	ADP	across
a	DET	a
craggy	ADJ	craggy
horizon	NOUN	horizon
.	PUNCT	.
Against	ADP	against
it	PRON	it
there	PRON	there
was	AUX	be
a	DET	a
suggestion	NOUN	suggestion
of	ADP	of
towers	NOUN	tower
and	CCONJ	and
arches	NOUN	arch
and	CCONJ	and
columns	NOUN	column
,	PUNCT	,
and	CCONJ	and
lights	NOUN	light
that	PRON	that
might	AUX	might
have	AUX	have
been	AUX	be
aircraft	NOUN	aircraft
swung	VERB	swing
in	ADP	in
steady	ADJ	steady
orbits	NOUN	orbit
above	ADV	above
.	PUNCT	.
No	DET	no
one	NOUN	one
spoke	VERB	speak
.	PUNCT	.
After	ADP	after
a	DET	a
moment	NOUN	moment
Bruce	PROPN	Bruce
closed	VERB	close
the	DET	the
door	NOUN	door
again	ADV	again
,	PUNCT	,
grimacing	VERB	grimace
.	PUNCT	.
The	DET	the
light	NOUN	light
above	ADP	above
it	PRON	it
hovered	VERB	hover
toward	ADP	toward
a	DET	a
reddish	ADJ	reddish
purple	NOUN	purple
and	CCONJ	and
then	ADV	then
turned	VERB	turn
blue	ADJ	blue
.	PUNCT	.
“	PUNCT	""""
Not	PART	not
that	DET	that
world	NOUN	world
,	PUNCT	,
”	PUNCT	""""
Bruce	PROPN	Bruce
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
'll	AUX	will
try	VERB	try
again	ADV	again
.	PUNCT	.
”	PUNCT	""""
In	ADP	in
the	DET	the
shadow	NOUN	shadow
Byrna	PROPN	Byrna
murmured	VERB	murmur
:	PUNCT	:
“	PUNCT	""""
It	PRON	it
does	AUX	do
n't	PART	not
matter	VERB	matter
—	PUNCT	—
any	DET	any
world	NOUN	world
will	AUX	will
be	AUX	be
the	DET	the
same	ADJ	same
for	ADP	for
us	PRON	we
.	PUNCT	.
”	PUNCT	""""
Her	PRON	her
voice	NOUN	voice
was	AUX	be
pure	ADJ	pure
music	NOUN	music
.	PUNCT	.
“	PUNCT	""""
Listen	VERB	listen
!	PUNCT	!
Do	AUX	do
you	PRON	you
hear	VERB	hear
planes	NOUN	plane
?	PUNCT	?
”	PUNCT	""""
the	DET	the
old	ADJ	old
man	NOUN	man
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
's	AUX	be
time	NOUN	time
,	PUNCT	,
children	NOUN	child
.	PUNCT	.
You	PRON	you
must	AUX	must
go	VERB	go
.	PUNCT	.
”	PUNCT	""""
There	PRON	there
was	AUX	be
silence	NOUN	silence
.	PUNCT	.
Every	DET	every
eye	NOUN	eye
watched	VERB	watch
the	DET	the
lighted	VERB	light
panel	NOUN	panel
.	PUNCT	.
Colors	NOUN	color
hovered	VERB	hover
there	ADV	there
to	ADP	to
and	CCONJ	and
fro	ADV	fro
through	ADP	through
the	DET	the
spectrum	NOUN	spectrum
.	PUNCT	.
A	DET	a
