UNVEILING	VERB	unveil
of	ADP	of
stationary	ADJ	stationary
furniture	NOUN	furniture
,	PUNCT	,
and	CCONJ	and
the	DET	the
statuary,--the	NOUN	statuary,--the
latter	ADJ	latter
not	PART	not
too	ADV	too
abundant	ADJ	abundant
.	PUNCT	.
Each	DET	each
piece	NOUN	piece
of	ADP	of
statuary	NOUN	statuary
,	PUNCT	,
by	ADP	by
the	DET	the
way	NOUN	way
,	PUNCT	,
had	AUX	have
some	DET	some
special	ADJ	special
reason	NOUN	reason
for	ADP	for
being	AUX	be
where	SCONJ	where
it	PRON	it
was	AUX	be
;	PUNCT	;
either	CCONJ	either
it	PRON	it
served	VERB	serve
some	DET	some
practical	ADJ	practical
purpose	NOUN	purpose
,	PUNCT	,
or	CCONJ	or
it	PRON	it
helped	VERB	help
to	PART	to
carry	VERB	carry
out	ADP	out
a	DET	a
poetical	ADJ	poetical
idea,--so	NOUN	idea,--so
that	SCONJ	that
one	PRON	one
was	AUX	be
never	ADV	never
taken	VERB	take
aback	NOUN	aback
as	ADP	as
by	ADP	by
an	DET	an
incongruity	NOUN	incongruity
.	PUNCT	.
Some	DET	some
of	ADP	of
the	DET	the
floors	NOUN	floor
were	AUX	be
of	ADP	of
marble	NOUN	marble
,	PUNCT	,
in	ADP	in
exquisite	ADJ	exquisite
mosaic	NOUN	mosaic
-	PUNCT	-
work	NOUN	work
,	PUNCT	,
and	CCONJ	and
others	NOUN	other
were	AUX	be
of	ADP	of
wood	NOUN	wood
richly	ADV	richly
inlaid	ADJ	inlaid
.	PUNCT	.
The	DET	the
carpets	NOUN	carpet
were	AUX	be
beautiful	ADJ	beautiful
,	PUNCT	,
but	CCONJ	but
they	PRON	they
were	AUX	be
used	VERB	use
sparingly	ADV	sparingly
.	PUNCT	.
When	SCONJ	when
we	PRON	we
sat	VERB	sit
down	ADP	down
in	ADP	in
a	DET	a
room	NOUN	room
a	DET	a
servant	NOUN	servant
usually	ADV	usually
brought	VERB	bring
a	DET	a
rug	NOUN	rug
or	CCONJ	or
a	DET	a
cushion	NOUN	cushion
for	ADP	for
our	PRON	our
feet	NOUN	foot
.	PUNCT	.
And	CCONJ	and
when	SCONJ	when
we	PRON	we
went	VERB	go
out	ADV	out
under	ADP	under
the	DET	the
trees	NOUN	tree
they	PRON	they
spread	VERB	spread
carpets	NOUN	carpet
on	ADP	on
the	DET	the
grass	NOUN	grass
and	CCONJ	and
put	VERB	put
pillows	NOUN	pillow
on	ADP	on
the	DET	the
rustic	ADJ	rustic
seats	NOUN	seat
.	PUNCT	.
The	DET	the
decorations	NOUN	decoration
inside	ADP	inside
the	DET	the
house	NOUN	house
were	AUX	be
the	DET	the
most	ADV	most
airy	ADJ	airy
and	CCONJ	and
graceful	ADJ	graceful
imaginable	ADJ	imaginable
.	PUNCT	.
The	DET	the
frescoes	NOUN	fresco
were	AUX	be
like	ADP	like
clouds	NOUN	cloud
penetrated	VERB	penetrate
by	ADP	by
the	DET	the
rarest	NOUN	rarest
tints,--colors	NOUN	tints,--color
idealized,--cunningly	ADV	idealized,--cunningly
wrought	VERB	work
into	ADP	into
surpassingly	ADV	surpassingly
lovely	ADJ	lovely
pictures	NOUN	picture
,	PUNCT	,
which	DET	which
did	AUX	do
not	PART	not
at	ADP	at
once	ADV	once
declare	VERB	declare
the	DET	the
artist	NOUN	artist
's	PART	's
intention	NOUN	intention
,	PUNCT	,
but	CCONJ	but
had	AUX	have
to	PART	to
be	AUX	be
studied	VERB	study
.	PUNCT	.
They	PRON	they
were	AUX	be
not	PART	not
only	ADV	only
an	DET	an
indulgence	NOUN	indulgence
to	ADP	to
the	DET	the
eye	NOUN	eye
,	PUNCT	,
but	CCONJ	but
a	DET	a
charming	ADJ	charming
occupation	NOUN	occupation
for	ADP	for
the	DET	the
thoughts	NOUN	thought
.	PUNCT	.
In	ADP	in
fact	NOUN	fact
,	PUNCT	,
almost	ADV	almost
everything	PRON	everything
about	ADP	about
the	DET	the
place	NOUN	place
appealed	VERB	appeal
to	ADP	to
the	DET	the
higher	ADJ	high
faculties	NOUN	faculty
as	ADV	as
well	ADV	well
as	ADP	as
to	ADP	to
the	DET	the
senses	NOUN	sense
.	PUNCT	.
There	PRON	there
comes	VERB	come
to	ADP	to
us	PRON	we
,	PUNCT	,
from	ADP	from
time	NOUN	time
to	ADP	to
time	NOUN	time
,	PUNCT	,
a	DET	a
feeling	NOUN	feeling
of	ADP	of
disenchantment	NOUN	disenchantment
toward	ADP	toward
almost	ADV	almost
everything	PRON	everything
life	NOUN	life
has	AUX	have
to	PART	to
offer	VERB	offer
us	PRON	we
.	PUNCT	.
It	PRON	it
never	ADV	never
came	VERB	come
to	ADP	to
me	PRON	I
with	ADP	with
respect	NOUN	respect
to	ADP	to
Severnius	PROPN	Severnius
'	PART	'
house	NOUN	house
.	PUNCT	.
It	PRON	it
had	AUX	have
for	ADP	for
me	PRON	I
an	DET	an
interest	NOUN	interest
and	CCONJ	and
a	NOUN	a
fascination	NOUN	fascination
which	DET	which
I	PRON	I
was	AUX	be
never	ADV	never
able	ADJ	able
to	PART	to
dissect	VERB	dissect
,	PUNCT	,
any	DET	any
more	ADV	more
than	ADP	than
you	PRON	you
would	AUX	would
be	AUX	be
able	ADJ	able
to	PART	to
dissect	VERB	dissect
the	DET	the
charm	NOUN	charm
of	ADP	of
the	DET	the
woman	NOUN	woman
you	PRON	you
love	VERB	love
.	PUNCT	.
With	ADP	with
all	DET	all
its	PRON	its
fine	ADJ	fine
artistic	ADJ	artistic
elaborations	NOUN	elaboration
,	PUNCT	,
there	PRON	there
was	AUX	be
a	DET	a
simplicity	NOUN	simplicity
about	ADP	about
it	PRON	it
which	DET	which
made	VERB	make
it	PRON	it
possible	ADJ	possible
for	ADP	for
the	DET	the
smallest	ADJ	small
nature	NOUN	nature
to	PART	to
measure	VERB	measure
its	PRON	its
capacity	NOUN	capacity
there	ADV	there
,	PUNCT	,
as	ADV	as
well	ADV	well
as	ADP	as
the	DET	the
greatest	ADJ	great
.	PUNCT	.
The	DET	the
proper	ADJ	proper
sort	NOUN	sort
of	ADP	of
a	NOUN	a
yardstick	NOUN	yardstick
for	ADP	for
all	DET	all
uses	NOUN	use
has	AUX	have
inch	NOUN	inch
-	PUNCT	-
marks	NOUN	mark
.	PUNCT	.
Severnius	PROPN	Severnius
took	VERB	take
me	PRON	I
upstairs	ADV	upstairs
and	CCONJ	and
placed	VERB	place
a	DET	a
suite	NOUN	suite
of	ADP	of
rooms	NOUN	room
at	ADP	at
my	PRON	my
command	NOUN	command
,	PUNCT	,
and	CCONJ	and
indicated	VERB	indicate
to	ADP	to
me	PRON	I
that	SCONJ	that
he	PRON	he
supposed	VERB	suppose
I	PRON	I
needed	VERB	need
rest	NOUN	rest
,	PUNCT	,
which	DET	which
I	PRON	I
did	AUX	do
sorely	ADV	sorely
.	PUNCT	.
But	CCONJ	but
I	PRON	I
could	AUX	could
not	PART	not
lie	VERB	lie
down	ADV	down
until	ADP	until
I	PRON	I
had	AUX	have
explored	VERB	explore
my	PRON	my
territory	NOUN	territory
.	PUNCT	.
The	DET	the
room	NOUN	room
into	ADP	into
which	DET	which
I	PRON	I
had	AUX	have
been	AUX	be
ushered	VERB	usher
,	PUNCT	,
and	CCONJ	and
where	SCONJ	where
Severnius	PROPN	Severnius
left	VERB	leave
me	PRON	I
,	PUNCT	,
closing	VERB	close
the	DET	the
noiseless	ADJ	noiseless
door	NOUN	door
behind	ADP	behind
him	PRON	he
,	PUNCT	,
looked	VERB	look
to	ADP	to
me	PRON	I
like	ADP	like
a	DET	a
pretty	ADJ	pretty
woman	NOUN	woman
's	PART	's
boudoir,--almost	NOUN	boudoir,--almost
everything	PRON	everything
in	ADP	in
it	PRON	it
being	AUX	be
of	ADP	of
a	DET	a
light	ADJ	light
and	CCONJ	and
delicate	ADJ	delicate
color	NOUN	color
.	PUNCT	.
The	DET	the
walls	NOUN	wall
were	AUX	be
cream	NOUN	cream
-	PUNCT	-
tinted	ADJ	tinted
,	PUNCT	,
with	ADP	with
a	DET	a
deep	ADJ	deep
frieze	NOUN	frieze
of	ADP	of
a	DET	a
little	ADJ	little
darker	ADJ	dark
shade	NOUN	shade
,	PUNCT	,
relieved	VERB	relieve
by	ADP	by
pale	ADJ	pale
green	ADJ	green
and	CCONJ	and
brown	ADJ	brown
decorations	NOUN	decoration
.	PUNCT	.
The	DET	the
wood	NOUN	wood
work	NOUN	work
was	AUX	be
done	VERB	do
in	ADP	in
white	ADJ	white
enamel	NOUN	enamel
paint	NOUN	paint
.	PUNCT	.
The	DET	the
ceiling	NOUN	ceiling
was	AUX	be
sprinkled	VERB	sprinkle
with	ADP	with
silver	NOUN	silver
stars	NOUN	star
.	PUNCT	.
Two	NUM	two
or	CCONJ	or
three	NUM	three
exquisite	ADJ	exquisite
water	NOUN	water
-	PUNCT	-
colors	NOUN	color
were	AUX	be
framed	VERB	frame
in	ADP	in
silver	NOUN	silver
,	PUNCT	,
and	CCONJ	and
the	DET	the
andirons	NOUN	andiron
,	PUNCT	,
tongs	NOUN	tong
and	CCONJ	and
shovel	NOUN	shovel
,	PUNCT	,
and	CCONJ	and
the	DET	the
fender	NOUN	fender
round	ADP	round
the	DET	the
fire	NOUN	fire
-	PUNCT	-
place	NOUN	place
,	PUNCT	,
and	CCONJ	and
even	ADV	even
the	DET	the
bedstead	NOUN	bedstead
,	PUNCT	,
were	AUX	be
silver	NOUN	silver
-	PUNCT	-
plated	VERB	plate
.	PUNCT	.
The	DET	the
bed	NOUN	bed
,	PUNCT	,
which	DET	which
stood	VERB	stand
in	ADP	in
an	DET	an
alcove	NOUN	alcove
,	PUNCT	,
was	AUX	be
curtained	VERB	curtain
with	ADP	with
silk	NOUN	silk
,	PUNCT	,
and	CCONJ	and
had	AUX	have
delicacies	NOUN	delicacy
of	ADP	of
lace	NOUN	lace
also	ADV	also
,	PUNCT	,
as	ADV	as
fine	ADJ	fine
and	CCONJ	and
subtle	ADJ	subtle
as	ADP	as
Arachne	PROPN	Arachne
's	PART	's
web	NOUN	web
.	PUNCT	.
The	DET	the
table	NOUN	table
and	CCONJ	and
a	DET	a
few	ADJ	few
of	ADP	of
the	DET	the
chairs	NOUN	chair
looked	VERB	look
like	ADP	like
our	PRON	our
spindle	ADJ	spindle
-	PUNCT	-
legged	ADJ	legged
Chippendale	PROPN	Chippendale
things	NOUN	thing
.	PUNCT	.
And	CCONJ	and
two	NUM	two
or	CCONJ	or
three	NUM	three
large	ADJ	large
rugs	NOUN	rug
might	AUX	might
have	AUX	have
been	AUX	be
of	ADP	of
Persian	ADJ	persian
lamb	NOUN	lamb
's	PART	's
wool	NOUN	wool
.	PUNCT	.
A	DET	a
luxurious	ADJ	luxurious
couch	NOUN	couch
was	AUX	be
placed	VERB	place
across	ADP	across
one	NUM	one
corner	NOUN	corner
of	ADP	of
the	DET	the
room	NOUN	room
and	CCONJ	and
piled	VERB	pile
with	ADP	with
down	ADV	down
cushions	NOUN	cushion
.	PUNCT	.
An	DET	an
immense	ADJ	immense
easy	ADJ	easy
chair	NOUN	chair
,	PUNCT	,
or	VERB	or
lounging	VERB	lounge
chair	NOUN	chair
,	PUNCT	,
stood	VERB	stand
opposite	ADV	opposite
.	PUNCT	.
The	DET	the
dressing	NOUN	dressing
table	NOUN	table
,	PUNCT	,
of	ADP	of
a	DET	a
peculiarly	ADV	peculiarly
beautiful	ADJ	beautiful
cream	NOUN	cream
-	PUNCT	-
colored	ADJ	colored
wood	NOUN	wood
,	PUNCT	,
was	AUX	be
prettily	ADV	prettily
littered	VERB	litter
with	ADP	with
toilet	NOUN	toilet
articles	NOUN	article
in	ADP	in
carved	VERB	carve
ivory	NOUN	ivory
or	CCONJ	or
silver	NOUN	silver
mountings	NOUN	mounting
.	PUNCT	.
Above	ADP	above
it	PRON	it
hung	VERB	hang
a	DET	a
large	ADJ	large
mirror	NOUN	mirror
.	PUNCT	.
There	PRON	there
was	AUX	be
a	DET	a
set	NOUN	set
of	ADP	of
shelves	NOUN	shelf
for	ADP	for
books	NOUN	book
and	CCONJ	and
bric	NOUN	bric
-	PUNCT	-
a	NOUN	a
-	PUNCT	-
brac	NOUN	brac
;	PUNCT	;
a	DET	a
porphyry	NOUN	porphyry
lamp	NOUN	lamp
-	PUNCT	-
stand	NOUN	stand
with	ADP	with
a	DET	a
lamp	NOUN	lamp
dressed	VERB	dress
in	ADP	in
an	DET	an
exquisite	ADJ	exquisite
pale	ADJ	pale
-	PUNCT	-
green	ADJ	green
shade	NOUN	shade
;	PUNCT	;
a	DET	a
chiffonier	NOUN	chiffonier
of	ADP	of
marquetry	NOUN	marquetry
.	PUNCT	.
The	DET	the
mantel	NOUN	mantel
ornaments	NOUN	ornament
were	AUX	be
vases	NOUN	vase
of	ADP	of
fine	ADJ	fine
pottery	NOUN	pottery
and	CCONJ	and
marble	NOUN	marble
statuettes	NOUN	statuette
.	PUNCT	.
A	DET	a
musical	ADJ	musical
instrument	NOUN	instrument
lay	VERB	lie
on	ADP	on
a	DET	a
low	ADJ	low
bamboo	NOUN	bamboo
stand	NOUN	stand
.	PUNCT	.
I	PRON	I
could	AUX	could
not	PART	not
play	VERB	play
upon	SCONJ	upon
it	PRON	it
,	PUNCT	,
but	CCONJ	but
the	DET	the
strings	NOUN	string
responded	VERB	respond
sweetly	ADV	sweetly
to	ADP	to
the	DET	the
touch	NOUN	touch
.	PUNCT	.
A	DET	a
little	ADJ	little
investigation	NOUN	investigation
revealed	VERB	reveal
a	DET	a
luxurious	ADJ	luxurious
bath	NOUN	bath
-	PUNCT	-
room	NOUN	room
.	PUNCT	.
I	PRON	I
felt	VERB	feel
the	DET	the
need	NOUN	need
of	ADP	of
a	DET	a
bath	NOUN	bath
,	PUNCT	,
and	CCONJ	and
turned	VERB	turn
on	ADP	on
the	DET	the
water	NOUN	water
and	CCONJ	and
plunged	VERB	plunge
in	ADV	in
.	PUNCT	.
As	ADP	as
I	PRON	I
finished	VERB	finish
,	PUNCT	,
a	DET	a
clock	NOUN	clock
somewhere	ADV	somewhere
chimed	VERB	chime
the	DET	the
hour	NOUN	hour
of	ADP	of
midnight	NOUN	midnight
.	PUNCT	.
Before	ADP	before
lying	VERB	lie
down	ADV	down
,	PUNCT	,
I	PRON	I
put	VERB	put
by	ADP	by
the	DET	the
window	NOUN	window
draperies	NOUN	drapery
and	CCONJ	and
looked	VERB	look
out	ADP	out
.	PUNCT	.
I	PRON	I
was	AUX	be
amazed	VERB	amaze
at	ADP	at
the	DET	the
extreme	ADJ	extreme
splendor	NOUN	splendor
of	ADP	of
the	DET	the
familiar	ADJ	familiar
constellations	NOUN	constellation
.	PUNCT	.
Owing	VERB	owe
to	ADP	to
the	DET	the
peculiarity	NOUN	peculiarity
of	ADP	of
the	DET	the
atmosphere	NOUN	atmosphere
of	ADP	of
Mars	PROPN	Mars
,	PUNCT	,
the	DET	the
night	NOUN	night
there	ADV	there
is	AUX	be
almost	ADV	almost
as	ADV	as
luminous	ADJ	luminous
as	ADP	as
our	PRON	our
day	NOUN	day
.	PUNCT	.
Every	DET	every
star	NOUN	star
stood	VERB	stand
out	ADP	out
,	PUNCT	,
not	PART	not
a	DET	a
mere	ADJ	mere
twinkling	VERB	twinkle
eye	NOUN	eye
,	PUNCT	,
or	CCONJ	or
little	ADJ	little
flat	ADJ	flat
,	PUNCT	,
silver	ADJ	silver
disk	NOUN	disk
,	PUNCT	,
but	CCONJ	but
a	DET	a
magnificent	ADJ	magnificent
sphere	NOUN	sphere
,	PUNCT	,
effulgent	ADJ	effulgent
and	CCONJ	and
supremely	ADV	supremely
glorious	ADJ	glorious
.	PUNCT	.
Notwithstanding	ADP	notwithstanding
that	SCONJ	that
it	PRON	it
was	AUX	be
long	ADJ	long
before	ADP	before
I	PRON	I
slept	VERB	sleep
,	PUNCT	,
I	PRON	I
awoke	VERB	awake
with	ADP	with
the	DET	the
day	NOUN	day
.	PUNCT	.
I	PRON	I
think	VERB	think
its	PRON	its
peculiar	ADJ	peculiar
light	NOUN	light
had	AUX	have
something	PRON	something
to	PART	to
do	AUX	do
with	ADP	with
my	PRON	my
waking	NOUN	waking
.	PUNCT	.
I	PRON	I
did	AUX	do
not	PART	not
suppose	VERB	suppose
such	ADJ	such
light	NOUN	light
was	AUX	be
possible	ADJ	possible
out	ADP	out
of	ADP	of
heaven	NOUN	heaven
!	PUNCT	!
It	PRON	it
did	AUX	do
not	PART	not
dazzle	VERB	dazzle
me	PRON	I
,	PUNCT	,
however	ADV	however
;	PUNCT	;
it	PRON	it
simply	ADV	simply
filled	VERB	fill
me	PRON	I
,	PUNCT	,
and	CCONJ	and
gave	VERB	give
me	PRON	I
a	DET	a
sensation	NOUN	sensation
of	ADP	of
peculiar	ADJ	peculiar
buoyancy	NOUN	buoyancy
.	PUNCT	.
I	PRON	I
had	AUX	have
a	DET	a
singular	ADJ	singular
feeling	NOUN	feeling
when	SCONJ	when
I	PRON	I
first	ADV	first
stepped	VERB	step
out	ADP	out
of	ADP	of
bed,--that	NOUN	bed,--that
the	DET	the
floor	NOUN	floor
was	AUX	be
not	PART	not
going	VERB	go
to	PART	to
hold	VERB	hold
me	PRON	I
.	PUNCT	.
It	PRON	it
was	AUX	be
as	ADP	as
if	SCONJ	if
I	PRON	I
should	AUX	should
presently	ADV	presently
be	AUX	be
lifted	VERB	lift
up	ADP	up
,	PUNCT	,
as	ADP	as
a	DET	a
feather	NOUN	feather
is	AUX	be
lifted	VERB	lift
by	ADP	by
a	DET	a
slight	ADJ	slight
current	NOUN	current
of	ADP	of
air	NOUN	air
skimming	VERB	skim
along	ADV	along
on	ADP	on
the	DET	the
ground	NOUN	ground
.	PUNCT	.
But	CCONJ	but
I	PRON	I
soon	ADV	soon
found	VERB	find
that	SCONJ	that
this	DET	this
was	AUX	be
not	PART	not
going	VERB	go
to	PART	to
happen	VERB	happen
.	PUNCT	.
My	PRON	my
feet	NOUN	foot
clung	VERB	cling
securely	ADV	securely
to	ADP	to
the	DET	the
polished	ADJ	polished
wood	NOUN	wood
and	CCONJ	and
the	DET	the
soft	ADJ	soft
wool	NOUN	wool
of	ADP	of
the	DET	the
rug	NOUN	rug
at	ADP	at
the	DET	the
bedside	NOUN	bedside
.	PUNCT	.
I	PRON	I
laughed	VERB	laugh
quietly	ADV	quietly
to	ADP	to
myself	PRON	myself
.	PUNCT	.
In	ADP	in
fact	NOUN	fact
I	PRON	I
was	AUX	be
in	ADP	in
the	DET	the
humor	NOUN	humor
to	PART	to
laugh	VERB	laugh
.	PUNCT	.
I	PRON	I
felt	VERB	feel
so	ADV	so
happy	ADJ	happy
.	PUNCT	.
Happiness	NOUN	happiness
seemed	VERB	seem
to	PART	to
be	AUX	be
a	DET	a
quality	NOUN	quality
of	ADP	of
the	DET	the
air	NOUN	air
,	PUNCT	,
which	DET	which
at	ADP	at
that	DET	that
hour	NOUN	hour
was	AUX	be
particularly	ADV	particularly
charming	ADJ	charming
in	ADP	in
its	PRON	its
freshness	NOUN	freshness
and	CCONJ	and
its	PRON	its
pinkish	ADJ	pinkish
tones	NOUN	tone
.	PUNCT	.
I	PRON	I
had	AUX	have
made	VERB	make
my	PRON	my
ablutions	NOUN	ablution
and	CCONJ	and
was	AUX	be
taking	VERB	take
up	ADP	up
my	PRON	my
trousers	NOUN	trouser
to	PART	to
put	VERB	put
them	PRON	they
on	ADP	on
,	PUNCT	,
when	SCONJ	when
there	PRON	there
was	AUX	be
a	DET	a
tap	NOUN	tap
at	ADP	at
the	DET	the
door	NOUN	door
and	CCONJ	and
Severnius	PROPN	Severnius
appeared	VERB	appear
with	ADP	with
some	DET	some
soft	ADJ	soft
white	ADJ	white
garments	NOUN	garment
,	PUNCT	,
such	ADJ	such
as	ADP	as
he	PRON	he
himself	PRON	himself
wore	VERB	wear
,	PUNCT	,
thrown	VERB	throw
over	ADP	over
his	PRON	his
arm	NOUN	arm
.	PUNCT	.
In	ADP	in
the	DET	the
most	ADV	most
delicate	ADJ	delicate
manner	NOUN	manner
possible	ADJ	possible
,	PUNCT	,
he	PRON	he
conveyed	VERB	convey
the	DET	the
wish	NOUN	wish
that	SCONJ	that
I	PRON	I
might	AUX	might
feel	VERB	feel
disposed	VERB	dispose
to	PART	to
put	VERB	put
them	PRON	they
on	ADP	on
.	PUNCT	.
I	PRON	I
blushed,--they	VERB	blushed,--they
seemed	VERB	seem
such	ADJ	such
womanish	ADJ	womanish
things	NOUN	thing
.	PUNCT	.
He	PRON	he
misinterpreted	VERB	misinterpret
my	PRON	my
confusion	NOUN	confusion
.	PUNCT	.
He	PRON	he
assured	VERB	assure
me	PRON	I
by	ADP	by
every	DET	every
means	NOUN	mean
in	ADP	in
his	PRON	his
power	NOUN	power
that	SCONJ	that
I	PRON	I
was	AUX	be
entirely	ADV	entirely
welcome	ADJ	welcome
to	ADP	to
them	PRON	they
,	PUNCT	,
that	SCONJ	that
it	PRON	it
would	AUX	would
give	VERB	give
him	PRON	he
untold	ADJ	untold
pleasure	NOUN	pleasure
to	PART	to
provide	VERB	provide
for	ADP	for
my	PRON	my
every	DET	every
want	NOUN	want
.	PUNCT	.
I	PRON	I
could	AUX	could
not	PART	not
stand	VERB	stand
out	ADP	out
against	ADP	against
such	ADJ	such
generosity	NOUN	generosity
.	PUNCT	.
I	PRON	I
reached	VERB	reach
for	ADP	for
the	DET	the
things	NOUN	thing
--	PUNCT	--
swaddling	ADJ	swaddling
clothes	NOUN	clothe
I	PRON	I
called	VERB	call
them	PRON	they
--	PUNCT	--
and	CCONJ	and
Severnius	PROPN	Severnius
helped	VERB	help
me	PRON	I
to	PART	to
array	VERB	array
myself	PRON	myself
in	ADP	in
them	PRON	they
.	PUNCT	.
I	PRON	I
happened	VERB	happen
to	PART	to
glance	VERB	glance
into	ADP	into
the	DET	the
mirror	NOUN	mirror
,	PUNCT	,
and	CCONJ	and
I	PRON	I
did	AUX	do
not	PART	not
recognize	VERB	recognize
myself	PRON	myself
.	PUNCT	.
I	PRON	I
had	AUX	have
some	DET	some
sense	NOUN	sense
of	ADP	of
how	SCONJ	how
a	DET	a
barbarian	NOUN	barbarian
must	AUX	must
feel	VERB	feel
in	ADP	in
his	PRON	his
first	ADJ	first
civilized	ADJ	civilized
suit	NOUN	suit
.	PUNCT	.
At	ADP	at
my	PRON	my
friend	NOUN	friend
's	PART	's
suggestion	NOUN	suggestion
I	PRON	I
hung	VERB	hang
my	PRON	my
own	ADJ	own
familiar	ADJ	familiar
apparel	NOUN	apparel
up	ADP	up
in	ADP	in
the	DET	the
closet,--you	NOUN	closet,--you
may	AUX	may
imagine	VERB	imagine
with	ADP	with
what	DET	what
reluctance	NOUN	reluctance
.	PUNCT	.
But	CCONJ	but
I	PRON	I
may	AUX	may
say	VERB	say
,	PUNCT	,
right	ADV	right
here	ADV	here
,	PUNCT	,
that	SCONJ	that
I	PRON	I
grew	VERB	grow
rapidly	ADV	rapidly
to	ADP	to
my	PRON	my
new	ADJ	new
clothes	NOUN	clothe
.	PUNCT	.
I	PRON	I
soon	ADV	soon
liked	VERB	like
them	PRON	they
.	PUNCT	.
There	PRON	there
was	AUX	be
something	PRON	something
very	ADV	very
graceful	ADJ	graceful
in	ADP	in
the	DET	the
cut	NOUN	cut
and	CCONJ	and
style	NOUN	style
of	ADP	of
them	PRON	they
.	PUNCT	.
They	PRON	they
covered	VERB	cover
and	CCONJ	and
adorned	VERB	adorn
the	DET	the
body	NOUN	body
without	ADP	without
disguising	VERB	disguise
it	PRON	it
.	PUNCT	.
They	PRON	they
left	VERB	leave
the	DET	the
limbs	NOUN	limb
and	CCONJ	and
muscles	NOUN	muscle
free	ADJ	free
and	CCONJ	and
encouraged	VERB	encourage
grace	NOUN	grace
of	ADP	of
pose	NOUN	pose
and	CCONJ	and
movement	NOUN	movement
.	PUNCT	.
The	DET	the
elegant	ADJ	elegant
folds	NOUN	fold
in	ADP	in
which	DET	which
the	DET	the
garments	NOUN	garment
hung	VERB	hang
from	ADP	from
the	DET	the
shoulders	NOUN	shoulder
and	CCONJ	and
the	DET	the
waist	NOUN	waist
,	PUNCT	,
the	DET	the
tassels	NOUN	tassel
and	CCONJ	and
fringes	NOUN	fringe
and	CCONJ	and
artistic	ADJ	artistic
drapery	NOUN	drapery
arrangements	NOUN	arrangement
,	PUNCT	,
while	SCONJ	while
seemingly	ADV	seemingly
left	VERB	leave
to	ADP	to
their	PRON	their
own	ADJ	own
caprice	NOUN	caprice
,	PUNCT	,
were	AUX	be
as	ADV	as
secure	ADJ	secure
in	ADP	in
their	PRON	their
place	NOUN	place
as	ADP	as
the	DET	the
plumage	NOUN	plumage
of	ADP	of
a	DET	a
bird,--which	NOUN	bird,--which
the	DET	the
wind	NOUN	wind
may	AUX	may
ruffle	VERB	ruffle
but	CCONJ	but
can	AUX	can
not	PART	not
displace	VERB	displace
.	PUNCT	.
I	PRON	I
suspect	VERB	suspect
that	SCONJ	that
it	PRON	it
requires	VERB	require
a	DET	a
great	ADJ	great
deal	NOUN	deal
of	ADP	of
skill	NOUN	skill
to	PART	to
construct	VERB	construct
a	DET	a
Marsian	ADJ	marsian
costume	NOUN	costume
,	PUNCT	,
whether	SCONJ	whether
for	ADP	for
male	ADJ	male
or	CCONJ	or
female	ADJ	female
.	PUNCT	.
They	PRON	they
are	AUX	be
not	PART	not
altogether	ADV	altogether
dissimilar	ADJ	dissimilar
;	PUNCT	;
the	DET	the
women	NOUN	woman
's	PART	's
stuffs	NOUN	stuff
are	AUX	be
of	ADP	of
a	DET	a
little	ADJ	little
finer	ADJ	fine
quality	NOUN	quality
ordinarily	ADV	ordinarily
,	PUNCT	,
but	CCONJ	but
their	PRON	their
dress	NOUN	dress
is	AUX	be
not	PART	not
usually	ADV	usually
so	ADV	so
elaborately	ADV	elaborately
trimmed	VERB	trim
as	ADP	as
the	DET	the
men	NOUN	man
's	PART	's
garb	NOUN	garb
,	PUNCT	,
which	DET	which
struck	VERB	strike
me	PRON	I
as	ADP	as
very	ADV	very
peculiar	ADJ	peculiar
.	PUNCT	.
Both	DET	both
sexes	NOUN	sex
wear	VERB	wear
white	ADJ	white
,	PUNCT	,
or	CCONJ	or
a	DET	a
soft	ADJ	soft
cream	NOUN	cream
.	PUNCT	.
The	DET	the
fabric	NOUN	fabric
is	AUX	be
either	DET	either
a	DET	a
sort	NOUN	sort
of	ADP	of
fine	ADJ	fine
linen	NOUN	linen
,	PUNCT	,
or	CCONJ	or
a	DET	a
mixture	NOUN	mixture
of	ADP	of
silk	NOUN	silk
and	CCONJ	and
wool	NOUN	wool
.	PUNCT	.
After	ADP	after
Severnius	PROPN	Severnius
and	CCONJ	and
I	PRON	I
came	VERB	come
to	PART	to
understand	VERB	understand
each	DET	each
other	ADJ	other
,	PUNCT	,
as	ADP	as
comrades	NOUN	comrade
and	CCONJ	and
friends	NOUN	friend
,	PUNCT	,
he	PRON	he
laughingly	ADV	laughingly
compared	VERB	compare
my	PRON	my
dress	NOUN	dress
,	PUNCT	,
in	ADP	in
which	DET	which
I	PRON	I
had	AUX	have
made	VERB	make
my	PRON	my
first	ADJ	first
appearance	NOUN	appearance
,	PUNCT	,
to	ADP	to
the	DET	the
saddle	NOUN	saddle
and	CCONJ	and
housings	NOUN	housing
of	ADP	of
a	DET	a
horse	NOUN	horse
.	PUNCT	.
He	PRON	he
declared	VERB	declare
that	SCONJ	that
he	PRON	he
and	CCONJ	and
his	PRON	his
friends	NOUN	friend
were	AUX	be
not	PART	not
quite	ADV	quite
sure	ADJ	sure
whether	SCONJ	whether
I	PRON	I
was	AUX	be
a	DET	a
man	NOUN	man
or	CCONJ	or
a	DET	a
beast	NOUN	beast
.	PUNCT	.
But	CCONJ	but
he	PRON	he
was	AUX	be
too	ADV	too
