file	NOUN	file
they	PRON	they
could	AUX	could
n't	PART	not
get	VERB	get
any	DET	any
trace	NOUN	trace
at	ADV	at
all	ADV	all
,	PUNCT	,
Roger	PROPN	Roger
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Dave	PROPN	Dave
,	PUNCT	,
as	ADP	as
he	PRON	he
stopped	VERB	stop
swinging	VERB	swinge
in	ADP	in
the	DET	the
hammock	NOUN	hammock
he	PRON	he
occupied	VERB	occupy
.	PUNCT	.
""""	PUNCT	""""
Nothing	PRON	nothing
worth	ADJ	worth
following	VERB	follow
up	ADP	up
.	PUNCT	.
One	NUM	one
of	ADP	of
the	DET	the
miners	NOUN	miner
thought	VERB	think
he	PRON	he
had	AUX	have
a	DET	a
landmark	NOUN	landmark
located	VERB	locate
,	PUNCT	,
but	CCONJ	but
,	PUNCT	,
although	SCONJ	although
he	PRON	he
spent	VERB	spend
a	DET	a
good	ADJ	good
deal	NOUN	deal
of	ADP	of
money	NOUN	money
digging	VERB	dig
around	ADP	around
,	PUNCT	,
nothing	PRON	nothing
came	VERB	come
of	ADP	of
it	PRON	it
.	PUNCT	.
You	PRON	you
see	VERB	see
that	DET	that
big	ADJ	big
landslide	NOUN	landslide
seemed	VERB	seem
to	PART	to
change	VERB	change
the	DET	the
whole	ADJ	whole
face	NOUN	face
of	ADP	of
the	DET	the
country	NOUN	country
.	PUNCT	.
It	PRON	it
took	VERB	take
down	ADP	down
dirt	NOUN	dirt
and	CCONJ	and
rocks	NOUN	rock
,	PUNCT	,
and	CCONJ	and
trees	NOUN	tree
and	CCONJ	and
bushes	NOUN	bush
,	PUNCT	,
and	CCONJ	and
sent	VERB	send
them	PRON	they
to	ADP	to
new	ADJ	new
resting	NOUN	resting
places	NOUN	place
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Perhaps	ADV	perhaps
the	DET	the
mine	NOUN	mine
was	AUX	be
washed	VERB	wash
away	ADP	away
instead	ADV	instead
of	ADP	of
being	AUX	be
covered	VERB	cover
up	ADP	up
,	PUNCT	,
""""	PUNCT	""""
suggested	VERB	suggest
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
all	DET	all
those	DET	those
who	PRON	who
have	AUX	have
visited	VERB	visit
the	DET	the
locality	NOUN	locality
are	AUX	be
agreed	VERB	agree
that	SCONJ	that
the	DET	the
entrance	NOUN	entrance
to	ADP	to
the	DET	the
claim	NOUN	claim
must	AUX	must
have	AUX	have
been	AUX	be
covered	VERB	cover
up	ADP	up
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Say	VERB	say
!	PUNCT	!
I	PRON	I
'd	AUX	would
like	VERB	like
to	PART	to
hunt	VERB	hunt
for	ADP	for
that	DET	that
mine	NOUN	mine
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Dave	PROPN	Dave
Porter	PROPN	Porter
,	PUNCT	,
enthusiastically	ADV	enthusiastically
.	PUNCT	.
""""	PUNCT	""""
So	ADV	so
would	AUX	would
I	PRON	I
,	PUNCT	,
""""	PUNCT	""""
returned	VERB	return
Roger	PROPN	Roger
Morr	PROPN	Morr
,	PUNCT	,
wistfully	ADV	wistfully
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
know	VERB	know
my	PRON	my
mother	NOUN	mother
would	AUX	would
like	VERB	like
to	PART	to
have	AUX	have
somebody	PRON	somebody
find	VERB	find
it	PRON	it
--	PUNCT	--
just	ADV	just
to	PART	to
learn	VERB	learn
if	SCONJ	if
it	PRON	it
is	AUX	be
really	ADV	really
as	ADV	as
valuable	ADJ	valuable
as	ADP	as
Uncle	PROPN	Uncle
Maurice	PROPN	Maurice
thought	VERB	think
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
if	SCONJ	if
you	PRON	you
two	NUM	two
fellows	NOUN	fellow
go	VERB	go
West	ADV	west
to	PART	to
look	VERB	look
for	ADP	for
that	DET	that
mine	NOUN	mine
you	PRON	you
can	AUX	can
count	VERB	count
on	ADP	on
having	VERB	have
me	PRON	I
with	ADP	with
you	PRON	you
,	PUNCT	,
""""	PUNCT	""""
put	VERB	put
in	ADP	in
Phil	PROPN	Phil
Lawrence	PROPN	Lawrence
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
were	AUX	be
going	VERB	go
to	PART	to
decide	VERB	decide
on	ADP	on
what	PRON	what
to	PART	to
do	AUX	do
for	ADP	for
the	DET	the
next	ADJ	next
two	NUM	two
months	NOUN	month
.	PUNCT	.
If	SCONJ	if
Roger	PROPN	Roger
says	VERB	say
the	DET	the
word----	NOUN	word----
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
could	AUX	could
do	AUX	do
that	DET	that
easily	ADV	easily
enough	ADV	enough
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
senator	NOUN	senator
's	PART	's
son	NOUN	son
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
Dave	PROPN	Dave
wrote	VERB	write
that	SCONJ	that
he	PRON	he
had	AUX	have
something	PRON	something
up	ADP	up
his	PRON	his
sleeve	NOUN	sleeve
.	PUNCT	.
Maybe	ADV	maybe
his	PRON	his
plans	NOUN	plan
wo	AUX	will
n't	PART	not
fit	VERB	fit
into	ADP	into
this	DET	this
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
they	PRON	they
just	ADV	just
will	AUX	will
fit	VERB	fit
in	ADP	in
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
At	ADP	at
least	ADJ	least
,	PUNCT	,
I	PRON	I
think	VERB	think
they	PRON	they
will	AUX	will
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
added	VERB	add
,	PUNCT	,
more	ADV	more
slowly	ADV	slowly
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
say	VERB	say
this	DET	this
mine	NOUN	mine
is	AUX	be
located	VERB	locate
in	ADP	in
Montana	PROPN	Montana
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
that	DET	that
is	AUX	be
n't	PART	not
very	ADV	very
far	ADV	far
from	ADP	from
Yellowstone	PROPN	Yellowstone
Park	PROPN	Park
,	PUNCT	,
is	AUX	be
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
No	INTJ	no
--	PUNCT	--
in	ADP	in
fact	NOUN	fact
a	DET	a
corner	NOUN	corner
of	ADP	of
the	DET	the
Park	PROPN	Park
is	AUX	be
in	ADP	in
Montana	PROPN	Montana
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Then	ADV	then
,	PUNCT	,
while	SCONJ	while
the	DET	the
others	NOUN	other
were	AUX	be
taking	VERB	take
the	DET	the
trip	NOUN	trip
through	ADP	through
Yellowstone	PROPN	Yellowstone
Park	PROPN	Park
we	PRON	we
could	AUX	could
go	VERB	go
out	ADV	out
to	ADP	to
that	DET	that
mining	NOUN	mining
district	NOUN	district
and	CCONJ	and
try	VERB	try
to	PART	to
locate	VERB	locate
this	DET	this
missing	ADJ	missing
mine	NOUN	mine
,	PUNCT	,
""""	PUNCT	""""
went	VERB	go
on	ADP	on
Dave	PROPN	Dave
,	PUNCT	,
with	ADP	with
a	DET	a
smile	NOUN	smile
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
are	AUX	be
you	PRON	you
talking	VERB	talk
about	ADP	about
,	PUNCT	,
Dave	PROPN	Dave
?	PUNCT	?
""""	PUNCT	""""
questioned	VERB	question
his	PRON	his
two	NUM	two
chums	NOUN	chum
,	PUNCT	,
in	ADP	in
a	DET	a
breath	NOUN	breath
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
talking	VERB	talk
about	ADP	about
a	DET	a
personally	ADV	personally
-	PUNCT	-
conducted	VERB	conduct
tour	NOUN	tour
of	ADP	of
the	DET	the
Park	PROPN	Park
that	PRON	that
some	NOUN	some
folks	NOUN	folk
in	ADP	in
and	CCONJ	and
around	ADP	around
Crumville	PROPN	Crumville
are	AUX	be
getting	VERB	get
up	ADP	up
.	PUNCT	.
Mr.	PROPN	Mr.
Basswood	PROPN	Basswood
,	PUNCT	,
Ben	PROPN	Ben
's	PART	's
father	NOUN	father
,	PUNCT	,
is	AUX	be
at	ADP	at
the	DET	the
head	NOUN	head
of	ADP	of
it	PRON	it
.	PUNCT	.
It	PRON	it
's	AUX	be
a	DET	a
sort	NOUN	sort
of	ADP	of
church	NOUN	church
affair	NOUN	affair
.	PUNCT	.
They	PRON	they
have	AUX	have
got	VERB	get
my	PRON	my
folks	NOUN	folk
interested	ADJ	interested
,	PUNCT	,
and	CCONJ	and
my	PRON	my
Uncle	PROPN	Uncle
Dunston	PROPN	Dunston
says	VERB	say
he	PRON	he
will	AUX	will
go	VERB	go
,	PUNCT	,
and	CCONJ	and
so	ADV	so
will	AUX	will
Laura	PROPN	Laura
,	PUNCT	,
and	CCONJ	and
Mrs.	PROPN	Mrs.
Wadsworth	PROPN	Wadsworth
,	PUNCT	,
and	CCONJ	and
Jessie	PROPN	Jessie
,	PUNCT	,
and	CCONJ	and
half	DET	half
a	DET	a
dozen	NOUN	dozen
others	NOUN	other
you	PRON	you
know	VERB	know
.	PUNCT	.
They	PRON	they
thought	VERB	think
maybe	ADV	maybe
we	PRON	we
boys	NOUN	boy
would	AUX	would
want	VERB	want
to	PART	to
go	VERB	go
,	PUNCT	,
too	ADV	too
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Wow	INTJ	wow
!	PUNCT	!
All	DET	all
to	ADP	to
the	DET	the
merry	NOUN	merry
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Phil	PROPN	Phil
,	PUNCT	,
and	CCONJ	and
leaping	VERB	leap
out	ADP	out
of	ADP	of
the	DET	the
willow	NOUN	willow
chair	NOUN	chair
he	PRON	he
occupied	VERB	occupy
,	PUNCT	,
he	PRON	he
turned	VERB	turn
a	DET	a
""""	PUNCT	""""
cart	NOUN	cart
-	PUNCT	-
wheel	NOUN	wheel
""""	PUNCT	""""
on	ADP	on
the	DET	the
lawn	NOUN	lawn
.	PUNCT	.
""""	PUNCT	""""
Say	VERB	say
,	PUNCT	,
this	DET	this
fits	VERB	fit
in	ADP	in
better	ADV	well
than	ADP	than
a	DET	a
set	NOUN	set
of	ADP	of
new	ADJ	new
teeth	NOUN	tooth
,	PUNCT	,
does	AUX	do
n't	PART	not
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
went	VERB	go
on	ADP	on
,	PUNCT	,
enthusiastically	ADV	enthusiastically
.	PUNCT	.
""""	PUNCT	""""
When	SCONJ	when
is	AUX	be
this	DET	this
grand	ADJ	grand
tour	NOUN	tour
to	PART	to
come	VERB	come
off	ADP	off
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
starts	VERB	start
about	ADP	about
the	DET	the
middle	NOUN	middle
of	ADP	of
July	PROPN	July
--	PUNCT	--
just	ADV	just
two	NUM	two
weeks	NOUN	week
from	ADP	from
to	ADP	to
-	PUNCT	-
day	NOUN	day
.	PUNCT	.
The	DET	the
plan	NOUN	plan
is	AUX	be
to	PART	to
spend	VERB	spend
about	ADV	about
four	NUM	four
weeks	NOUN	week
in	ADP	in
and	CCONJ	and
around	ADP	around
the	DET	the
Park	PROPN	Park
,	PUNCT	,
seeing	VERB	see
everything	PRON	everything
thoroughly	ADV	thoroughly
.	PUNCT	.
You	PRON	you
know	VERB	know
there	PRON	there
are	AUX	be
some	DET	some
fine	ADJ	fine
,	PUNCT	,
comfortable	ADJ	comfortable
hotels	NOUN	hotel
there	ADV	there
,	PUNCT	,
and	CCONJ	and
folks	NOUN	folk
like	ADP	like
Mrs.	PROPN	Mrs.
Wadsworth	PROPN	Wadsworth
do	AUX	do
n't	PART	not
like	VERB	like
to	PART	to
travel	VERB	travel
in	ADP	in
a	DET	a
hurry	NOUN	hurry
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Going	VERB	go
through	ADP	through
the	DET	the
Park	PROPN	Park
would	AUX	would
certainly	ADV	certainly
be	AUX	be
a	DET	a
great	ADJ	great
trip	NOUN	trip
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
especially	ADV	especially
with	ADP	with
the	DET	the
girls	NOUN	girl
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
We	PRON	we
could	AUX	could
travel	VERB	travel
with	ADP	with
them	PRON	they
as	ADV	as
far	ADV	far
as	ADP	as
--	PUNCT	--
let	VERB	let
me	PRON	I
see	VERB	see
,	PUNCT	,
what	PRON	what
's	AUX	be
the	DET	the
name	NOUN	name
of	ADP	of
the	DET	the
place	NOUN	place
--	PUNCT	--
oh	INTJ	oh
,	PUNCT	,
yes	INTJ	yes
,	PUNCT	,
Livingston	PROPN	Livingston
.	PUNCT	.
That	DET	that
's	AUX	be
where	SCONJ	where
they	PRON	they
leave	VERB	leave
the	DET	the
main	ADJ	main
line	NOUN	line
of	ADP	of
the	DET	the
railroad	NOUN	railroad
to	PART	to
go	VERB	go
on	ADP	on
the	DET	the
little	ADJ	little
branch	NOUN	branch
to	ADP	to
the	DET	the
Park	PROPN	Park
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
if	SCONJ	if
they	PRON	they
spent	VERB	spend
four	NUM	four
weeks	NOUN	week
in	ADP	in
the	DET	the
Park	PROPN	Park
that	PRON	that
would	AUX	would
give	VERB	give
us	PRON	we
plenty	NOUN	plenty
of	ADP	of
time	NOUN	time
to	PART	to
hunt	VERB	hunt
for	ADP	for
the	DET	the
mine	NOUN	mine
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Phil	PROPN	Phil
,	PUNCT	,
thoughtfully	ADV	thoughtfully
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
it	PRON	it
would	AUX	would
be	AUX	be
a	DET	a
big	ADJ	big
job	NOUN	job
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
a	DET	a
dangerous	ADJ	dangerous
one	NOUN	one
,	PUNCT	,
""""	PUNCT	""""
added	VERB	add
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
Remember	VERB	remember
,	PUNCT	,
where	SCONJ	where
there	PRON	there
have	AUX	have
been	AUX	be
several	ADJ	several
landslides	NOUN	landslide
there	PRON	there
may	AUX	may
be	AUX	be
more	ADJ	more
.	PUNCT	.
Fact	NOUN	fact
is	AUX	be
,	PUNCT	,
when	SCONJ	when
I	PRON	I
spoke	VERB	speak
to	ADP	to
my	PRON	my
dad	NOUN	dad
about	ADP	about
going	VERB	go
out	ADV	out
there	ADV	there
,	PUNCT	,
he	PRON	he
shook	VERB	shake
his	PRON	his
head	NOUN	head
and	CCONJ	and
said	VERB	say
I	PRON	I
had	AUX	have
better	ADJ	well
keep	NOUN	keep
away	NOUN	away
--	PUNCT	--
that	SCONJ	that
the	DET	the
search	NOUN	search
ought	AUX	ought
to	PART	to
be	AUX	be
conducted	VERB	conduct
by	ADP	by
experienced	ADJ	experienced
men	NOUN	man
who	PRON	who
understood	VERB	understand
the	DET	the
lay	NOUN	lay
of	ADP	of
the	DET	the
land	NOUN	land
and	CCONJ	and
all	DET	all
that	DET	that
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
we	PRON	we
could	AUX	could
be	AUX	be
careful	ADJ	careful
,	PUNCT	,
""""	PUNCT	""""
returned	VERB	return
Dave	PROPN	Dave
,	PUNCT	,
impulsively	ADV	impulsively
.	PUNCT	.
The	DET	the
idea	NOUN	idea
of	ADP	of
going	VERB	go
in	ADP	in
search	NOUN	search
of	ADP	of
the	DET	the
lost	ADJ	lost
mine	NOUN	mine
appealed	VERB	appeal
to	ADP	to
him	PRON	he
strongly	ADV	strongly
.	PUNCT	.
""""	PUNCT	""""
Sure	ADV	sure
,	PUNCT	,
we	PRON	we
'd	AUX	would
be	AUX	be
careful	ADJ	careful
,	PUNCT	,
""""	PUNCT	""""
added	VERB	add
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
Are	AUX	be
n't	PART	not
we	PRON	we
always	ADV	always
careful	ADJ	careful
?	PUNCT	?
All	ADV	all
aboard	ADP	aboard
for	ADP	for
the	DET	the
Landslide	PROPN	Landslide
Mine	PROPN	Mine
,	PUNCT	,
say	VERB	say
I	PRON	I
!	PUNCT	!
Come	VERB	come
on	ADP	on
,	PUNCT	,
if	SCONJ	if
you	PRON	you
are	AUX	be
going	VERB	go
!	PUNCT	!
""""	PUNCT	""""
And	CCONJ	and
he	PRON	he
grinned	VERB	grin
broadly	ADV	broadly
.	PUNCT	.
""""	PUNCT	""""
Better	ADV	well
wait	VERB	wait
until	ADP	until
after	ADP	after
lunch	NOUN	lunch
,	PUNCT	,
""""	PUNCT	""""
returned	VERB	return
the	DET	the
senator	NOUN	senator
's	PART	's
son	NOUN	son
,	PUNCT	,
dryly	ADV	dryly
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
might	AUX	might
have	AUX	have
something	PRON	something
you	PRON	you
'd	AUX	would
like	VERB	like
to	PART	to
eat	VERB	eat
,	PUNCT	,
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
All	ADV	all
right	ADV	right
,	PUNCT	,
just	ADV	just
as	ADP	as
you	PRON	you
say	VERB	say
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
other	ADJ	other
youth	NOUN	youth
dropped	VERB	drop
back	ADV	back
into	ADP	into
a	DET	a
wicker	NOUN	wicker
chair	NOUN	chair
.	PUNCT	.
""""	PUNCT	""""
Say	VERB	say
,	PUNCT	,
does	AUX	do
n't	PART	not
it	PRON	it
just	ADV	just
feel	VERB	feel
good	ADJ	good
to	PART	to
think	VERB	think
that	SCONJ	that
we	PRON	we
have	AUX	have
graduated	VERB	graduate
from	ADP	from
Oak	PROPN	Oak
Hall	PROPN	Hall
and	CCONJ	and
do	AUX	do
n't	PART	not
have	AUX	have
to	PART	to
go	VERB	go
back	ADV	back
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
added	VERB	add
,	PUNCT	,
with	ADP	with
a	DET	a
sigh	NOUN	sigh
of	ADP	of
satisfaction	NOUN	satisfaction
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
glad	ADJ	glad
I	PRON	I
have	AUX	have
graduated	VERB	graduate
,	PUNCT	,
but	CCONJ	but
I	PRON	I
am	AUX	be
not	PART	not
so	ADV	so
glad	ADJ	glad
that	SCONJ	that
I	PRON	I
am	AUX	be
not	PART	not
going	VERB	go
back	ADV	back
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
had	AUX	have
some	DET	some
good	ADJ	good
times	NOUN	time
at	ADP	at
the	DET	the
Hall	PROPN	Hall
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
So	SCONJ	so
we	PRON	we
did	AUX	do
--	PUNCT	--
dandy	ADJ	dandy
times	NOUN	time
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
tell	VERB	tell
you	PRON	you
,	PUNCT	,
I	PRON	I
shall	AUX	shall
miss	VERB	miss
Oak	PROPN	Oak
Hall	PROPN	Hall
a	DET	a
great	ADJ	great
deal	NOUN	deal
.	PUNCT	.
I	PRON	I
shall	AUX	shall
miss	VERB	miss
our	PRON	our
friends	NOUN	friend
and	CCONJ	and
also	ADV	also
our	PRON	our
enemies	NOUN	enemy
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Speaking	VERB	speak
of	ADP	of
enemies	NOUN	enemy
,	PUNCT	,
I	PRON	I
wonder	VERB	wonder
what	PRON	what
ever	ADV	ever
became	VERB	become
of	ADP	of
old	ADJ	old
Job	PROPN	Job
Haskers	PROPN	Haskers
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
and	CCONJ	and
I	PRON	I
do	AUX	do
n't	PART	not
want	VERB	want
to	PART	to
know	VERB	know
,	PUNCT	,
""""	PUNCT	""""
came	VERB	come
from	ADP	from
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
never	ADV	never
want	VERB	want
to	PART	to
see	VERB	see
that	DET	that
good	ADJ	good
-	PUNCT	-
for	ADP	for
-	PUNCT	-
nothing	PRON	nothing
teacher	NOUN	teacher
again	ADV	again
.	PUNCT	.
I	PRON	I
am	AUX	be
glad	ADJ	glad
,	PUNCT	,
on	ADP	on
account	NOUN	account
of	ADP	of
the	DET	the
fellows	NOUN	fellow
left	VERB	leave
at	ADP	at
Oak	PROPN	Oak
Hall	PROPN	Hall
,	PUNCT	,
that	SCONJ	that
the	DET	the
doctor	NOUN	doctor
discharged	VERB	discharge
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
So	ADV	so
am	AUX	be
I	PRON	I
,	PUNCT	,
""""	PUNCT	""""
put	VERB	put
in	ADP	in
the	DET	the
senator	NOUN	senator
's	PART	's
son	NOUN	son
.	PUNCT	.
""""	PUNCT	""""
Just	ADV	just
the	DET	the
same	ADJ	same
,	PUNCT	,
Dave	PROPN	Dave
,	PUNCT	,
Haskers	PROPN	Haskers
will	AUX	will
try	VERB	try
to	PART	to
get	VERB	get
square	ADJ	square
with	ADP	with
us	PRON	we
if	SCONJ	if
he	PRON	he
ever	ADV	ever
gets	VERB	get
the	DET	the
chance	NOUN	chance
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
know	VERB	know
that	DET	that
.	PUNCT	.
But	CCONJ	but
I	PRON	I
do	AUX	do
n't	PART	not
intend	VERB	intend
to	PART	to
give	VERB	give
him	PRON	he
the	DET	the
chance	NOUN	chance
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Speaking	VERB	speak
of	ADP	of
our	PRON	our
enemies	NOUN	enemy
,	PUNCT	,
I	PRON	I
wonder	VERB	wonder
what	PRON	what
ever	ADV	ever
became	VERB	become
of	ADP	of
Link	PROPN	Link
Merwell	PROPN	Merwell
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
seems	VERB	seem
to	PART	to
have	AUX	have
dropped	VERB	drop
out	ADP	out
of	ADP	of
sight	NOUN	sight
completely	ADV	completely
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
rather	ADV	rather
imagine	VERB	imagine
he	PRON	he
has	AUX	have
left	VERB	leave
the	DET	the
country	NOUN	country
,	PUNCT	,
""""	PUNCT	""""
returned	VERB	return
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
For	CCONJ	for
if	SCONJ	if
he	PRON	he
was	AUX	be
around	ADV	around
at	ADV	at
all	ADV	all
,	PUNCT	,
some	DET	some
of	ADP	of
the	DET	the
school	NOUN	school
fellows	NOUN	fellow
would	AUX	would
be	AUX	be
sure	ADJ	sure
to	PART	to
hear	VERB	hear
of	ADP	of
him	PRON	he
.	PUNCT	.
Say	VERB	say
,	PUNCT	,
he	PRON	he
certainly	ADV	certainly
was	AUX	be
a	DET	a
bad	ADJ	bad
egg	NOUN	egg
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
but	CCONJ	but
not	PART	not
as	ADV	as
bad	ADJ	bad
as	ADP	as
Nick	PROPN	Nick
Jasniff	PROPN	Jasniff
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
glad	ADJ	glad
they	PRON	they
locked	VERB	lock
that	DET	that
fellow	NOUN	fellow
up	ADP	up
.	PUNCT	.
He	PRON	he
was	AUX	be
an	DET	an
out	ADV	out
-	PUNCT	-
and	CCONJ	and
-	PUNCT	-
out	ADV	out
criminal	NOUN	criminal
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Let	VERB	let
us	PRON	we
drop	VERB	drop
those	DET	those
fellows	NOUN	fellow
and	CCONJ	and
get	VERB	get
back	ADV	back
to	ADP	to
this	DET	this
lost	ADJ	lost
mine	NOUN	mine
,	PUNCT	,
""""	PUNCT	""""
interrupted	VERB	interrupt
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
we	PRON	we
are	AUX	be
really	ADV	really
going	VERB	go
out	ADP	out
to	ADP	to
Montana	PROPN	Montana
we	PRON	we
ought	AUX	ought
to	PART	to
make	VERB	make
some	DET	some
sort	NOUN	sort
of	ADP	of
preparations	NOUN	preparation
for	ADP	for
the	DET	the
trip	NOUN	trip
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
we	PRON	we
've	AUX	have
got	VERB	get
two	NUM	two
weeks	NOUN	week
to	PART	to
do	AUX	do
that	DET	that
in	ADP	in
,	PUNCT	,
Phil	PROPN	Phil
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
please	VERB	please
to	PART	to
remember	VERB	remember
,	PUNCT	,
Fourth	PROPN	Fourth
of	ADP	of
July	PROPN	July
is	AUX	be
coming	VERB	come
,	PUNCT	,
and	CCONJ	and
I	PRON	I
am	AUX	be
expecting	VERB	expect
several	ADJ	several
of	ADP	of
the	DET	the
other	ADJ	other
fellows	NOUN	fellow
here	ADV	here
to	PART	to
help	VERB	help
celebrate	VERB	celebrate
.	PUNCT	.
We	PRON	we
can	AUX	can
fix	VERB	fix
it	PRON	it
up	ADP	up
about	ADP	about
that	DET	that
western	ADJ	western
trip	NOUN	trip
after	ADP	after
the	DET	the
Fourth	NOUN	fourth
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Who	PRON	who
are	AUX	be
coming	VERB	come
,	PUNCT	,
Roger	PROPN	Roger
,	PUNCT	,
did	AUX	do
you	PRON	you
hear	VERB	hear
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
Shadow	PROPN	Shadow
Hamilton	PROPN	Hamilton
for	ADP	for
one	NUM	one
,	PUNCT	,
and	CCONJ	and
perhaps	ADV	perhaps
Buster	PROPN	Buster
Beggs	PROPN	Beggs
and	CCONJ	and
Luke	PROPN	Luke
Watson	PROPN	Watson
.	PUNCT	.
I	PRON	I
asked	VERB	ask
some	DET	some
of	ADP	of
the	DET	the
other	ADJ	other
fellows	NOUN	fellow
,	PUNCT	,
but	CCONJ	but
they	PRON	they
had	AUX	have
other	ADJ	other
engagements	NOUN	engagement
.	PUNCT	.
Old	ADJ	old
John	PROPN	John
went	VERB	go
down	ADV	down
to	ADP	to
the	DET	the
post	NOUN	post
-	PUNCT	-
office	NOUN	office
for	ADP	for
